commodity,year,country,quantity,value,kept,located
Vegetables Unenumerated,1874,Dutch Guiana,5107,49094,1,1
Vegetables Unenumerated,1874,France,0,0,1,1
Vegetables Unenumerated,1874,Hayti And St Domingo,716,6720,1,1
Vegetables Unenumerated,1874,Holland,0,0,1,1
Vegetables Unenumerated,1874,Italy,938,39128,1,1
Vegetables Unenumerated,1874,Mexico,880,11421,1,1
Vegetables Unenumerated,1874,Other Countries,902,7780,1,0
Vegetables Unenumerated,1874,Russia,1679,21275,1,1
Vegetables Unenumerated,1874,Spanish West India Islands,390,3387,1,1
Vegetables Unenumerated,1874,Turkey,2763,19166,1,1
Vegetables Unenumerated,1874,United States Of America,1142,11379,1,1
Vegetables Unenumerated,1874,United States Of Colombia,2357,20014,1,1
Vegetables Unenumerated,1874,West Coast Of Africa (Foreign,1955,48409,1,0
Vegetables Unenumerated,1875,France,0,0,1,1
Vegetables Unenumerated,1875,Holland,0,0,1,1
Vegetables Unenumerated,1875,Other Countries,0,0,1,0
Vegetables Unenumerated,1876,Channel Islands,0,0,1,1
Vegetables Unenumerated,1876,France,0,0,1,1
Vegetables Unenumerated,1876,Germany,0,0,1,1
Vegetables Unenumerated,1876,Holland,0,0,1,1
Vegetables Unenumerated,1876,Other Countries,0,0,1,0
Vegetables Unenumerated,1877,Channel Islands,0,0,1,1
Vegetables Unenumerated,1877,France,0,0,1,1
Vegetables Unenumerated,1877,Holland,0,0,1,1
Vegetables Unenumerated,1877,Other Countries,0,0,1,0
Vegetables Unenumerated,1878,France,0,0,1,1
Vegetables Unenumerated,1878,Germany,0,0,1,1
Vegetables Unenumerated,1878,Holland,0,0,1,1
Vegetables Unenumerated,1878,Other Countries,0,0,1,0
Vegetables Unenumerated,1878,[Channel Islands],0,0,1,0
Vegetables Unenumerated,1879,Channel Islands,0,0,1,1
Vegetables Unenumerated,1879,France,0,0,1,1
Vegetables Unenumerated,1879,Holland,0,0,1,1
Vegetables Unenumerated,1879,Other Countries,0,0,1,0
Vegetables Unenumerated,1881,British Possessions In South Africa,0,0,1,1
Vegetables Unenumerated,1881,Other Countries,0,0,1,0
"Vegetables, Raw, Unenumerated",1882,Channel Islands,75889,0,1,1
"Vegetables, Raw, Unenumerated",1882,France,212202,0,1,1
"Vegetables, Raw, Unenumerated",1882,Germany,32578,0,1,1
"Vegetables, Raw, Unenumerated",1882,Holland,48098,0,1,1
"Vegetables, Raw, Unenumerated",1882,Other Countries,17337,0,1,0
"Vegetables, Raw, Unenumerated",1882,Portugal,17494,0,1,1
"Vegetables, Raw, Unenumerated",1882,United States Of America,12811,0,1,1
"Vegetables, Raw, Unenumerated",1884,Austrian Territories,19238,0,1,1
"Vegetables, Raw, Unenumerated",1884,Channel Islands,58540,0,1,1
"Vegetables, Raw, Unenumerated",1884,France,223460,0,1,1
"Vegetables, Raw, Unenumerated",1884,Holland,50559,0,1,1
"Vegetables, Raw, Unenumerated",1884,Italy,16230,0,1,1
"Vegetables, Raw, Unenumerated",1884,Other Countries,3469,0,1,0
"Vegetables, Raw, Unenumerated",1884,Portugal,13661,0,1,1
"Vegetables, Raw, Unenumerated",1884,Spain,7512,0,1,1
"Vegetables, Raw, Unenumerated",1884,United States Of America,12741,0,1,1
Waste Of,1873,Belgium,234274,2279,1,1
Waste Of,1873,Other Countries,30044,194,1,0
Waste Of,1874,Belgium,525189,7341,1,1
Waste Of,1874,France,1219682,15830,1,1
Waste Of,1874,Germany,44308,571,1,1
Waste Of,1874,Other Countries,131008,1634,1,0
Waste Of,1875,All Countries,149972,3900,1,0
Waste Of,1875,Belgium,243616,2292,1,1
Waste Of,1875,France,823298,12187,1,1
Waste Of,1875,Other Countries,164652,1976,1,0
Waste Of,1876,Belgium,449964,4608,1,1
Waste Of,1876,Bombay,320984,3767,1,1
Waste Of,1876,France,968818,12939,1,1
Waste Of,1876,Other Countries,165550,1904,1,0
Waste Of,1877,Belgium,632580,7861,1,1
Waste Of,1877,Bombay,387855,4411,1,1
Waste Of,1877,France,1404154,20114,1,1
Waste Of,1877,Italy,828944,12503,1,1
Waste Of,1877,Other Countries,85593,1049,1,0
Waste Of,1877,United States Of America,409380,5744,1,1
Waste Of,1878,Belgium,529409,7684,1,1
Waste Of,1878,Bombay,214424,1352,1,1
Waste Of,1878,France,901794,12356,1,1
Waste Of,1878,Italy,895341,12653,1,1
Waste Of,1878,Other Countries,394941,5223,1,0
Waste Of,1878,United States Of America,393200,5557,1,1
Waste Of,1879,Belgium,282152,4158,1,1
Waste Of,1879,Bombay,1022396,10377,1,1
Waste Of,1879,France,1352403,17564,1,1
Waste Of,1879,Other Countries,463569,4729,1,0
Waste Of,1879,United States Of America,1355807,19089,1,1
Waste Of,1880,Belgium,955478,11555,1,1
Waste Of,1880,Bombay,3177809,35282,1,1
Waste Of,1880,France,1215632,16805,1,1
Waste Of,1880,Other Countries,1267774,14472,1,0
Waste Of,1880,United States Of America,1622352,25140,1,1
Waste Of,1881,Belgium,797451,10162,1,1
Waste Of,1881,Bombay,3358002,33885,1,1
Waste Of,1881,France,1051876,16254,1,1
Waste Of,1881,Germany,566444,6790,1,1
Waste Of,1881,Other Countries,913544,8801,1,0
Waste Of,1881,United States Of America,1089640,14991,1,1
Waste Of,1882,Belgium,659222,8826,1,1
Waste Of,1882,Bombay,5197985,55145,1,1
Waste Of,1882,Brazil,244865,3945,1,1
Waste Of,1882,France,1188057,18008,1,1
Waste Of,1882,Germany,1058870,8041,1,1
Waste Of,1882,Italy,589001,7537,1,1
Waste Of,1882,United States Of America,1869091,25710,1,1
Waste Of,1883,Austrian Territories,0,179,1,1
Waste Of,1883,Belgium,777194,9871,1,1
Waste Of,1883,Bengal,0,637,0,1
Waste Of,1883,Bombay,0,700,0,1
Waste Of,1883,Brazil,15512,122,1,1
Waste Of,1883,British India,3709284,30876,1,1
Waste Of,1883,Canada,0,22773,1,1
Waste Of,1883,Denmark,0,516,1,1
Waste Of,1883,France,1726662,22721,1,1
Waste Of,1883,Germany,494078,3869,1,1
Waste Of,1883,Holland,0,401,1,1
Waste Of,1883,Italy,724915,8000,1,1
Waste Of,1883,Madras,0,3318,0,1
Waste Of,1883,Sweden,100572,623,1,1
Waste Of,1883,United States Of America,0,1539,1,1
Waste Of,1884,Belgium,1692114,17975,1,1
Waste Of,1884,Brazil,204597,2150,1,1
Waste Of,1884,British India,4241585,34398,1,1
Waste Of,1884,France,2322633,28501,1,1
Waste Of,1884,Germany,518170,5245,1,1
Waste Of,1884,Italy,1293691,16245,1,1
Waste Of,1884,Other Countries,127856,1788,1,0
Waste Of,1884,Sweden,264176,1817,1,1
Waste Of,1884,United States Of America,3333373,34898,1,1
Waste Of,1885,Belgium,2770116,21275,1,1
Waste Of,1885,British East Indies,5327599,37718,1,1
Waste Of,1885,France,2965675,35886,1,1
Waste Of,1885,Germany,799271,10121,1,1
Waste Of,1885,Holland,885983,6009,1,1
Waste Of,1885,Italy,988107,18005,1,1
Waste Of,1885,Other British Possessions,15120,123,1,0
Waste Of,1885,Other Foreign Countries,205420,2072,1,0
Waste Of,1885,Sweden,486121,2939,1,1
Waste Of,1885,United States Of America,2571933,34041,1,1
Waste Of,1886,Belgium,1631265,14985,1,1
Waste Of,1886,British East Indies,4181884,30191,1,1
Waste Of,1886,France,2552167,32887,1,1
Waste Of,1886,Germany,916373,11611,1,1
Waste Of,1886,Gold Coast Including Lagos,224,4,1,0
Waste Of,1886,Holland,1824226,15602,1,1
Waste Of,1886,Italy,718864,8959,1,1
Waste Of,1886,Other Foreign Countries,899345,6761,1,0
Waste Of,1886,United States Of America,2718634,32939,1,1
Waste Of (Raw And Yarn),1889,Belgium,1246314,8966,1,1
Waste Of (Raw And Yarn),1889,Brazil,85003,1186,1,1
Waste Of (Raw And Yarn),1889,British East Indies,5901620,29182,1,1
Waste Of (Raw And Yarn),1889,France,1929272,23141,1,1
Waste Of (Raw And Yarn),1889,Germany,364009,9201,1,1
Waste Of (Raw And Yarn),1889,Italy,2435412,29751,1,1
Waste Of (Raw And Yarn),1889,Other British Possessions,1260,6,1,0
Waste Of (Raw And Yarn),1889,Other Foreign Countries,273360,2752,1,0
Waste Of (Raw And Yarn),1889,Portugal,108305,1394,1,1
Waste Of (Raw And Yarn),1889,Spain,293328,2414,1,1
Waste Of (Raw And Yarn),1889,Sweden,161382,667,1,1
Waste Of (Raw And Yarn),1889,United States Of America,5646400,67346,1,1
Waste Of (Raw And Yarn),1890,Belgium,1539687,12139,1,1
Waste Of (Raw And Yarn),1890,Brazil,175358,1196,1,1
Waste Of (Raw And Yarn),1890,British East Indies,8101060,48164,1,1
Waste Of (Raw And Yarn),1890,France,2990728,36095,1,1
Waste Of (Raw And Yarn),1890,Germany,762021,5976,1,1
Waste Of (Raw And Yarn),1890,Holland,576102,3012,1,1
Waste Of (Raw And Yarn),1890,Italy,1326948,16311,1,1
Waste Of (Raw And Yarn),1890,Other British Possessions,8187,96,1,0
Waste Of (Raw And Yarn),1890,Other Foreign Countries,111956,982,1,0
Waste Of (Raw And Yarn),1890,Portugal,308409,2567,1,1
Waste Of (Raw And Yarn),1890,Sweden,266286,1293,1,1
Waste Of (Raw And Yarn),1890,United States Of America,6982999,90757,1,1
Waste Of (Raw And Yarn),1891,Belgium,481173,4322,1,1
Waste Of (Raw And Yarn),1891,Bombay,10877451,61977,0,1
Waste Of (Raw And Yarn),1891,British East Indies,13823742,75937,1,1
Waste Of (Raw And Yarn),1891,France,2154361,23358,1,1
Waste Of (Raw And Yarn),1891,Germany,172780,2474,1,1
Waste Of (Raw And Yarn),1891,Holland,306928,1436,1,1
Waste Of (Raw And Yarn),1891,Italy,292110,4787,1,1
Waste Of (Raw And Yarn),1891,Other British Possessions,48029,154,1,0
Waste Of (Raw And Yarn),1891,Other Foreign Countries,92918,795,1,0
Waste Of (Raw And Yarn),1891,Portugal,402811,2448,1,1
Waste Of (Raw And Yarn),1891,Spain,197224,1280,1,1
Waste Of (Raw And Yarn),1891,Sweden,364906,1491,1,1
Waste Of (Raw And Yarn),1891,United States Of America,2542699,32709,1,1
Waste Of (Raw And Yarn),1892,Belgium,781885,6443,1,1
Waste Of (Raw And Yarn),1892,Bengal,1263503,6358,1,1
Waste Of (Raw And Yarn),1892,Bombay,9140353,53353,1,1
Waste Of (Raw And Yarn),1892,Brazil,62621,480,1,1
Waste Of (Raw And Yarn),1892,Canada,2128,21,1,1
Waste Of (Raw And Yarn),1892,Denmark,194408,2666,1,1
Waste Of (Raw And Yarn),1892,France,2513547,25276,1,1
Waste Of (Raw And Yarn),1892,Germany,188664,2004,1,1
Waste Of (Raw And Yarn),1892,Italy,1205120,18527,1,1
Waste Of (Raw And Yarn),1892,Madras,7616,107,1,1
Waste Of (Raw And Yarn),1892,Other Foreign Countries,196738,1436,1,0
Waste Of (Raw And Yarn),1892,Portugal,512140,2209,1,1
Waste Of (Raw And Yarn),1892,Sweden,261212,1129,1,1
Waste Of (Raw And Yarn),1892,United States Of America,3446190,41478,1,1
Waste Of (Raw And Yarn),1893,Belgium,1410438,10936,1,1
Waste Of (Raw And Yarn),1893,Bengal,560736,3697,0,1
Waste Of (Raw And Yarn),1893,Bombay,2685936,21595,0,1
Waste Of (Raw And Yarn),1893,British East Indies,3249260,25325,1,1
Waste Of (Raw And Yarn),1893,Canada,2688,33,1,1
Waste Of (Raw And Yarn),1893,France,2335724,22215,1,1
Waste Of (Raw And Yarn),1893,Germany,390123,4769,1,1
Waste Of (Raw And Yarn),1893,Holland,111556,1519,1,1
Waste Of (Raw And Yarn),1893,Italy,1068028,12444,1,1
Waste Of (Raw And Yarn),1893,Other British Possessions,2688,33,1,0
Waste Of (Raw And Yarn),1893,Other Foreign Countries,53856,527,1,0
Waste Of (Raw And Yarn),1893,Portugal,268564,1517,1,1
Waste Of (Raw And Yarn),1893,Spain,200490,2124,1,1
Waste Of (Raw And Yarn),1893,Sweden,8298,97,1,1
Waste Of (Raw And Yarn),1893,United States Of America,6495855,76103,0,1
Waste Of (Raw And Yarn),1893,United States Of America (Atlantic),6496855,76103,1,1
Waste Of (Raw And Yarn),1894,Belgium,0,2015,1,1
Waste Of (Raw And Yarn),1894,Bengal,844376,5357,0,1
Waste Of (Raw And Yarn),1894,Bombay,1784898,9848,0,1
Waste Of (Raw And Yarn),1894,British East Indies,2642806,15268,1,1
Waste Of (Raw And Yarn),1894,Canada,0,163,1,1
Waste Of (Raw And Yarn),1894,France,1089554,9026,1,1
Waste Of (Raw And Yarn),1894,Germany,89660,984,1,1
Waste Of (Raw And Yarn),1894,Holland,109097,1039,1,1
Waste Of (Raw And Yarn),1894,Italy,555664,7146,1,1
Waste Of (Raw And Yarn),1894,Other British Possessions,13532,163,1,0
Waste Of (Raw And Yarn),1894,Other Foreign Countries,421249,3197,1,0
Waste Of (Raw And Yarn),1894,Sweden,1316,9,1,1
Waste Of (Raw And Yarn),1894,United States Of America,3942255,39550,0,1
Waste Of (Raw And Yarn),1894,United States Of America (Atlantic),1400312,16227,1,1
Waste Of (Raw And Yarn),1895,Belgium,874816,6492,1,1
Waste Of (Raw And Yarn),1895,Bengal,142000,789,1,1
Waste Of (Raw And Yarn),1895,Bombay,6985586,37557,1,1
Waste Of (Raw And Yarn),1895,British East Indies,7219425,38237,0,1
Waste Of (Raw And Yarn),1895,France,1355692,9332,1,1
Waste Of (Raw And Yarn),1895,Germany,290392,1595,1,1
Waste Of (Raw And Yarn),1895,Holland,50480,224,1,1
Waste Of (Raw And Yarn),1895,Italy,916220,8586,1,1
Waste Of (Raw And Yarn),1895,Madras,71630,330,1,1
Waste Of (Raw And Yarn),1895,Other British Possessions,233840,1380,1,0
Waste Of (Raw And Yarn),1895,Other Foreign Countries,583917,3171,1,0
Waste Of (Raw And Yarn),1895,Portugal,427860,1681,1,1
Waste Of (Raw And Yarn),1895,Straits Settlements,12200,143,1,1
Waste Of (Raw And Yarn),1895,Sweden,406006,1806,1,1
Waste Of (Raw And Yarn),1895,United States Of America,2423613,20988,1,1
Waste Of (Raw And Yarn),1895,United States Of America (Atlantic),2423613,29588,0,1
Waste Of (Raw And Yarn),1896,Belgium,1052690,7452,1,1
Waste Of (Raw And Yarn),1896,Bengal,306220,3363,1,1
Waste Of (Raw And Yarn),1896,Bombay,8622896,42433,1,1
Waste Of (Raw And Yarn),1896,British East Indies,8952805,45222,0,1
Waste Of (Raw And Yarn),1896,France,2151067,14618,1,1
Waste Of (Raw And Yarn),1896,Germany,153416,1790,1,1
Waste Of (Raw And Yarn),1896,Holland,296070,2756,1,1
Waste Of (Raw And Yarn),1896,Italy,1989100,15216,1,1
Waste Of (Raw And Yarn),1896,Other British Possessions,23690,124,1,0
Waste Of (Raw And Yarn),1896,Other Foreign Countries,323620,1757,1,0
Waste Of (Raw And Yarn),1896,Portugal,537660,2219,1,1
Waste Of (Raw And Yarn),1896,Spain,185200,1131,1,1
Waste Of (Raw And Yarn),1896,Sweden,368386,1452,1,1
Waste Of (Raw And Yarn),1896,United States Of America,3493034,31171,1,1
Waste Of (Raw And Yarn),1896,United States Of America (Atlantic),3423024,31171,0,1
Waste Of (Raw And Yarn),1897,Belgium,1181441,9450,1,1
Waste Of (Raw And Yarn),1897,Bengal,232550,1104,0,1
Waste Of (Raw And Yarn),1897,Bombay,6727790,23298,0,1
Waste Of (Raw And Yarn),1897,British East Indies,6962910,29443,1,1
Waste Of (Raw And Yarn),1897,France,2242968,22456,1,1
Waste Of (Raw And Yarn),1897,Germany,173846,1571,1,1
Waste Of (Raw And Yarn),1897,Holland,533621,5375,1,1
Waste Of (Raw And Yarn),1897,Italy,926200,7144,1,1
Waste Of (Raw And Yarn),1897,Other British Possessions,2219,37,1,0
Waste Of (Raw And Yarn),1897,Other Foreign Countries,513625,2707,1,0
Waste Of (Raw And Yarn),1897,Portugal,701280,2329,1,1
Waste Of (Raw And Yarn),1897,Sweden,218264,639,1,1
Waste Of (Raw And Yarn),1897,United States Of America,14003235,115883,0,1
Waste Of (Raw And Yarn),1897,United States Of America (Atlantic),6793257,63842,1,1
Waste Of (Raw And Yarn),1898,Belgium,715259,6435,1,1
Waste Of (Raw And Yarn),1898,British East Indies,6007340,32911,1,1
Waste Of (Raw And Yarn),1898,France,1667256,11836,1,1
Waste Of (Raw And Yarn),1898,Germany,77665,643,1,1
Waste Of (Raw And Yarn),1898,Holland,168532,1596,1,1
Waste Of (Raw And Yarn),1898,Italy,1139320,7028,1,1
Waste Of (Raw And Yarn),1898,Other Foreign Countries,560760,3057,1,0
Waste Of (Raw And Yarn),1898,Portugal,786143,2611,1,1
Waste Of (Raw And Yarn),1898,Sweden,128016,543,1,1
Waste Of (Raw And Yarn),1898,United States Of America,2394134,18672,1,1
Waste Of (Raw And Yarn),1899,Belgium,1413434,7453,1,1
Waste Of (Raw And Yarn),1899,British East Indies,7514822,40956,1,1
Waste Of (Raw And Yarn),1899,France,1120504,8617,1,1
Waste Of (Raw And Yarn),1899,Germany,32522,227,1,1
Waste Of (Raw And Yarn),1899,Holland,230113,2005,1,1
Waste Of (Raw And Yarn),1899,Italy,77432,602,1,1
Waste Of (Raw And Yarn),1899,Other Foreign Countries,797067,3330,1,0
Waste Of (Raw And Yarn),1899,Portugal,473756,1819,1,1
Waste Of (Raw And Yarn),1899,Sweden,75148,670,1,1
Waste Of (Raw And Yarn),1899,United States Of America,2284006,23047,1,1
Watches,1874,France,0,0,1,1
Watches,1874,Other Countries,0,0,1,0
Watches,1875,France,0,0,1,1
Watches,1875,Other Countries,0,0,1,0
Watches,1876,Belgium,414951,0,1,1
Watches,1876,France,0,0,1,1
Watches,1876,Other Countries,0,0,1,0
Watches,1876,United States Of America,0,0,1,1
Watches,1877,France,16636,0,1,1
Watches,1877,Other Countries,0,0,1,0
Watches,1878,Belgium,496042,0,1,1
Watches,1878,France,11393,0,1,1
Watches,1878,Other Countries,0,0,1,0
Watches,1879,Belgium,435357,0,1,1
Watches,1879,France,7702,0,1,1
Watches,1879,Other Countries,0,0,1,0
Watches,1881,Other Countries,0,0,1,0
Watches,1882,Belgium,370528,466295,1,1
Watches,1882,France,7351,5775,1,1
Watches,1882,Other Countries,0,2293,1,0
Watches,1882,United States Of America,0,9829,1,1
Watches,1883,Belgium,411149,501409,1,1
Watches,1883,British India,313,1070,1,1
Watches,1883,British Possessions In South Africa,200,200,1,1
Watches,1883,Channel Islands,46,62,1,1
Watches,1883,Denmark,3,22,1,1
Watches,1883,France,6500,6421,1,1
Watches,1883,Germany,47,189,1,1
Watches,1883,Holland,149,411,1,1
Watches,1883,New Zealand,6,50,1,1
Watches,1883,United States Of America,955,1354,1,1
Watches,1884,Belgium,433408,524437,1,1
Watches,1884,France,0,86143,1,1
Watches,1885,Belgium,316239,385430,1,1
Watches,1885,British Possessions,0,370,1,0
Watches,1885,France,0,216611,1,1
Watches,1885,Other Foreign Countries,0,1157,1,0
Watches,1885,United States Of America,0,22914,1,1
Wax,1872,Australia,660,4740,1,1
Wax,1872,British Possessions On The River Gambia,854,6201,1,0
Wax,1872,British West India Islands,1310,10184,1,1
Wax,1872,Canada,432,3110,1,1
Wax,1872,China,1771,6669,1,1
Wax,1872,France,1490,7666,1,1
Wax,1872,Germany,2770,11738,1,1
Wax,1872,Japan,6603,29030,1,1
Wax,1872,Morocco,2243,15774,1,1
Wax,1872,Other Countries,2663,19002,1,0
Wax,1872,Portugal,3635,21467,1,1
Wax,1872,United States Of America,3321,23249,1,1
Wax,1873,Australia,734,5403,1,1
Wax,1873,British India,1131,10345,1,1
Wax,1873,British Possessions On The River Gambia,684,5453,1,0
Wax,1873,British West India Islands,1352,9930,1,1
Wax,1873,Canada,302,2001,1,1
Wax,1873,China,2837,10267,1,1
Wax,1873,France,881,6286,1,1
Wax,1873,Germany,2433,9787,1,1
Wax,1873,Japan,17062,65356,1,1
Wax,1873,Morocco,3351,22939,1,1
Wax,1873,Other Countries,4382,25370,1,0
Wax,1873,Portugal,4070,25027,1,1
Wax,1873,United States Of America,3470,23757,1,1
Wax,1874,Australia,619,4544,1,1
Wax,1874,British Possessions On The River Gambia,857,6382,1,0
Wax,1874,British West India Islands,1223,9089,1,1
Wax,1874,Chile,321,2320,1,1
Wax,1874,China,3375,9294,1,1
Wax,1874,Germany,1196,7711,1,1
Wax,1874,Japan,7039,20259,1,1
Wax,1874,Morocco,2202,14741,1,1
Wax,1874,Other Countries,3538,20183,1,0
Wax,1874,Portugal,3626,25665,1,1
Wax,1874,United States Of America,2172,14510,1,1
Wax,1875,Australia,708,5071,1,1
Wax,1875,British West Africa,1764,11400,1,1
Wax,1875,British West India Islands,1916,8961,1,1
Wax,1875,China,2976,7784,1,1
Wax,1875,Japan,8724,20212,1,1
Wax,1875,Morocco,1521,9842,1,1
Wax,1875,Portugal,1699,10685,1,1
Wax,1875,United States Of America,3182,23697,1,1
Wax,1876,Australia,591,4138,1,1
Wax,1876,British West Africa,1145,8444,1,1
Wax,1876,British West India Islands,3993,26256,1,1
Wax,1876,China,3079,6686,1,1
Wax,1876,Japan,12325,24650,1,1
Wax,1876,Morocco,1386,9227,1,1
Wax,1876,Other Countries,1290,9645,1,0
Wax,1876,Portugal,6558,33715,1,1
Wax,1876,United States Of America,3529,23916,1,1
Wax,1877,Australia,637,4446,1,1
Wax,1877,British West Africa,931,6526,1,1
Wax,1877,British West India Islands,1181,8783,1,1
Wax,1877,Japan,16316,36030,1,1
Wax,1877,Other Countries,5111,34072,1,0
Wax,1877,Portugal,1622,9615,1,1
Wax,1877,United States Of America,2336,17131,1,1
Wax,1878,Australia,527,3639,1,1
Wax,1878,British India,1593,13191,1,1
Wax,1878,British West Africa,837,5819,1,1
Wax,1878,British West India Islands,1157,8508,1,1
Wax,1878,Chile,480,3298,1,1
Wax,1878,Japan,1332,4660,1,1
Wax,1878,Portugal,1548,7980,1,1
Wax,1878,United States Of America,1701,11406,1,1
Wax,1879,Australia,799,4932,1,1
Wax,1879,British West Africa,930,5677,1,1
Wax,1879,British West India Islands,1298,8885,1,1
Wax,1879,Japan,2526,7590,1,1
Wax,1879,Other Countries,9089,48981,1,0
Wax,1879,United States Of America,3732,20509,1,1
Wax,1880,British West India Islands,1282,8197,1,1
Wax,1880,China,2295,8089,1,1
Wax,1880,Japan,14514,48148,1,1
Wax,1880,Other Countries,7434,34003,1,0
Wax,1880,Portugal,7187,39650,1,1
Wax,1880,United States Of America,9185,51456,1,1
Wax,1881,British West India Islands,1183,7511,1,1
Wax,1881,China,2414,8037,1,1
Wax,1881,France,1905,5199,1,1
Wax,1881,Germany,2281,8271,1,1
Wax,1881,Japan,4404,11092,1,1
Wax,1881,Other Countries,3655,19208,1,0
Wax,1881,Portugal,6948,27945,1,1
Wax,1881,United States Of America,8163,45435,1,1
Wax,1882,British East Indies,1025,6758,1,1
Wax,1882,British West India Islands,1194,7378,1,1
Wax,1882,Germany,11090,30015,1,1
Wax,1882,Japan,7337,16910,1,1
Wax,1882,Other Countries,5736,25175,1,0
Wax,1882,Portugal,4043,24064,1,1
Wax,1882,United States Of America,4213,16626,1,1
Wax,1883,Australasia,605,3570,1,1
Wax,1883,Austrian Territories,63,368,1,1
Wax,1883,Brazil,519,1794,1,1
Wax,1883,British India,830,4954,1,1
Wax,1883,British Possessions In South Africa,115,2458,1,1
Wax,1883,British West India Islands,873,5402,1,1
Wax,1883,Chile,438,2981,1,1
Wax,1883,China,1450,3255,1,1
Wax,1883,Egypt,75,467,1,1
Wax,1883,France,611,3491,1,1
Wax,1883,Germany,9060,24842,1,1
Wax,1883,Gibraltar,95,533,1,1
Wax,1883,Hayti And St Domingo,34,238,1,1
Wax,1883,Holland,441,2897,1,1
Wax,1883,Italy,292,1700,1,1
Wax,1883,Japan,6817,13141,1,1
Wax,1883,Madagascar,288,1446,1,1
Wax,1883,Mauritius,573,2927,1,1
Wax,1883,Morocco,610,3272,1,1
Wax,1883,Other Countries,66,330,1,0
Wax,1883,Portugal,496,2512,1,1
Wax,1883,United States Of America,3035,11960,1,1
Wax,1883,West African Settlements,506,2604,1,0
Wax,1884,Australasia,624,3744,1,1
Wax,1884,Brazil,2931,9560,1,1
Wax,1884,British East Indies,340,2469,1,1
Wax,1884,British West India Islands,1351,9142,1,1
Wax,1884,Chile,620,4351,1,1
Wax,1884,France,750,4152,1,1
Wax,1884,Germany,7556,20216,1,1
Wax,1884,Holland,427,2601,1,1
Wax,1884,Italy,546,3336,1,1
Wax,1884,Japan,4951,8855,1,1
Wax,1884,Madagascar,405,2024,1,1
Wax,1884,Mauritius,903,4774,1,1
Wax,1884,Morocco,525,3067,1,1
Wax,1884,Portugal,260,1275,1,1
Wax,1884,United States Of America,5176,21041,1,1
Wax,1884,West African Settlements,412,2326,1,0
Wax,1885,Australasia,892,5367,1,1
Wax,1885,Brazil,5605,17886,1,1
Wax,1885,British East Indies,903,5465,1,1
Wax,1885,British Possessions In South Africa,1286,7659,1,1
Wax,1885,British West Africa,291,1737,1,1
Wax,1885,British West India Islands,1012,6921,1,1
Wax,1885,Chile,499,3461,1,1
Wax,1885,China,778,2354,1,1
Wax,1885,France,1244,6088,1,1
Wax,1885,Germany,10749,29054,1,1
Wax,1885,Hong Kong,525,1770,0,1
Wax,1885,Italy,668,3978,1,1
Wax,1885,Japan,6115,12883,1,1
Wax,1885,Mauritius,2040,11776,1,1
Wax,1885,Morocco,964,5287,1,1
Wax,1885,Other British Possessions,48,279,1,0
Wax,1885,Other Foreign Countries,1432,4126,1,0
Wax,1885,Portugal,965,5523,1,1
Wax,1885,United States Of America,2911,17639,1,1
Wax,1886,Australasia,678,3851,1,1
Wax,1886,Brazil,2375,6616,1,1
Wax,1886,British East Indies,945,5719,1,1
Wax,1886,British Possessions In South Africa,912,4750,1,1
Wax,1886,British West Africa,568,3423,1,1
Wax,1886,British West India Islands,1160,7106,1,1
Wax,1886,Chile,505,3543,1,1
Wax,1886,France,919,4831,1,1
Wax,1886,Germany,5937,14257,1,1
Wax,1886,Italy,404,2324,1,1
Wax,1886,Japan,3576,10299,1,1
Wax,1886,Mauritius,1836,8663,1,1
Wax,1886,Morocco,2163,10699,1,1
Wax,1886,Other British Possessions,517,2131,1,0
Wax,1886,Other Foreign Countries,987,4186,1,0
Wax,1886,Portugal,1270,6872,1,1
Wax,1886,United States Of America,6074,27107,1,1
Wax,1887,Australasia,682,3871,1,1
Wax,1887,Brazil,1256,3043,1,1
Wax,1887,British East Indies,679,3973,1,1
Wax,1887,British Possessions In South Africa,1322,6872,1,1
Wax,1887,British West Africa,778,4584,1,1
Wax,1887,British West India Islands,1146,7085,1,1
Wax,1887,Chile,536,3535,1,1
Wax,1887,France,2722,13975,1,1
Wax,1887,Germany,7049,15371,1,1
Wax,1887,Hong Kong,475,1238,1,1
Wax,1887,Italy,390,2100,1,1
Wax,1887,Japan,1433,3597,1,1
Wax,1887,Madagascar,793,3847,1,1
Wax,1887,Morocco,1613,8013,1,1
Wax,1887,Other British Possessions,136,701,1,0
Wax,1887,Other Foreign Countries,847,3787,1,0
Wax,1887,Portugal,313,1483,1,1
Wax,1887,United States Of America,4318,32852,1,1
Wax,1888,Aden,107,660,1,1
Wax,1888,Australasia,623,3481,1,1
Wax,1888,Brazil,1929,3862,1,1
Wax,1888,British East Indies,108,500,1,1
Wax,1888,British Possessions In South Africa,753,3413,1,1
Wax,1888,British West Africa,422,2090,1,1
Wax,1888,British West India Islands,1076,6256,1,1
Wax,1888,Chile,765,4566,1,1
Wax,1888,France,1087,5660,1,1
Wax,1888,Germany,9299,16234,1,1
Wax,1888,Hong Kong,200,978,1,1
Wax,1888,Italy,562,2289,1,1
Wax,1888,Japan,3723,9335,1,1
Wax,1888,Madagascar,1215,5335,1,1
Wax,1888,Morocco,1040,4769,1,1
Wax,1888,Other British Possessions,56,362,1,0
