volume,flow,duty,article_group,article,country_raw,unit,year,quantity,value
as_1878,import,,TOTAL OF BRITISH AND FOREIGN PRODUCE,,Beer and Ale,Barrels,1878,822,
as_1878,import,,TOTAL OF BRITISH AND FOREIGN PRODUCE,,"Coals, Cinders, and Fuel",Tons,1878,5153,
as_1878,import,,TOTAL OF BRITISH AND FOREIGN PRODUCE,,"Cottons, Entered by the Yard",Yards,1878,11722700,
as_1878,import,,TOTAL OF BRITISH AND FOREIGN PRODUCE,,Wine,Gallons,1878,2486,
as_1879,import,,GENERAL EXPORTS,,GREECE,,1879,182,
as_1879,import,,GENERAL EXPORTS,,SOUTHERN PORTS,,1879,140,
as_1879,import,,GENERAL EXPORTS,,WALLACHIA and MOLDAVIA (ROUMANIA),,1879,183,
as_1879,import,,GENERAL EXPORTS,,SWEDEN,,1879,141,
as_1879,import,,GENERAL EXPORTS,,TURKEY,,1879,184,
as_1879,import,,GENERAL EXPORTS,,NORWAY,,1879,142,
as_1879,import,,GENERAL EXPORTS,,DENMARK,,1879,143,
as_1879,import,,GENERAL EXPORTS,,EGYPT,,1879,190,
as_1879,import,,GENERAL EXPORTS,,WEST INDIA ISLANDS,,1879,145,
as_1879,import,,GENERAL EXPORTS,,MOROCCO,,1879,192,
as_1879,import,,GENERAL EXPORTS,,GERMANY,,1879,146,
as_1879,import,,GENERAL EXPORTS,,TREPOLI and TUNIS,,1879,193,
as_1879,import,,GENERAL EXPORTS,,HOLLAND,,1879,150,
as_1879,import,,GENERAL EXPORTS,,WESTERN COAST of AFRICA,,1879,194,
as_1879,import,,GENERAL EXPORTS,,EASTERN COAST of AFRICA,,1879,195,
as_1879,import,,GENERAL EXPORTS,,JAYA,,1879,152,
as_1879,import,,GENERAL EXPORTS,,ABYSSINIA,,1879,195,
as_1879,import,,GENERAL EXPORTS,,MADAGASCAR,,1879,196,
as_1879,import,,GENERAL EXPORTS,,ARABIA (MUSCAT),,1879,196,
as_1879,import,,GENERAL EXPORTS,,WEST INDIA ISLANDS,,1879,154,
as_1879,import,,GENERAL EXPORTS,,OTHER NATIVE STATES,,1879,197,
as_1879,import,,GENERAL EXPORTS,,GUIANA,,1879,155,
as_1879,import,,GENERAL EXPORTS,,PERSIA,,1879,197,
as_1879,import,,GENERAL EXPORTS,,BELGIUM,,1879,156,
as_1879,import,,GENERAL EXPORTS,,BORNEO,,1879,198,
as_1879,import,,GENERAL EXPORTS,,FRANCE,,1879,158,
as_1879,import,,GENERAL EXPORTS,,SIAM,,1879,199,
as_1879,import,,GENERAL EXPORTS,,ALGERIA,,1879,162,
as_1879,import,,GENERAL EXPORTS,,"COCHIN CHINA, CAMBOJA, and TONQUIN",,1879,200,
as_1879,import,,GENERAL EXPORTS,,SENEGAMBIA,,1879,163,
as_1879,import,,GENERAL EXPORTS,,POSSESSIONS IN INDIA,,1879,164,
as_1879,import,,GENERAL EXPORTS,,JAPAN,,1879,203,
as_1879,import,,GENERAL EXPORTS,,NORTH AMERICA,,1879,164,
as_1879,import,,GENERAL EXPORTS,,ISLANDS IN THE PACIFIC (except FIJI),,1879,204,
as_1879,import,,GENERAL EXPORTS,,WEST INDIA ISLANDS,,1879,165,
as_1879,import,,GENERAL EXPORTS,,HAYTI and ST. DOMINGO,,1879,205,
as_1879,import,,GENERAL EXPORTS,,GUIANA,,1879,165,
as_1879,import,,GENERAL EXPORTS,,UNITED STATES OF AMERICA,,1879,206,
as_1879,import,,GENERAL EXPORTS,,PORTUGAL,,1879,166,
as_1879,import,,GENERAL EXPORTS,,MEXICO,,1879,209,
as_1879,import,,GENERAL EXPORTS,,CENTRAL AMERICA,,1879,210,
as_1879,import,,GENERAL EXPORTS,,THE AZORES,,1879,168,
as_1879,import,,GENERAL EXPORTS,,MADEIRA,,1879,169,
as_1879,import,,GENERAL EXPORTS,,VENEZUELA,,1879,213,
as_1879,import,,GENERAL EXPORTS,,WESTERN AFRICA,,1879,170,
as_1879,import,,GENERAL EXPORTS,,ECUADOR,,1879,214,
as_1879,import,,GENERAL EXPORTS,,EASTERN AFRICA,,1879,170,
as_1879,import,,GENERAL EXPORTS,,PERU,,1879,215,
as_1879,import,,GENERAL EXPORTS,,POSSESSIONS IN INDIA,,1879,171,
as_1879,import,,GENERAL EXPORTS,,BOLIVIA,,1879,217,
as_1879,import,,GENERAL EXPORTS,,CHILI,,1879,218,
as_1879,import,,GENERAL EXPORTS,,SPAIN,,1879,172,
as_1879,import,,GENERAL EXPORTS,,BRAZIL,,1879,220,
as_1879,import,,GENERAL EXPORTS,,URUGUAY,,1879,222,
as_1879,import,,GENERAL EXPORTS,,CANARY ISLANDS,,1879,174,
as_1879,import,,GENERAL EXPORTS,,ARGENTINE REPUBLIC,,1879,223,
as_1879,import,,GENERAL EXPORTS,,PORTS IN NORTHERN AFRICA,,1879,174,
as_1879,import,,GENERAL EXPORTS,,PATAGONIA,,1879,224,
as_1879,import,,GENERAL EXPORTS,,FERNANDO PO,,1879,175,
as_1879,import,,GENERAL EXPORTS,,NORTHERN WHALE FISHERIES,,1879,224,
as_1879,import,,GENERAL EXPORTS,,PHILIPPINE and LADRONE ISLANDS,,1879,176,
as_1879,import,,GENERAL EXPORTS,,WEST INDIA ISLANDS,,1879,177,
as_1879,import,,GENERAL EXPORTS,,ITALY,,1879,178,
as_1879,import,,GENERAL EXPORTS,,AUSTRIAN TERRITORIES,,1879,180,
as_1879,import,,TOTAL VALUE - - - - -,,Direct,,1879,346068,
as_1879,import,,TOTAL VALUE - - - - -,,Received from Hull,,1879,14,
as_1879,import,,TOTAL VALUE - - - - -,,Southampton,,1879,200,
as_1879,import,,TOTAL VALUE - - - - -,,Direct,,1879,333378,
as_1879,import,,TOTAL VALUE - - - - -,,Received from Grimsby,,1879,1900,
as_1879,import,,TOTAL VALUE - - - - -,,Hull,,1879,300,
as_1879,import,,TOTAL VALUE - - - - -,,Direct,,1879,37085,
as_1879,import,,TOTAL VALUE - - - - -,,Received from Grimsby,,1879,133,
as_1879,import,,TOTAL VALUE - - - - -,,Southampton,,1879,70,
as_1879,import,,TOTAL VALUE - - - - -,,Direct,,1879,37620,
as_1879,import,,TOTAL VALUE - - - - -,,Received from London,,1879,22880,
as_1879,import,,TOTAL VALUE - - - - -,,Direct,,1879,1541913,
as_1879,import,,TOTAL VALUE - - - - -,,Received from Hull,,1879,11393,
as_1879,import,,TOTAL VALUE - - - - -,,Direct,,1879,312729,
as_1879,import,,TOTAL VALUE - - - - -,,Received from Grimsby,,1879,2935,
as_1879,import,,TOTAL VALUE - - - - -,,Hull,,1879,2944,
as_1879,import,,TOTAL VALUE - - - - -,,Direct,,1879,4310614,
as_1879,import,,TOTAL VALUE - - - - -,,Received from Goole,,1879,3300,
as_1879,import,,TOTAL VALUE - - - - -,,Grimsby,,1879,149217,
as_1879,import,,TOTAL VALUE - - - - -,,Hull,,1879,46365,
as_1879,import,,TOTAL VALUE - - - - -,,London,,1879,2928,
as_1879,import,,TOTAL VALUE - - - - -,,Southampton,,1879,223693,
as_1879,import,,TOTAL,,Eggs,Gt,1879,100,
as_1880,import,,TOTAL VALUE,,Direct,,1880,60302,
as_1880,import,,TOTAL VALUE,,Received from Grimsby,,1880,1816,
as_1880,import,,TOTAL VALUE,,Hull,,1880,88,
as_1880,import,,TOTAL VALUE,,Southampton,,1880,30,
as_1880,import,,TOTAL VALUE,,Direct,,1880,33810,
as_1880,import,,TOTAL VALUE,,Received from Hull,,1880,300,
as_1880,import,,TOTAL VALUE,,London,,1880,635060,
as_1880,import,,TOTAL VALUE,,Direct,,1880,1066527,
as_1880,import,,TOTAL VALUE,,Received from Hull,,1880,1451,
as_1880,import,,TOTAL VALUE,,Direct,,1880,168027,
as_1880,import,,TOTAL VALUE,,Received from Grimsby,,1880,8076,
as_1880,import,,TOTAL VALUE,,Direct,,1880,4507936,
as_1880,import,,TOTAL VALUE,,Received from Goole,,1880,1480,
as_1880,import,,TOTAL VALUE,,Grimsby,,1880,161517,
as_1880,import,,TOTAL VALUE,,Hull,,1880,68191,
as_1880,import,,TOTAL VALUE,,London,,1880,4130,
as_1880,import,,TOTAL VALUE,,Southampton,,1880,515457,
as_1880,import,,TOTAL VALUE,,Received from Liverpool,,1880,4000,
as_1880,import,,TOTAL VALUE,,Direct,,1880,17596,
as_1880,import,,TOTAL VALUE,,Received from London,,1880,13296,
as_1880,import,,TOTAL VALUE,,Direct,,1880,103635,
as_1880,import,,TOTAL VALUE,,Received from London,,1880,2200,
as_1880,import,,TOTAL VALUE,,Direct,,1880,29581,
as_1880,import,,TOTAL VALUE,,Received from London,,1880,144,
as_1880,import,,TOTAL VALUE,,Direct,,1880,28762,
as_1880,import,,TOTAL VALUE,,Received from London,,1880,6180,
as_1880,import,,TOTAL VALUE,,Direct,,1880,1644612,
as_1880,import,,TOTAL VALUE,,Received from London,,1880,200,
as_1880,import,,TOTAL VALUE,,Direct,,1880,295311,
as_1880,import,,TOTAL VALUE,,Received from London,,1880,11815,
as_1880,import,,TOTAL VALUE,,Direct,,1880,1110782,
as_1880,import,,TOTAL VALUE,,Received from London,,1880,24502,
as_1881,import,,ABSTRACT TABLES,,Principal Articles. Total Quantities,,1881,10,
as_1881,import,,ABSTRACT TABLES,,Value thereof,,1881,13,
as_1881,import,,ABSTRACT TABLES,,Total Value thereof,,1881,22,
as_1881,import,,ABSTRACT TABLES,,Total Value thereof,,1881,26,
as_1881,import,,ABSTRACT TABLES,,From and to Each Country. Value thereof,,1881,35,
as_1881,import,,"ARMS, AND AMMUNITION",,Sweden,Cwts,1881,875,61325
as_1881,import,,"ARMS, AND AMMUNITION",,Norway,Cwts,1881,258,17070
as_1881,import,,"ARMS, AND AMMUNITION",,Holland,Cwts,1881,2195,4387
as_1881,import,,"ARMS, AND AMMUNITION",,Belgium,Cwts,1881,1083,9755
as_1881,import,,"ARMS, AND AMMUNITION",,Other Countries,Cwts,1881,326,1581
as_1881,import,,"ARMS, AND AMMUNITION",,Total,Cwts,1881,4737,94116
as_1881,import,,"ARMS, AND AMMUNITION",,From all Countries,Cwts,1881,98,2334
as_1881,import,,"ARMS, AND AMMUNITION",,From all Countries,Number,1881,61,13186
as_1881,import,,"ARMS, AND AMMUNITION",,Holland,Number,1881,19097,7650
as_1881,import,,"ARMS, AND AMMUNITION",,Belgium,Number,1881,100362,64357
as_1881,import,,"ARMS, AND AMMUNITION",,United States of America,Number,1881,14289,23687
as_1881,import,,"ARMS, AND AMMUNITION",,Other Countries,Number,1881,5470,6262
as_1881,import,,"ARMS, AND AMMUNITION",,Total,Number,1881,139118,101956
as_1881,import,,"ARMS, AND AMMUNITION",Shot of Lead,From all Countries,Cwts,1881,117,456
as_1881,import,,"ARMS, AND AMMUNITION",Shot of Iron,From all Countries,Cwts,1881,629,789
as_1881,import,,"ARMS, AND AMMUNITION",Gunpowder,Germany,Cwts,1881,4622,12188
as_1881,import,,"ARMS, AND AMMUNITION",Gunpowder,Holland,Cwts,1881,5815,32472
as_1881,import,,"ARMS, AND AMMUNITION",Gunpowder,Total,Cwts,1881,10437,44660
as_1881,import,,"ARMS, AND AMMUNITION",Percussion Caps,From all Countries,Number,1881,3323000,1009
as_1881,import,,"ARMS, AND AMMUNITION",Percussion Caps,Belgium,Number,1881,4584,
as_1881,import,,"ARMS, AND AMMUNITION",Percussion Caps,United States of America,Number,1881,10142,
as_1881,import,,"ARMS, AND AMMUNITION",Percussion Caps,Channel Islands,Number,1881,11400,
as_1881,import,,"ARMS, AND AMMUNITION",Percussion Caps,Other Countries,Number,1881,4079,
as_1881,import,,"ARMS, AND AMMUNITION",Percussion Caps,Total,Number,1881,47022,
as_1881,import,,"ART, WORKS OF, OTHER THAN PICTURES",,Belgium,,1881,8187,
as_1881,import,,"ART, WORKS OF, OTHER THAN PICTURES",,France,,1881,41060,
as_1881,import,,"ART, WORKS OF, OTHER THAN PICTURES",,Italy,,1881,32082,
as_1881,import,,"ART, WORKS OF, OTHER THAN PICTURES",,Other Countries,,1881,17267,
as_1881,import,,"ART, WORKS OF, OTHER THAN PICTURES",,Total,,1881,,115322
as_1881,import,,ASPHALT OR BITUMEN,,Germany,Tons,1881,4775,15886
as_1881,import,,ASPHALT OR BITUMEN,,Holland,Tons,1881,1215,6013
as_1881,import,,ASPHALT OR BITUMEN,,France,Tons,1881,4581,12677
as_1881,import,,ASPHALT OR BITUMEN,,British West India Islands,Tons,1881,5750,15894
as_1881,import,,ASPHALT OR BITUMEN,,Other Countries,Tons,1881,2467,7441
as_1881,import,,ASPHALT OR BITUMEN,,Total,Tons,1881,18818,57911
as_1881,import,,BACON AND HAMS,Bacon,Denmark,Cwts,1881,18190,59517
as_1881,import,,BACON AND HAMS,Bacon,Germany,Cwts,1881,268868,945597
as_1881,import,,BACON AND HAMS,Bacon,United States of America,Cwts,1881,3496019,7684980
as_1881,import,,BACON AND HAMS,Bacon,British North America,Cwts,1881,90048,190991
as_1881,import,,BACON AND HAMS,Bacon,Other Countries,Cwts,1881,2928,6476
as_1881,import,,BACON AND HAMS,Bacon,Total,Cwts,1881,3876053,8887561
as_1881,import,,BACON AND HAMS,Hams,Germany,Cwts,1881,2698,10493
as_1881,import,,BACON AND HAMS,Hams,United States of America,Cwts,1881,736574,1800381
as_1881,import,,BACON AND HAMS,Hams,British North America,Cwts,1881,9694,23657
as_1881,import,,BACON AND HAMS,Hams,Other Countries,Cwts,1881,2465,7853
as_1881,import,,BACON AND HAMS,Hams,Total,Cwts,1881,751431,1842384
as_1881,import,,BARK,For Tanners' and Dyers' Use,Holland,Cwts,1881,17916,4698
as_1881,import,,BARK,For Tanners' and Dyers' Use,Belgium,Cwts,1881,68564,18036
as_1881,import,,BARK,For Tanners' and Dyers' Use,Italy,Cwts,1881,6537,1361
as_1881,import,,BARK,For Tanners' and Dyers' Use,Algeria,Cwts,1881,30659,11153
as_1881,import,,BARK,For Tanners' and Dyers' Use,United States of America,Cwts,1881,45093,14233
as_1881,import,,BARK,For Tanners' and Dyers' Use,Australasia,Cwts,1881,130595,74056
as_1881,import,,BARK,For Tanners' and Dyers' Use,Other Countries,Cwts,1881,26078,7783
as_1881,import,,BARK,For Tanners' and Dyers' Use,Total,Cwts,1881,325442,131320
as_1881,import,,BARK,For Tanners' and Dyers' Use,Belgium,Cwts,1881,11434,
as_1881,import,,BARK,For Tanners' and Dyers' Use,France,Cwts,1881,94668,
as_1881,import,,BARK,For Tanners' and Dyers' Use,United States of America,Cwts,1881,56075,
as_1881,import,,BARK,For Tanners' and Dyers' Use,British North America,Cwts,1881,22472,
as_1881,import,,BARK,For Tanners' and Dyers' Use,Other Countries,Cwts,1881,5229,
as_1881,import,,BARK,For Tanners' and Dyers' Use,Total,Cwts,1881,701826,
as_1881,import,,BARK,Peruvian,Germany,Cwts,1881,289,3538
as_1881,import,,BARK,Peruvian,France,Cwts,1881,9534,136668
as_1881,import,,BARK,Peruvian,United States of America,Cwts,1881,4372,51948
as_1881,import,,BARK,Peruvian,United States of Colombia,Cwts,1881,70944,1022881
as_1881,import,,BARK,Peruvian,Ecuador,Cwts,1881,9078,137179
as_1881,import,,BARK,Peruvian,Peru,Cwts,1881,10439,163028
as_1881,import,,BARK,Peruvian,Chili,Cwts,1881,453,6616
as_1881,import,,BARK,Peruvian,Brazil,Cwts,1881,1003,9289
as_1881,import,,BARK,Peruvian,British East Indies,Cwts,1881,16651,248894
as_1881,import,,BARK,Peruvian,Other Countries,Cwts,1881,2595,34465
as_1881,import,,BARK,Peruvian,Total,Cwts,1881,125358,1814501
as_1881,import,,BARK,Of other Sorts,From all Countries,Cwts,1881,7194,4787
as_1881,import,,BEADS,Of Glass,Germany,Lbs,1881,173720,8769
as_1881,import,,BEADS,Of Glass,Italy,Lbs,1881,1176303,61583
as_1881,import,,BEADS,Of Glass,Austrian Territories,Lbs,1881,77524,2881
as_1881,import,,BEADS,Of Glass,Other Countries,Lbs,1881,186224,6946
as_1881,import,,BEADS,Of Glass,Total,Lbs,1881,1613771,80179
as_1881,import,,TOTAL VALUE - - - - -,,Direct,,1881,168455,
as_1881,import,,TOTAL VALUE - - - - -,,Southampton,,1881,95,
as_1881,import,,TOTAL VALUE - - - - -,,Direct,,1881,22960,
as_1881,import,,TOTAL VALUE - - - - -,,Received from Grimsby,,1881,150,
as_1881,import,,TOTAL VALUE - - - - -,,Direct,,1881,1279166,
as_1881,import,,TOTAL VALUE - - - - -,,Received from Hull,,1881,5736,
as_1881,import,,TOTAL VALUE - - - - -,,Direct,,1881,168410,
as_1881,import,,TOTAL VALUE - - - - -,,Received from Grimsby,,1881,169,
as_1881,import,,TOTAL VALUE - - - - -,,Hull,,1881,2143,
as_1881,import,,TOTAL VALUE - - - - -,,Direct,,1881,4756386,
as_1881,import,,TOTAL VALUE - - - - -,,Received from Goole,,1881,1394,
as_1881,import,,TOTAL VALUE - - - - -,,Grimsby,,1881,152112,
as_1881,import,,TOTAL VALUE - - - - -,,Hull,,1881,108284,
as_1881,import,,TOTAL VALUE - - - - -,,London,,1881,900,
as_1881,import,,TOTAL VALUE - - - - -,,Southampton,,1881,431131,
as_1882,import,,TOTAL VALUE - - - - -,,Direct,,1882,695444,
as_1882,import,,TOTAL VALUE - - - - -,,Received from Grimsby,,1882,804,
as_1882,import,,TOTAL VALUE - - - - -,,Direct,,1882,125065,
as_1882,import,,TOTAL VALUE - - - - -,,Received from Grimsby,,1882,208,
as_1882,import,,TOTAL VALUE - - - - -,,Southampton,,1882,108,
as_1882,import,,TOTAL VALUE - - - - -,,Direct,,1882,344605,
as_1882,import,,TOTAL VALUE - - - - -,,Received from Hull,,1882,826,
as_1882,import,,TOTAL VALUE - - - - -,,Direct,,1882,4418731,
as_1882,import,,TOTAL VALUE - - - - -,,Received from Goole,,1882,1533,
as_1882,import,,TOTAL VALUE - - - - -,,Grimsby,,1882,181018,
as_1882,import,,TOTAL VALUE - - - - -,,Hull,,1882,141665,
as_1882,import,,TOTAL VALUE - - - - -,,London,,1882,3917,
as_1882,import,,TOTAL VALUE - - - - -,,Southampton,,1882,432265,
as_1883,import,,ABSTRACT TABLES,,Principal Articles. Total Quantities,,1883,10,
as_1883,import,,ABSTRACT TABLES,,Value thereof,,1883,16,
as_1883,import,,ABSTRACT TABLES,,Received,,1883,17,
as_1883,import,,ABSTRACT TABLES,,Amount Received,,1883,20,
as_1883,import,,ABSTRACT TABLES,,Country. Quantities and Value thereof,,1883,30,
as_1883,import,,ABSTRACT TABLES,,Total Quantities,,1883,21,
as_1883,import,,ABSTRACT TABLES,,Total Value thereof,,1883,23,
as_1883,import,,ABSTRACT TABLES,,Total Quantities,,1883,25,
as_1883,import,,ABSTRACT TABLES,,Total Value thereof,,1883,27,
as_1883,import,,ABSTRACT TABLES,,Value thereof,,1883,29,
as_1883,import,,ABSTRACT TABLES,,Quantities and Value thereof,,1883,33,
as_1883,import,,ABSTRACT TABLES,,Each Country. Value thereof,,1883,36,
as_1883,import,,ABSTRACT TABLES,,Value thereof,,1883,37,
as_1883,import,,GENERAL IMPORTS,,Value of each Article Imported,,1883,39,
as_1883,import,,GENERAL IMPORTS,,Articles,,1883,90,
as_1884,import,,IMPORTS,,Principal Articles. Total Quantities,,1884,10,
as_1885,import,,AT CERTAIN PORTS,,Value thereof,,1885,198,
as_1885,import,,AT CERTAIN PORTS,,The Same,,1885,206,
as_1885,import,,FRUIT (CONT D ),,British East Indies,Lbs,1885,780419,10618
as_1885,import,,FRUIT (CONT D ),,Australasia,Lbs,1885,13404,336
as_1885,import,,FRUIT (CONT D ),,British North America,Lbs,1885,12913,231
as_1885,import,,FRUIT (CONT D ),,Total,Lbs,1885,24375937,204180
as_1885,import,,GLASS (CONT D ),,Sweden,Cwts,1885,60929,29017
as_1885,import,,GLASS (CONT D ),,Norway,Cwts,1885,2695,3707
as_1885,import,,GLASS (CONT D ),,Germany,Cwts,1885,238571,299106
as_1885,import,,GLASS (CONT D ),,Holland,Cwts,1885,48519,62150
as_1885,import,,GLASS (CONT D ),,Belgium,Cwts,1885,184993,323639
as_1885,import,,GLASS (CONT D ),,France,Cwts,1885,92908,178578
as_1885,import,,GLASS (CONT D ),,Other Foreign Countries,Cwts,1885,486,1039
as_1885,import,,GLASS (CONT D ),,Channel Islands,Cwts,1885,72,230
as_1885,import,,GLASS (CONT D ),,Total,Cwts,1885,633205,907479
as_1885,import,,GALLS,,France,Cwts,1885,754,2586
as_1885,import,,GALLS,,Turkey,Cwts,1885,12669,32967
as_1885,import,,GALLS,,China,Cwts,1885,18833,45163
as_1885,import,,GALLS,,Japan,Cwts,1885,2136,4970
as_1885,import,,GALLS,,Other Foreign Countries,Cwts,1885,1124,2837
as_1885,import,,GALLS,,British East Indies,Cwts,1885,42295,17334
as_1885,import,,GALLS,,Hong Kong,Cwts,1885,5457,13051
as_1885,import,,GALLS,,Total,Cwts,1885,83268,118908
as_1885,import,,GOLD,,Belgium,No,1885,77161050,146415
as_1885,import,,GOLD,,France,No,1885,3958000,8000
as_1885,import,,GOLD,,Other Foreign Countries,No,1885,375000,701
as_1885,import,,GOLD,,Total,No,1885,81494050,155116
as_1885,import,,GAMBIER. SEE DYE STUFFS.,Ore of,Foreign Countries,Tons,1885,13,947
as_1885,import,,GAMBIER. SEE DYE STUFFS.,Ore of,Australasia,Tons,1885,275,20387
as_1885,import,,GAMBIER. SEE DYE STUFFS.,Ore of,Total,Tons,1885,298,21629
as_1885,import,,GLASS,,Germany,Cwts,1885,111772,133830
as_1885,import,,GLASS,,Holland,Cwts,1885,54681,35621
as_1885,import,,GLASS,,Belgium,Cwts,1885,616898,361128
as_1885,import,,GLASS,,France,Cwts,1885,5893,6899
as_1885,import,,GLASS,,Other Foreign Countries,Cwts,1885,360,654
as_1885,import,,GLASS,,Total,Cwts,1885,789664,538132
as_1885,import,,GUANO. SEE MANURES.,,Germany,Cwts,1885,1565,2834
as_1885,import,,GUANO. SEE MANURES.,,Holland,Cwts,1885,1541,3629
as_1885,import,,GUANO. SEE MANURES.,,Belgium,Cwts,1885,90042,150228
as_1885,import,,GUANO. SEE MANURES.,,France,Cwts,1885,6415,30060
as_1885,import,,GUANO. SEE MANURES.,,Other Foreign Countries,Cwts,1885,14,81
as_1885,import,,GUANO. SEE MANURES.,,Total,Cwts,1885,99585,186415
as_1885,import,,GUM,,Germany,Cwts,1885,371,2120
as_1885,import,,GUM,,Belgium,Cwts,1885,316,1630
as_1885,import,,GUM,,France,Cwts,1885,10083,41919
as_1885,import,,GUM,,Spain,Cwts,1885,276,2080
as_1885,import,,GUM,,Austrian Territories,Cwts,1885,6025,25998
as_1885,import,,GUM,,Turkey,Cwts,1885,717,2918
as_1885,import,,GUM,,Egypt,Cwts,1885,14967,75335
as_1885,import,,GUM,,Morocco,Cwts,1885,1294,3922
as_1885,import,,GUM,,Japan,Cwts,1885,502,2300
as_1885,import,,GUM,,Other Foreign Countries,Cwts,1885,746,2485
as_1885,import,,SPICES (CONT D ),Unenumerated (Cont d ),Aden,Lbs,1885,564850,13452
as_1885,import,,SPICES (CONT D ),Unenumerated (Cont d ),British East Indies,Lbs,1885,3658595,155000
as_1885,import,,SPICES (CONT D ),Unenumerated (Cont d ),Hong Kong,Lbs,1885,779162,9854
as_1885,import,,SPICES (CONT D ),Unenumerated (Cont d ),British West Indies,Lbs,1885,4134749,49935
as_1885,import,,SPICES (CONT D ),Unenumerated (Cont d ),Other British Possessions,Lbs,1885,2583,101
as_1885,import,,SPICES (CONT D ),Unenumerated (Cont d ),Total,Lbs,1885,10946199,289159
as_1885,import,,SPICES (CONT D ),Unenumerated (Cont d ),Sweden,Tons,1885,1622,5281
as_1885,import,,SPICES (CONT D ),Unenumerated (Cont d ),Norway,Tons,1885,18816,24104
as_1885,import,,SPICES (CONT D ),Unenumerated (Cont d ),Germany,Tons,1885,538,2601
as_1885,import,,SPICES (CONT D ),Unenumerated (Cont d ),Holland,Tons,1885,14131,23055
as_1885,import,,SPICES (CONT D ),Unenumerated (Cont d ),Belgium,Tons,1885,16071,94588
as_1885,import,,SPICES (CONT D ),Unenumerated (Cont d ),France,Tons,1885,48133,59809
as_1885,import,,SPICES (CONT D ),Unenumerated (Cont d ),Portugal,Tons,1885,2418,11355
as_1885,import,,SPICES (CONT D ),Unenumerated (Cont d ),Italy,Tons,1885,18648,116224
as_1885,import,,SPICES (CONT D ),Unenumerated (Cont d ),Greece,Tons,1885,3866,21190
as_1885,import,,SPICES (CONT D ),Unenumerated (Cont d ),Turkey,Tons,1885,5383,38962
as_1885,import,,SPICES (CONT D ),Unenumerated (Cont d ),United States of America,Tons,1885,446,3344
as_1885,import,,SPICES (CONT D ),Unenumerated (Cont d ),Other Foreign Countries,Tons,1885,364,1070
as_1885,import,,SPIRITS. (SEE PAGES 97-8-9.),,Channel Islands,,1885,208378,122848
as_1885,import,,SPIRITS. (SEE PAGES 97-8-9.),,Other British Possessions,,1885,169,625
as_1885,import,,SPIRITS. (SEE PAGES 97-8-9.),,Total,,1885,338983,520056
as_1885,import,,SPONGE,,Germany,Lbs,1885,26039,6027
as_1885,import,,SPONGE,,Belgium,Lbs,1885,23885,3290
as_1885,import,,SPONGE,,France,Lbs,1885,32127,4012
as_1885,import,,SPONGE,,Italy,Lbs,1885,4264,1469
as_1885,import,,SPONGE,,Austrian Territories,Lbs,1885,15060,2219
as_1885,import,,SPONGE,,Greece,Lbs,1885,475606,80025
as_1885,import,,SPONGE,,Turkey,Lbs,1885,381055,68125
as_1885,import,,SPONGE,,United States of America,Lbs,1885,240756,29492
as_1885,import,,SPONGE,,Spanish West India Islands,Lbs,1885,9980,2723
as_1885,import,,SPONGE,,Other Foreign Countries,Lbs,1885,2696,541
as_1885,import,,SPONGE,,Malta,Lbs,1885,20465,8700
as_1885,import,,SPONGE,,British West Indies,Lbs,1885,161147,13199
as_1885,import,,SPONGE,,Other British Possessions,Lbs,1885,241,44
as_1885,import,,SPONGE,,Total,Lbs,1885,1393321,219866
as_1885,import,,SPONGE,,Germany,Cwts,1885,979,2566
as_1885,import,,SPONGE,,Holland,Cwts,1885,928,3023
as_1885,import,,SPONGE,,France,Cwts,1885,14649,70530
as_1885,import,,SPONGE,,Portugal,Cwts,1885,1061,4811
as_1885,import,,SPONGE,,Italy,Cwts,1885,5804,15182
as_1885,import,,SPONGE,,Turkey,Cwts,1885,821,3062
as_1885,import,,SPONGE,,United States of America,Cwts,1885,2288,4415
as_1885,import,,SPONGE,,Other Foreign Countries,Cwts,1885,990,3191
as_1885,import,,SPONGE,,British East Indies,Cwts,1885,1520,4025
as_1885,import,,SPONGE,,Hong Kong,Cwts,1885,16481,33746
as_1885,import,,SPONGE,,Australasia,Cwts,1885,567,1153
as_1885,import,,SPONGE,,Other British Possessions,Cwts,1885,180,829
as_1885,import,,SPONGE,,Total,Cwts,1885,46268,146533
as_1885,import,,"STATIONERY, OTHER THAN PAPER",,Germany,,1885,13963,
as_1885,import,,"STATIONERY, OTHER THAN PAPER",,Holland,,1885,69056,
as_1885,import,,"STATIONERY, OTHER THAN PAPER",,Belgium,,1885,10924,
as_1885,import,,"STATIONERY, OTHER THAN PAPER",,France,,1885,14377,
as_1885,import,,"STATIONERY, OTHER THAN PAPER",,United States of America,,1885,21726,
as_1885,import,,"STATIONERY, OTHER THAN PAPER",,Other Foreign Countries,,1885,129,
as_1885,import,,"STATIONERY, OTHER THAN PAPER",,Total from Foreign Countries,,1885,131549,
as_1885,import,,"STATIONERY, OTHER THAN PAPER",,British North America,,1885,180,
as_1885,import,,"STATIONERY, OTHER THAN PAPER",,Other British Possessions,,1885,68,
as_1885,import,,"STATIONERY, OTHER THAN PAPER",,Total from British Possessions,,1885,248,
as_1885,import,,"STATIONERY, OTHER THAN PAPER",,Total,,1885,,134797
