volume,flow,duty,article_group,article,country_raw,unit,year,quantity,value
as_1885,import,,"PICTURES AND DRAWINGS, BY HAND",,Other Foreign Countries,,1885,245,6550
as_1885,import,,"PICTURES AND DRAWINGS, BY HAND",,Total to Foreign Countries,,1885,886,49516
as_1885,export,,"PICTURES AND DRAWINGS, BY HAND",,British Possessions,,1885,989,1450
as_1885,export,,"PICTURES AND DRAWINGS, BY HAND",,Total,,1885,1875,50966
as_1885,export,,PITCH,,British Possessions,,1885,4408,1725
as_1885,export,,PITCH,,Total,,1885,8082,3053
as_1885,export,,"PLANTS, SHRUBS, TREES, AND FLOWERROOTS",,British Possessions,,1885,1937,
as_1885,export,,"PLANTS, SHRUBS, TREES, AND FLOWERROOTS",,Total,,1885,6635,
as_1885,export,,"PLATE, OF SILVER GILT OR UNGILT",,British Possessions,,1885,3498,1363
as_1885,export,,"PLATE, OF SILVER GILT OR UNGILT",,Total,,1885,10825,5353
as_1885,export,,PLATED AND GILT WARE,,British Possessions,,1885,1606,
as_1885,export,,PLATED AND GILT WARE,,Total,,1885,4322,
as_1885,import,,PLUMBAGO,,Germany,,1885,546,6558
as_1885,import,,PLUMBAGO,,Holland,,1885,575,6086
as_1885,import,,PLUMBAGO,,Other Foreign Countries,,1885,444,4175
as_1885,import,,PLUMBAGO,,Total to Foreign Countries,,1885,2027,23643
as_1885,export,,PLUMBAGO,,British Possessions (Aus-tralia),,1885,2,23
as_1885,export,,PLUMBAGO,,Total,,1885,2029,23666
as_1885,export,,PLUMBAGO,"PORK, Salted (not Hams)",West Africa (Foreign),,1885,3702,4139
as_1885,export,,PLUMBAGO,"PORK, Salted (not Hams)",Other Foreign Countries,,1885,6961,9199
as_1885,export,,PLUMBAGO,"PORK, Salted (not Hams)",Total to Foreign Countries,,1885,12841,15968
as_1885,export,,PLUMBAGO,"PORK, Salted (not Hams)",Mauritius,,1885,1125,2588
as_1885,export,,PLUMBAGO,"PORK, Salted (not Hams)",Other British Possessions,,1885,4422,7312
as_1885,export,,PLUMBAGO,"PORK, Salted (not Hams)",Total to British Possessions,,1885,5547,9900
as_1885,export,,PLUMBAGO,"PORK, Salted (not Hams)",Total,,1885,18388,25868
as_1885,export,,POTATOES,,British Possessions,,1885,860,436
as_1885,export,,POTATOES,,Total,,1885,8801,3859
as_1885,export,,POTATOES,"POULTRY AND GAME, Alive or Dead(including RABBITS)",British Possessions (Victoria),,1885,10,
as_1885,export,,POTATOES,"POULTRY AND GAME, Alive or Dead(including RABBITS)",Total,,1885,1228,
as_1885,export,,"PRECIOUS STONES, UNSET",,France,,1885,9040,
as_1885,export,,"PRECIOUS STONES, UNSET",,United States of America,,1885,132408,
as_1885,export,,"PRECIOUS STONES, UNSET",,Other Foreign Countries,,1885,6025,
as_1885,export,,"PRECIOUS STONES, UNSET",,Total to Foreign Countries,,1885,153712,
as_1885,export,,"PRECIOUS STONES, UNSET",,British Possessions,,1885,2559,
as_1885,export,,"PRECIOUS STONES, UNSET",,Total,,1885,156311,
as_1885,import,,"PRINTS, ENGRAVINGS, AND PHOTO-GRAPHS",,British Possessions,,1885,697100,6109
as_1885,import,,"PRINTS, ENGRAVINGS, AND PHOTO-GRAPHS",,Total,,1885,900390,8757
as_1885,import,,QUICKSILVER,,Germany,,1885,218681,17758
as_1885,import,,QUICKSILVER,,France,,1885,514993,41172
as_1885,import,,QUICKSILVER,,United States of America,,1885,383490,30786
as_1885,import,,QUICKSILVER,,Mexico,,1885,426036,33043
as_1885,import,,QUICKSILVER,,Peru,,1885,170700,13092
as_1885,import,,QUICKSILVER,,Chile,,1885,156379,12094
as_1885,import,,QUICKSILVER,,Other Foreign Countries,,1885,247978,19815
as_1885,import,,QUICKSILVER,,Total to Foreign Countries,,1885,2237796,176815
as_1885,import,,QUICKSILVER,To British India,Bombay and Scinde,,1885,110775,8291
as_1885,import,,QUICKSILVER,To British India,Bengal and Burmah,,1885,71500,5401
as_1885,import,,QUICKSILVER,To British India,Hong Kong,,1885,1053975,81677
as_1885,import,,QUICKSILVER,To British India,Australasia,,1885,158635,12569
as_1885,import,,QUICKSILVER,To British India,Other British Possessions,,1885,29002,2455
as_1885,import,,QUICKSILVER,To British India,Total to British Possessions,,1885,1423887,110393
as_1885,import,,QUICKSILVER,To British India,Total,,1885,3661683,287208
as_1885,import,,QUICKSILVER,Linen and Cotton Rags,Other Foreign Countries,,1885,144,1533
as_1885,import,,QUICKSILVER,Linen and Cotton Rags,Total to Foreign Countries,,1885,15908,201435
as_1885,export,,QUICKSILVER,Linen and Cotton Rags,British Possessions (Canada),,1885,17,187
as_1885,export,,QUICKSILVER,Linen and Cotton Rags,Total,,1885,15925,201622
as_1885,export,,ROSEN,,British East Indies,,1885,25790,6010
as_1885,export,,ROSEN,,Other British Possessions,,1885,3469,1071
as_1885,export,,ROSEN,,Total to British Possessions,,1885,29259,7081
as_1885,export,,ROSEN,,Total,,1885,62596,15081
as_1885,export,,SAGO AND SAGO FLOUR,,Other Foreign Countries,,1885,14989,9180
as_1885,export,,SAGO AND SAGO FLOUR,,Total to Foreign Countries,,1885,25685,15312
as_1885,export,,SAGO AND SAGO FLOUR,,British Possessions,,1885,4557,3216
as_1885,export,,SAGO AND SAGO FLOUR,,Total,,1885,30242,18528
as_1885,export,,SALTPETRE,,France,,1885,6227,5203
as_1885,export,,SALTPETRE,,Other Foreign Countries,,1885,10151,8993
as_1885,export,,SALTPETRE,,Total to Foreign Countries,,1885,33958,27680
as_1885,export,,SALTPETRE,,British Possessions,,1885,4268,3826
as_1885,export,,SALTPETRE,,Total,,1885,38226,31506
as_1885,export,,SAUCES OR CONDIMENTS,,British Possessions,,1885,27505,1288
as_1885,export,,SAUCES OR CONDIMENTS,,Total,,1885,148771,4021
as_1885,export,,SEEDS,Clover and Grass,Holland,,1885,2074,5889
as_1885,export,,SEEDS,Clover and Grass,Other Foreign Countries,,1885,5213,9049
as_1885,export,,SEEDS,Clover and Grass,Total to Foreign Countries,,1885,10150,20238
as_1885,export,,SEEDS,Clover and Grass,Australasia,,1885,8276,23644
as_1885,export,,SEEDS,Clover and Grass,Other British Possessions,,1885,51,172
as_1885,export,,SEEDS,Clover and Grass,Total to British Possessions,,1885,8330,23816
as_1885,export,,SEEDS,Clover and Grass,Total,,1885,18460,44054
as_1885,import,,SEEDS,Cotton,British Possessions (Cape of Good Hope),,1885,1,4
as_1885,import,,SEEDS,Cotton,Total,,1885,115,840
as_1885,import,,SEEDS,Flax or Linseed,Denmark,,1885,25309,53391
as_1885,import,,SEEDS,Flax or Linseed,Germany,,1885,4727,10298
as_1885,import,,SEEDS,Flax or Linseed,Holland,,1885,62622,134572
as_1885,import,,SEEDS,Flax or Linseed,Belgium,,1885,7028,15397
as_1885,import,,SEEDS,Flax or Linseed,Spain,,1885,5855,12448
as_1885,import,,SEEDS,Flax or Linseed,Other Foreign Countries,,1885,10901,22729
as_1885,import,,SEEDS,Flax or Linseed,Total to Foreign Countries,,1885,128324,274187
as_1885,export,,SEEDS,Flax or Linseed,British Possessions,,1885,103,246
as_1885,export,,SEEDS,Flax or Linseed,Total,,1885,128427,274433
as_1885,export,,SEEDS,Rape,Holland,,1885,22199,42657
as_1885,export,,SEEDS,Rape,Belgium,,1885,22439,39824
as_1885,export,,SEEDS,Rape,Other Foreign Countries,,1885,3683,7604
as_1885,export,,SEEDS,Rape,Total to Foreign Countries,,1885,92001,172458
as_1885,export,,SEEDS,Rape,British Possessions,,1885,171,491
as_1885,export,,SEEDS,Rape,Total,,1885,92172,172949
as_1885,export,,SEEDS,"Garden, Unenumerated",British Possessions,,1885,45309,3403
as_1885,export,,SEEDS,"Garden, Unenumerated",Total,,1885,119336,5605
as_1885,export,,SEEDS,Tares and Lentils,British Possessions,,1885,333,146
as_1885,export,,SEEDS,Tares and Lentils,Total,,1885,1462,383
as_1885,import,,SEEDS,"Unenumerated, for expressing Oiltherefrom",Norway,,1885,4905,11115
as_1885,import,,SEEDS,"Unenumerated, for expressing Oiltherefrom",Germany,,1885,45334,89831
as_1885,import,,SEEDS,"Unenumerated, for expressing Oiltherefrom",Holland,,1885,77770,151222
as_1885,import,,SEEDS,"Unenumerated, for expressing Oiltherefrom",France,,1885,16489,32219
as_1885,import,,SEEDS,"Unenumerated, for expressing Oiltherefrom",United States of America,,1885,12603,24406
as_1885,import,,SEEDS,"Unenumerated, for expressing Oiltherefrom",Other Foreign Countries,,1885,4759,7727
as_1885,import,,SEEDS,"Unenumerated, for expressing Oiltherefrom",Total to Foreign Countries,,1885,179595,349737
as_1885,export,,SEEDS,"Unenumerated, for expressing Oiltherefrom",British Possessions,,1885,1958,5769
as_1885,export,,SEEDS,"Unenumerated, for expressing Oiltherefrom",Total,,1885,181553,355506
as_1885,export,,SEEDS,"Unenumerated, other Sorts",United States of America,,1885,65261,58709
as_1885,export,,SEEDS,"Unenumerated, other Sorts",Other Foreign Countries,,1885,20920,10654
as_1885,export,,SEEDS,"Unenumerated, other Sorts",Total to Foreign Countries,,1885,96865,77131
as_1885,export,,SEEDS,"Unenumerated, other Sorts",Australasia,,1885,10098,7387
as_1885,export,,SEEDS,"Unenumerated, other Sorts",Canada,,1885,8350,4500
as_1885,export,,SEEDS,"Unenumerated, other Sorts",Other British Possessions,,1885,2126,1866
as_1885,export,,SEEDS,"Unenumerated, other Sorts",Total to British Possessions,,1885,20574,13753
as_1885,export,,SEEDS,"Unenumerated, other Sorts",Total,,1885,117439,90884
as_1885,export,,SEEDS,SHELLS of all Kinds,France,,1885,76050,
as_1885,export,,SEEDS,SHELLS of all Kinds,United States of America,,1885,8996,
as_1885,export,,SEEDS,SHELLS of all Kinds,Other Foreign Countries,,1885,13735,
as_1885,export,,SEEDS,SHELLS of all Kinds,Total to Foreign Countries,,1885,153424,
as_1885,export,,SEEDS,SHELLS of all Kinds,British Possessions,,1885,775,
as_1885,export,,SEEDS,SHELLS of all Kinds,Total,,1885,154199,
as_1885,export,,SILK,"Knubs or Husks, and Waste",United States of America,,1885,707,7966
as_1885,export,,SILK,"Knubs or Husks, and Waste",Other Foreign Countries,,1885,603,6120
as_1885,export,,SILK,"Knubs or Husks, and Waste",Total to Foreign Countries,,1885,6277,65921
as_1885,export,,SILK,"Knubs or Husks, and Waste",British Possessions,,1885,182,1315
as_1885,export,,SILK,"Knubs or Husks, and Waste",Total,,1885,6459,67266
as_1885,import,,SILK MANUFACTURES,"Broad Stuffs, Silk or Satin",France,,1885,31013,
as_1885,import,,SILK MANUFACTURES,"Broad Stuffs, Silk or Satin",Japan,,1885,13012,
as_1885,import,,SILK MANUFACTURES,"Broad Stuffs, Silk or Satin",United States of America,,1885,9854,
as_1885,import,,SILK MANUFACTURES,"Broad Stuffs, Silk or Satin",Other Foreign Countries,,1885,14497,
as_1885,import,,SILK MANUFACTURES,"Broad Stuffs, Silk or Satin",Total to Foreign Countries,,1885,76843,
as_1885,export,,SILK MANUFACTURES,"Broad Stuffs, Silk or Satin",British East Indies,,1885,19596,
as_1885,export,,SILK MANUFACTURES,"Broad Stuffs, Silk or Satin",Australasia,,1885,174382,
as_1885,export,,SILK MANUFACTURES,"Broad Stuffs, Silk or Satin",British North America,,1885,39371,
as_1885,export,,SILK MANUFACTURES,"Broad Stuffs, Silk or Satin",Other British Possessions,,1885,8078,
as_1885,export,,SILK MANUFACTURES,"Broad Stuffs, Silk or Satin",Total to British Possessions,,1885,241427,
as_1885,export,,SILK MANUFACTURES,"Broad Stuffs, Silk or Satin",Total,,1885,318270,
as_1885,export,,SILK MANUFACTURES,"Velvet, Plain or Figured",Other Foreign Countries,,1885,4544,
as_1885,export,,SILK MANUFACTURES,"Velvet, Plain or Figured",Total to Foreign Countries,,1885,10909,
as_1885,export,,SILK MANUFACTURES,"Velvet, Plain or Figured",Australasia,,1885,26566,
as_1885,export,,SILK MANUFACTURES,"Velvet, Plain or Figured",Other British Possessions,,1885,3408,
as_1885,export,,SILK MANUFACTURES,"Velvet, Plain or Figured",Total to British Possessions,,1885,29974,
as_1885,export,,SILK MANUFACTURES,"Velvet, Plain or Figured",Total,,1885,40883,
as_1885,export,,SILK MANUFACTURES,"Ribbons, Silk or Satin",Australasia,,1885,94622,
as_1885,export,,SILK MANUFACTURES,"Ribbons, Silk or Satin",British North America,,1885,8612,
as_1885,export,,SILK MANUFACTURES,"Ribbons, Silk or Satin",Other British Possessions,,1885,5747,
as_1885,export,,SILK MANUFACTURES,"Ribbons, Silk or Satin",Total to British Possessions,,1885,108981,
as_1885,export,,SILK MANUFACTURES,"Ribbons, Silk or Satin",Total,,1885,116937,
as_1885,export,,SILK MANUFACTURES,"Ribbons, of other Kinds",British Possessions,,1885,4501,
as_1885,export,,SILK MANUFACTURES,"Ribbons, of other Kinds",Total,,1885,5758,
as_1885,export,,SILK MANUFACTURES,Unenumerated,Japan,,1885,5592,
as_1885,export,,SILK MANUFACTURES,Unenumerated,United States of America,,1885,17332,
as_1885,export,,SILK MANUFACTURES,Unenumerated,Other Foreign Countries,,1885,19877,
as_1885,export,,SILK MANUFACTURES,Unenumerated,Total to Foreign Countries,,1885,75965,
as_1885,export,,SILK MANUFACTURES,Unenumerated,British East Indies,,1885,30831,
as_1885,export,,SILK MANUFACTURES,Unenumerated,Australasia,,1885,52098,
as_1885,export,,SILK MANUFACTURES,Unenumerated,British North America,,1885,7972,
as_1885,export,,SILK MANUFACTURES,Unenumerated,Other British Possessions,,1885,7228,
as_1885,export,,SILK MANUFACTURES,Unenumerated,Total to British Possessions,,1885,98129,
as_1885,export,,SILK MANUFACTURES,Unenumerated,Total,,1885,174094,
as_1885,export,,SILK MANUFACTURES,"SILVER, Ore of, or Ore of which thegreater part in Value is Silver",Holland,,1885,10673,
as_1885,export,,SILK MANUFACTURES,"SILVER, Ore of, or Ore of which thegreater part in Value is Silver",Belgium,,1885,26858,
as_1885,export,,SILK MANUFACTURES,"SILVER, Ore of, or Ore of which thegreater part in Value is Silver",Other Foreign Countries,,1885,730,
as_1885,export,,SILK MANUFACTURES,"SILVER, Ore of, or Ore of which thegreater part in Value is Silver",Total to Foreign Countries,,1885,110205,
as_1885,export,,SILK MANUFACTURES,"SILVER, Ore of, or Ore of which thegreater part in Value is Silver",British Possessions (Canada),,1885,205,
as_1885,export,,SILK MANUFACTURES,"SILVER, Ore of, or Ore of which thegreater part in Value is Silver",Total,,1885,110410,
as_1885,import,,"SKINS, FURS, AND PELTS","Goat, Undressed",Holland,,1885,561338,54566
as_1885,import,,"SKINS, FURS, AND PELTS","Goat, Undressed",Belgium,,1885,242622,29491
as_1885,import,,"SKINS, FURS, AND PELTS","Goat, Undressed",France,,1885,1014826,104306
as_1885,import,,"SKINS, FURS, AND PELTS","Goat, Undressed",United States of America,,1885,2947785,252733
as_1885,import,,"SKINS, FURS, AND PELTS","Goat, Undressed",Other Foreign Countries,,1885,39645,1420
as_1885,import,,"SKINS, FURS, AND PELTS","Goat, Undressed",Total to Foreign Countries,,1885,5012558,469097
as_1885,export,,"SKINS, FURS, AND PELTS","Goat, Undressed",British Possessions (Canada),,1885,8613,1360
as_1885,export,,"SKINS, FURS, AND PELTS","Goat, Undressed",Total,,1885,5021171,470457
as_1885,export,,"SKINS, FURS, AND PELTS",Seal,Germany,,1885,4885,3637
as_1885,export,,"SKINS, FURS, AND PELTS",Seal,United States of America,,1885,2579,7137
as_1885,export,,"SKINS, FURS, AND PELTS",Seal,Other Foreign Countries,,1885,2681,1341
as_1885,export,,"SKINS, FURS, AND PELTS",Seal,Total to Foreign Countries,,1885,14946,15127
as_1885,export,,"SKINS, FURS, AND PELTS",Seal,British Possessions (Canada),,1885,850,150
as_1885,export,,"SKINS, FURS, AND PELTS",Seal,Total,,1885,15796,15277
as_1885,export,,"SKINS, FURS, AND PELTS","Sheep, Undressed",Holland,,1885,69871,4464
as_1885,export,,"SKINS, FURS, AND PELTS","Sheep, Undressed",France,,1885,45385,6833
as_1885,export,,"SKINS, FURS, AND PELTS","Sheep, Undressed",Italy,,1885,315111,9412
as_1885,export,,"SKINS, FURS, AND PELTS","Sheep, Undressed",United States of America,,1885,572921,32616
as_1885,export,,"SKINS, FURS, AND PELTS","Sheep, Undressed",Other Foreign Countries,,1885,76842,5155
as_1885,export,,"SKINS, FURS, AND PELTS","Sheep, Undressed",Total to Foreign Countries,,1885,1244904,79682
as_1885,export,,"SKINS, FURS, AND PELTS","Sheep, Undressed",Canada,,1885,25070,8390
as_1885,export,,"SKINS, FURS, AND PELTS","Sheep, Undressed",Other British Possessions,,1885,6000,150
as_1885,export,,"SKINS, FURS, AND PELTS","Sheep, Undressed",Total to British Possessions,,1885,31070,8540
as_1885,export,,"SKINS, FURS, AND PELTS","Sheep, Undressed",Total,,1885,1275974,88222
as_1885,export,,"SKINS, FURS, AND PELTS","Unenumerated, in any waydressed, not Leather",British Possessions,,1885,9587,2339
as_1885,export,,"SKINS, FURS, AND PELTS","Unenumerated, in any waydressed, not Leather",Total,,1885,63664,7616
as_1885,import,,"SKINS, FURS, AND PELTS","Unenumerated, Undressed",Other Foreign Countries,,1885,72243,4876
as_1885,import,,"SKINS, FURS, AND PELTS","Unenumerated, Undressed",Total to Foreign Countries,,1885,472843,31434
as_1885,export,,"SKINS, FURS, AND PELTS","Unenumerated, Undressed",British Possessions,,1885,620,105
as_1885,export,,"SKINS, FURS, AND PELTS","Unenumerated, Undressed",Total,,1885,473463,31539
as_1885,export,,"SKINS, FURS, AND PELTS",Furs,Holland,,1885,3771969,27203
as_1885,export,,"SKINS, FURS, AND PELTS",Furs,Belgium,,1885,3121259,44616
as_1885,export,,"SKINS, FURS, AND PELTS",Furs,France,,1885,468551,63711
as_1885,export,,"SKINS, FURS, AND PELTS",Furs,United States of America,,1885,3682032,187573
as_1885,export,,"SKINS, FURS, AND PELTS",Furs,Other Foreign Countries,,1885,18962,7582
as_1885,export,,"SKINS, FURS, AND PELTS",Furs,Total to Foreign Countries,,1885,14797166,726397
as_1885,export,,"SKINS, FURS, AND PELTS",Furs,Canada,,1885,37520,13510
as_1885,export,,"SKINS, FURS, AND PELTS",Furs,Other British Possessions,,1885,3829,422
as_1885,export,,"SKINS, FURS, AND PELTS",Furs,Total to British Possessions,,1885,61349,13932
as_1885,export,,"SKINS, FURS, AND PELTS",Furs,Total,,1885,14858515,740329
as_1885,export,,"SKINS, FURS, AND PELTS","Manufactures of, including Rugs",Germany,,1885,5599,
as_1885,export,,"SKINS, FURS, AND PELTS","Manufactures of, including Rugs",France,,1885,33527,
as_1885,export,,"SKINS, FURS, AND PELTS","Manufactures of, including Rugs",Other Foreign Countries,,1885,5003,
as_1885,export,,"SKINS, FURS, AND PELTS","Manufactures of, including Rugs",Total to Foreign Countries,,1885,50043,
as_1885,export,,"SKINS, FURS, AND PELTS","Manufactures of, including Rugs",British Possessions,,1885,3156,
as_1885,export,,"SKINS, FURS, AND PELTS","Manufactures of, including Rugs",Total,,1885,53199,
as_1885,export,,"SKINS, FURS, AND PELTS","SOAP, Transparent",British Possessions,,1885,40503,1842
as_1885,export,,"SKINS, FURS, AND PELTS","SOAP, Transparent",Total,,1885,42084,1919
as_1885,export,,"SKINS, FURS, AND PELTS","SPECIMENS, illustrative of NATURALSCIENCE",British Possessions,,1885,873,
as_1885,export,,"SKINS, FURS, AND PELTS","SPECIMENS, illustrative of NATURALSCIENCE",Total,,1885,2674,
as_1885,import,,SPIRITS,Cinnamon,Holland,,1885,188142,5420
as_1885,import,,SPIRITS,Cinnamon,Spain,,1885,386089,17860
as_1885,import,,SPIRITS,Cinnamon,Mexico,,1885,163100,6667
as_1885,import,,SPIRITS,Cinnamon,Other Foreign Countries,,1885,415005,12443
as_1885,import,,SPIRITS,Cinnamon,Total to Foreign Countries,,1885,1491986,55407
as_1885,export,,SPIRITS,Cinnamon,British Possessions,,1885,32577,1167
as_1885,export,,SPIRITS,Cinnamon,Total,,1885,1524563,56574
as_1885,export,,SPIRITS,Ginger,United States of America,,1885,11975,18209
as_1885,export,,SPIRITS,Ginger,Other Foreign Countries,,1885,7153,13186
as_1885,export,,SPIRITS,Ginger,Total to Foreign Countries,,1885,25930,43900
as_1885,export,,SPIRITS,Ginger,Australasia,,1885,3724,9021
as_1885,export,,SPIRITS,Ginger,Other British Possessions,,1885,1647,3239
as_1885,export,,SPIRITS,Ginger,Total to British Possessions,,1885,5371,12260
as_1885,export,,SPIRITS,Ginger,Total,,1885,31301,56160
as_1885,export,,SPIRITS,Pepper,Sweden,,1885,185400,6947
as_1885,export,,SPIRITS,Pepper,Denmark,,1885,176000,5790
as_1885,export,,SPIRITS,Pepper,Germany,,1885,4154401,148628
as_1885,export,,SPIRITS,Pepper,Holland,,1885,3027163,100935
as_1885,export,,SPIRITS,Pepper,Belgium,,1885,651768,20519
as_1885,export,,SPIRITS,Pepper,Spain and Canary Islands,,1885,580505,18151
as_1885,export,,SPIRITS,Pepper,Italy,,1885,526620,16976
as_1885,export,,SPIRITS,Pepper,Austrian Territories,,1885,282890,10629
as_1885,export,,SPIRITS,Pepper,Turkey,,1885,269639,8188
as_1885,export,,SPIRITS,Pepper,Morocco,,1885,190433,5708
as_1885,export,,SPIRITS,Pepper,United States of America,,1885,8106072,235872
as_1885,export,,SPIRITS,Pepper,Brazil,,1885,255974,8351
as_1885,export,,SPIRITS,Pepper,Other Foreign Countries,,1885,1108337,35191
as_1885,export,,SPIRITS,Pepper,Total to Foreign Countries,,1885,20921230,664240
as_1885,export,,SPIRITS,Pepper,British North America,,1885,373618,11396
as_1885,export,,SPIRITS,Pepper,Other British Possessions,,1885,401000,13438
as_1885,export,,SPIRITS,Pepper,Total to British Possessions,,1885,774618,24834
as_1885,export,,SPIRITS,Pepper,Total,,1885,21695818,689074
as_1885,import,,SPIRITS,Unenumerated,Sweden,,1885,408542,5498
as_1885,import,,SPIRITS,Unenumerated,Denmark,,1885,467456,6494
as_1885,import,,SPIRITS,Unenumerated,Germany,,1885,2233236,28103
as_1885,import,,SPIRITS,Unenumerated,Holland,,1885,1431936,32843
as_1885,import,,SPIRITS,Unenumerated,Belgium,,1885,209907,7170
as_1885,import,,SPIRITS,Unenumerated,France,,1885,337238,6072
as_1885,import,,SPIRITS,Unenumerated,Spain and Canary Islands,,1885,282070,6128
as_1885,import,,SPIRITS,Unenumerated,Italy,,1885,442276,8951
as_1885,import,,SPIRITS,Unenumerated,Austrian Territories,,1885,552344,7986
as_1885,import,,SPIRITS,Unenumerated,United States of America,,1885,1293037,72501
as_1885,import,,SPIRITS,Unenumerated,Other Foreign Countries,,1885,1010020,16862
as_1885,import,,SPIRITS,Unenumerated,Total to Foreign Countries,,1885,9520740,209792
as_1885,export,,SPIRITS,Unenumerated,Australasia,,1885,231384,7925
as_1885,export,,SPIRITS,Unenumerated,British North America,,1885,197928,8019
as_1885,export,,SPIRITS,Unenumerated,Other British Possessions,,1885,206125,4614
as_1885,export,,SPIRITS,Unenumerated,Total to British Possessions,,1885,634837,20558
as_1885,export,,SPIRITS,Unenumerated,Total,,1885,10155577,230350
as_1885,export,,SPIRITS,Brandy,West Africa (Foreign),,1885,2542,2607
as_1885,export,,SPIRITS,Brandy,United States of America,,1885,5758,5099
as_1885,export,,SPIRITS,Brandy,Danish West India Islands,,1885,2084,1815
as_1885,export,,SPIRITS,Brandy,Other Foreign Countries,,1885,20576,16354
as_1885,export,,SPIRITS,Brandy,Total to Foreign Countries,,1885,35653,29246
as_1885,export,,SPIRITS,Brandy,British East Indies,,1885,26079,13482
as_1885,export,,SPIRITS,Brandy,Australasia,,1885,30751,14599
as_1885,export,,SPIRITS,Brandy,British West Indies,,1885,10569,5813
as_1885,export,,SPIRITS,Brandy,Other British Possessions,,1885,19073,11222
as_1885,export,,SPIRITS,Brandy,Total to British Possessions,,1885,86472,45116
as_1885,export,,SPIRITS,Brandy,Total,,1885,122125,74362
as_1885,export,,SPIRITS,Geneva,British Possessions,,1885,19211,3781
as_1885,export,,SPIRITS,Geneva,Total,,1885,23682,4663
as_1885,import,,SPIRITS,"Perfumed, in Bond",Germany,,1885,861,5439
as_1885,import,,SPIRITS,"Perfumed, in Bond",Belgium,,1885,613,4214
as_1885,import,,SPIRITS,"Perfumed, in Bond",France,,1885,1245,6279
as_1885,import,,SPIRITS,"Perfumed, in Bond",Egypt,,1885,940,2971
as_1885,import,,SPIRITS,"Perfumed, in Bond",United States of America,,1885,954,5398
as_1885,import,,SPIRITS,"Perfumed, in Bond",Peru,,1885,756,3157
as_1885,import,,SPIRITS,"Perfumed, in Bond",Argentine Republic,,1885,1653,4570
as_1885,import,,SPIRITS,"Perfumed, in Bond",Other Foreign Countries,,1885,3024,14520
as_1885,import,,SPIRITS,"Perfumed, in Bond",Total to Foreign Countries,,1885,10855,51597
as_1885,export,,SPIRITS,"Perfumed, in Bond",British East Indies,,1885,2450,9031
as_1885,export,,SPIRITS,"Perfumed, in Bond",Australasia,,1885,3522,18095
as_1885,export,,SPIRITS,"Perfumed, in Bond",Other British Possessions,,1885,1829,6518
as_1885,export,,SPIRITS,"Perfumed, in Bond",Total to British Possessions,,1885,7801,33644
as_1885,export,,SPIRITS,"Perfumed, in Bond",Total,,1885,18656,85241
as_1885,export,,SPONGE,,France,,1885,135831,15792
as_1885,export,,SPONGE,,United States of America,,1885,92007,21130
as_1885,export,,SPONGE,,Other Foreign Countries,,1885,135727,15743
as_1885,export,,SPONGE,,Total to Foreign Countries,,1885,472175,68916
as_1885,export,,SPONGE,,Australasia,,1885,24523,8606
as_1885,export,,SPONGE,,Other British Possessions,,1885,17503,5290
as_1885,export,,SPONGE,,Total to British Possessions,,1885,42026,13896
as_1885,export,,SPONGE,,Total,,1885,514201,82812
as_1885,export,,SPONGE,"STATIONERY, other than Paper",British East Indies,,1885,6732,
as_1885,export,,SPONGE,"STATIONERY, other than Paper",Australasia,,1885,4149,
as_1885,export,,SPONGE,"STATIONERY, other than Paper",Other British Possessions,,1885,745,
as_1885,export,,SPONGE,"STATIONERY, other than Paper",Total to British Possessions,,1885,11626,
as_1885,export,,SPONGE,"STATIONERY, other than Paper",Total,,1885,16778,
as_1885,export,,SPONGE,"STONES, Marble and Slate, Rough,Hewn, or Manufactured",Other Foreign Countries,,1885,732,6742
as_1885,export,,SPONGE,"STONES, Marble and Slate, Rough,Hewn, or Manufactured",Total to Foreign Countries,,1885,1803,14127
as_1885,export,,SPONGE,"STONES, Marble and Slate, Rough,Hewn, or Manufactured",Australasia,,1885,1400,14018
as_1885,export,,SPONGE,"STONES, Marble and Slate, Rough,Hewn, or Manufactured",Other British Possessions,,1885,321,3065
as_1885,export,,SPONGE,"STONES, Marble and Slate, Rough,Hewn, or Manufactured",Total to British Possessions,,1885,1721,17083
as_1885,export,,SPONGE,"STONES, Marble and Slate, Rough,Hewn, or Manufactured",Total,,1885,3524,31210
as_1885,import,,TALLOW AND STEARINE,,Norway,,1885,5144,8712
as_1885,import,,TALLOW AND STEARINE,,Germany,,1885,19659,28315
as_1885,import,,TALLOW AND STEARINE,,Holland,,1885,63031,97055
as_1885,import,,TALLOW AND STEARINE,,Belgium,,1885,14868,28571
as_1885,import,,TALLOW AND STEARINE,,Spain,,1885,6098,8447
as_1885,import,,TALLOW AND STEARINE,,United States of America,,1885,30917,21512
as_1885,import,,TALLOW AND STEARINE,,Other Foreign Countries,,1885,11638,17870
as_1885,import,,TALLOW AND STEARINE,,Total to Foreign Countries,,1885,161901,223939
as_1885,export,,TALLOW AND STEARINE,,British Possessions,,1885,3196,5141
as_1885,export,,TALLOW AND STEARINE,,Total,,1885,165097,229080
as_1885,export,,TAR,,British East Indies,,1885,2978,3480
as_1885,export,,TAR,,Australasia,,1885,2197,2936
as_1885,export,,TAR,,Other British Possessions,,1885,2367,2692
as_1885,export,,TAR,,Total to British Possessions,,1885,7542,9108
