volume,year,article_group,article,unit,row_seq,country,cell,printed_subtotal,ratio
as_1899,1897,LEAD,West Africa,,35576,Cape of Good Hope,76377.0,51997.0,1.47
as_1897,1893,"CAOUTCHOU, MANUFACTURES OF",South Africa,,8239,British East Indies : New South Wales,32553.0,22275.0,1.46
as_1899,1897,HATS,West Africa,Dozens,24764,Cuba and Porto Rico,12135.0,8317.0,1.46
as_1872,1872,MACHINERY and Mill Work,Not being Steam Engines ; Other descrip- tions,,1817,Egypt,163060.0,112123.0,1.45
as_1876,1876,COTTON MANUFACTURES,"Piece Goods, Plain",,516,Malta,224187.0,154266.0,1.45
as_1878,1878,PICTURES,,,1829,Australia,17237.0,11926.0,1.45
as_1878,1878,TELEGRAPHIC WIRES AND APPARATUS,,,2146,Malta,119529.0,82679.0,1.45
as_1881,1881,"Oil, other than Essential or Medicinal",Seed,,2036,Italy,115525.0,79594.0,1.45
as_1883,1883,Meal and Flour,COTTON TWIST and YARN,,567,Egypt,139580.0,95936.0,1.45
as_1883,1883,Meal and Flour,Oatmeal,,550,British Possessions in South Africa,6697.0,4616.0,1.45
as_1892,1892,"ARMS, AMMUNITION, AND MILITARY STORES",Other Fire-arms and Parts of Fire-arms,,684,United States of America : Atlantic,7134.0,4920.0,1.45
as_1898,1897,HATS,West Africa,Dozens,24765,Spanish West India Islands,12135.0,8347.0,1.45
as_1898,1898,"TELEGRAPHIC WIRES, AND APPARATUS",East Africa,,43769,Newfoundland,91125.0,63002.0,1.45
tn_1871,1870,MEAL and FLOUR,"Handkerchiefs and Shawls, Printed or Dyed",,1321,Spain and the Canaries,8853.0,6092.0,1.45
as_1874,1874,LINEN and JUTE MANUFACTURES,Sail Cloth and Sails,,1585,Germany,40737.0,28314.0,1.44
as_1876,1876,COTTON MANUFACTURES,"Piece Goods, Plain",,517,Western Africa (British),221850.0,154266.0,1.44
as_1880,1880,COTTON MANUFACTURES,Thread for Sewing,,905,Mexico,52452.0,36548.0,1.44
as_1886,1886,SILK MANUFACTURES,Unenumerated,,3103,United States of America,107150.0,74163.0,1.44
as_1897,1894,EARTHEN AND CHINA WARE,South Africa,,20788,Cape of Good Hope,9023.0,6282.0,1.44
as_1898,1895,IMPLEMENTS AND TOOLS,West Africa,,28743,Cape of Good Hope,276850.0,192808.0,1.44
as_1898,1896,"TOBACCO AND SNUFF, MANUFACTURED IN THE UNITED KINGDOM","Cavendish or Negrohead, Manufactured in Bond from Unmanufactured Tobacco",Lbs,44226,Other Foreign Countries,1821.0,1265.0,1.44
as_1899,1899,IMPLEMENTS AND TOOLS,Bedsteads,,30660,Australasia : South Australia,3673.0,2555.0,1.44
as_1899,1895,IMPLEMENTS AND TOOLS,West Africa,,28870,Cape of Good Hope,276856.0,192803.0,1.44
tn_1871,1870,TEA,"TEETH, Elephants",,5182,Holland,3855.0,2677.0,1.44
as_1878,1878,IRON,"Steel, Bar, of all Kinds",Tons,1393,Other Countries,94916.0,66470.0,1.43
as_1897,1895,EARTHEN AND CHINA WARE,South Africa,,20804,British East Indies,12121.0,8452.0,1.43
as_1898,1898,CARRIAGES,East Africa,,8876,British East Indies : Straits Settlements,11790.0,8234.0,1.43
as_1898,1898,"PAINTERS' COLOURS AND MA- TERIALS, UNENUMERATED","Unenumerated, and Articles of Paper (except Papier Maché)",Cwts,39244,France,6025.0,4223.0,1.43
tn_1871,1870,APPAREL and SLOPS,,,106,British Possessions in South Africa,186775.0,131010.0,1.43
as_1873,1873,LINEN and JUTE MANUFACTURES,"Checked, Printed, or Dyed, and Damasks and Diapers",,1645,Foreign West Indies,62351.0,43793.0,1.42
as_1884,1884,BLEACHING MATERIALS,,,252,Italy,29105.0,20443.0,1.42
as_1897,1893,ALKALI,,Cwts,81,Roumania,8334.0,5873.0,1.42
as_1897,1897,"ANIMALS, Living","Bulls, Oxen, Cows, and Calves",Number,1009,Channel Islands,770.0,543.0,1.42
as_1897,1896,IMPLEMENTS AND TOOLS,South Africa,,30601,British West India Islands,30459.0,21525.0,1.42
as_1897,1893,IMPLEMENTS AND TOOLS,South Africa,Implements and Tools,26004,Other British Possessions,206.0,145.0,1.42
as_1898,1898,CHEMICAL PRODUCTS AND PREPARATIONS not specially enumerated,,,10193,Spain,21621.0,15222.0,1.42
as_1898,1898,Gold,Silver,Oz. Troy,39877,Other British Possessions,269.0,190.0,1.42
tn_1871,1870,COPPER,Mixed or Yellow Metal for Sheathing,Cwts,1007,Brazil,2510.0,1765.0,1.42
as_1873,1873,APPAREL and SLOPS,Percussion Caps,No,80,United States: Atlantic,8087.0,5726.0,1.41
as_1879,1879,"COALS, CINDERS, &c.",Coals,,429,Austrian Territories,29350.0,20800.0,1.41
as_1880,1880,COTTON MANUFACTURES,"Piece Goods, Plain",,722,Central America,209527.0,149080.0,1.41
as_1885,1885,BLEACHING MATERIALS,,Cwts,326,France,28997.0,20529.0,1.41
as_1888,1888,ZINC or SPELTER,Unmanufactured,,4673,France,120951.0,86060.0,1.41
as_1890,1890,SILK,"Thrown, Twist or Yarn",,4031,Spain,16084.0,11414.0,1.41
as_1899,1895,"ARMS, AMMUNITION, &c.",West Africa,,2665,Japan,152654.0,108083.0,1.41
tn_1871,1870,CEMENT,,Cwts,664,Holland,68237.0,48471.0,1.41
as_1875,1875,COTTON MANUFACTURES,"Piece Goods, Plain",,556,Japan,361407.0,258222.0,1.4
as_1877,1877,COTTON MANUFACTURES,"Piece Goods, Plain",,576,Morocco,934708.0,666221.0,1.4
as_1878,1878,WOOLLEN and WORSTED YARN,Worsted Yarn (Combed),,2289,Sweden and Norway,55215.0,39543.0,1.4
as_1882,1882,LEATHER,"Tanned, Unwrought",,1689,United States : Atlantic,69636.0,49595.0,1.4
as_1884,1884,"Bags and Sacks, Empty",,,187,Turkey,80517.0,57662.0,1.4
as_1886,1886,BLEACHING MATERIALS,,Cwts,343,Russia,30897.0,22022.0,1.4
as_1897,1894,IMPLEMENTS AND TOOLS,Unenumerated,,25748,France,34144.0,24448.0,1.4
as_1899,1896,CARRIAGES,East Africa,,8865,Australasia : Victoria,273396.0,194829.0,1.4
tn_1871,1870,"LINEN and JUTE MANUFACTURES: 
                    Linen Manufactures","Bags, empty, for packing Merchandise",,3512,United States : N. Atlantic Ports,18738.0,13357.0,1.4
as_1875,1875,COTTON MANUFACTURES,"Piece Goods, Plain",,547,Wallachia and Moldavia,358049.0,258222.0,1.39
as_1876,1876,LEATHER,"Wrought, Boots and Shoes",,1283,British West India Islands and British,614573.0,443293.0,1.39
as_1878,1878,TELEGRAPHIC WIRES AND APPARATUS,,,2147,Straits Settlements,114841.0,82679.0,1.39
as_1884,1884,PAPER,"PICKLES, VINEGAR, SAUCES, CONDIMENTS, PRESERVED FRUITS, and CONFECTIONERY",,2304,Belgium,34116.0,24616.0,1.39
as_1891,1891,BLEACHING MATERIALS,,Cwts,478,Russia,44387.0,31860.0,1.39
as_1897,1897,EARTHEN AND CHINA WARE,South Africa,,20806,British East Indies,9535.0,6842.0,1.39
as_1897,1893,IMPLEMENTS AND TOOLS,Unenumerated,,25747,France,30236.0,21715.0,1.39
as_1898,1897,"FURNITURE (Household), Cabinet and Upholstery Wares",West Africa,,22029,Cape of Good Hope,169935.0,122371.0,1.39
as_1899,1897,Slates,"Grindstones, Millstones, and Other Sorts of Stone",Tons,44121,British East India,2453.0,1771.0,1.39
tn_1871,1870,MEAL and FLOUR,Thread for Sewing,,1499,Brazil,77374.0,55618.0,1.39
as_1873,1873,COPPER,"Mixed, or Yellow Metal, for Sheathing",,552,Bengal and Burmah,81206.0,58925.0,1.38
as_1876,1876,COTTON MANUFACTURES,Lace and Patent Net,,603,France,88175.0,63788.0,1.38
as_1878,1878,WOOLLEN and WORSTED MANUFACTURES,"Worsted Stuffs, of Wool mixed with other Materials",,2389,Turkey Proper,342135.0,248684.0,1.38
as_1879,1879,"HABERDASHERY and MILLINERY, including Em- broidery and Needlework","HABERDASHERY and MILITARY, including Em- broidery and Needle-work'd)",,945,Straits Settlements,114870.0,83263.0,1.38
as_1881,1881,COTTON MANUFACTURES,Lace and Patent Net,,778,Spain,69929.0,50507.0,1.38
as_1883,1883,BLEACHING MATERIALS,,,240,Russia,23507.0,17008.0,1.38
as_1887,1887,IRON,"Angle, Bolt and Rod",,1913,United States of America,97178.0,70423.0,1.38
as_1897,1894,ALKALI,,Cwts,82,Roumania,7965.0,5778.0,1.38
as_1897,1894,"PAINTERS' COLOURS AND MATERIALS, UNENUMERATED",South Africa,Provisions,39695,Cape of Good Hope,31781.0,23096.0,1.38
as_1898,1894,ALKALI,,Cwts,81,Roumania,7965.0,5778.0,1.38
as_1899,1897,"FURNITURE (Household), Cabinet and Upholstery Wares",West Africa,,22027,Cape of Good Hope,169935.0,123371.0,1.38
as_1873,1873,APPAREL and SLOPS,Percussion Caps,No,83,British Possessions in South Africa,7817.0,5726.0,1.37
as_1873,1873,COPPER,"Mixed, or Yellow Metal, for Sheathing",,535,Germany,80595.0,58925.0,1.37
as_1873,1873,COPPER,"Mixed, or Yellow Metal, for Sheathing",,540,Italy,80762.0,58925.0,1.37
as_1878,1878,COTTON MANUFACTURES,"Piece Goods, Plain",,605,Belgium,255170.0,185638.0,1.37
as_1878,1878,PLUMBAGO,,,1856,British North America,3492.0,2554.0,1.37
as_1878,1878,WOOLLEN and WORSTED MANUFACTURES,"Worsted Stuffs, of Wool mixed with other Materials",,2387,Italy,341837.0,248684.0,1.37
as_1879,1879,WOOD and TIMBER,Unenumerated,,2193,British India: Bombay and Scinde Madras,52420.0,38182.0,1.37
as_1880,1880,"ARMS, AMMUNITION, and MILITARY STORES",Rifles,,168,Australia,23940.0,17451.0,1.37
as_1897,1895,ALKALI,,Cwts,93,Turkey : Asiatic,5213.0,3813.0,1.37
as_1897,1894,CHEESE,East Africa,,10340,Sweden,52533.0,38236.0,1.37
tn_1871,1870,Medicines,,,1584,Other Countries,52749.0,38383.0,1.37
as_1880,1880,COTTON MANUFACTURES,Thread for Sewing,,896,Belgium,49629.0,36548.0,1.36
as_1881,1881,HATS,Of Straw,,1188,United States: Atlantic,34976.0,25785.0,1.36
as_1882,1882,COTTON MANUFACTURES,Thread for Sewing,Lbs,851,Belgium,123012.0,90247.0,1.36
as_1897,1896,"COAL, CINDERS, &c.",Coal and Culm continued,Tons,11692,Uruguay,164424.0,121222.0,1.36
as_1897,1894,IMPLEMENTS AND TOOLS,South Africa,Implements and Tools,25975,Australasia : Fiji Islands,336.0,247.0,1.36
as_1897,1897,WOOLLEN AND WORSTED MANUFACTURES,Shawls,Number,48507,Mexico,17622.0,12997.0,1.36
as_1898,1895,ALKALI,,Cwts,92,Turkey : Asiatic,5213.0,3843.0,1.36
as_1874,1874,PAPER,"Pasteboard, Millboard, &c. (including Play- ing Cards)",Cwts,1942,British India: Bombay and Scinde,41339.0,30591.0,1.35
as_1878,1878,ZINC or SPELTER.,Manufactured,,2531,France,298181.0,221093.0,1.35
as_1879,1879,"COALS, CINDERS, &c.",Coals,,431,Roumania,28170.0,20800.0,1.35
as_1885,1885,"OIL, other than Essential or Medicinal",Seed,,2628,Egypt,55857.0,41431.0,1.35
as_1892,1892,COPPER,Unenumerated,Cwts,1451,British Possessions in South Africa,559799.0,413198.0,1.35
as_1897,1896,"CAOUTCHOU, MANUFACTURES OF",South Africa,,8242,British East Indies : New South Wales,37253.0,27610.0,1.35
as_1897,1895,"COAL, CINDERS, &c.",Coal and Culm continued,Tons,11681,Chile,164181.0,121441.0,1.35
as_1897,1897,WOOLLEN AND WORSTED MANUFACTURES,Shawls,Number,48462,France,17539.0,12997.0,1.35
as_1898,1898,"ARMS, AMMUNITION, &c.",West Africa,,2123,Niger Protectorate,25670.0,18963.0,1.35
as_1899,1899,"ANIMALS, Living",Swine,Number,1025,France,2474.0,1827.0,1.35
tn_1871,1870,MEAL and FLOUR,Thread for Sewing,,1493,S. Atlantic Ports,74820.0,55618.0,1.35
as_1884,1884,PAPER,"PICKLES, VINEGAR, SAUCES, CONDIMENTS, PRESERVED FRUITS, and CONFECTIONERY",,2305,France,33069.0,24616.0,1.34
as_1890,1890,BLEACHING MATERIALS,,Cwts,430,Belgium,33713.0,25074.0,1.34
as_1897,1897,LEAD,"Wrought, Boots and Shoes",Doz. Pts,33033,Chile,2729.0,2043.0,1.34
as_1898,1895,"COAL, CINDERS, &c.",West Africa,,11581,Cape of Good Hope,139584.0,104027.0,1.34
as_1898,1894,HATS,West Africa,Dozens,24767,Hayti and St. Domingo,10843.0,8111.0,1.34
as_1898,1898,WOOD AND TIMBER,"Rough, Hewn, Sawn, or Split",Loads,44505,Spain,691.0,517.0,1.34
as_1878,1878,SUGAR,Refined and Candy,,2075,Belgium,67150.0,50408.0,1.33
as_1878,1878,SUGAR,Refined and Candy,,2100,Belgium,67150.0,50408.0,1.33
as_1878,1878,SUGAR,Refined and Candy,,2125,Belgium,67150.0,50408.0,1.33
as_1880,1880,"Books, Printed",,,288,Straits Settlements,42210.0,31807.0,1.33
as_1885,1885,"OIL, other than Essential or Medicinal",Seed,,2620,Belgium,55060.0,41431.0,1.33
as_1897,1894,ALKALI,,Cwts,17,Norway,7676.0,5778.0,1.33
as_1897,1894,"COAL, CINDERS, &c.",Coal and Culm continued,Tons,11680,Chile,153248.0,115420.0,1.33
as_1897,1894,"FISH, FRESH and CURED",Herrings,Barrels,21508,Russia,191059.0,144186.0,1.33
as_1897,1895,WOOLLEN AND WORSTED MANUFACTURES,Shawls,Number,48505,Mexico,17161.0,12930.0,1.33
as_1898,1894,ALKALI,,Cwts,16,Norway,7676.0,5778.0,1.33
as_1898,1898,"PAINTERS' COLOURS AND MA- TERIALS, UNENUMERATED","Unenumerated, and Articles of Paper (except Papier Maché)",Cwts,39229,Germany,5599.0,4223.0,1.33
tn_1871,1870,MEAL and FLOUR,COTTON TWIST and YARN (British),,1195,Turkey Proper,870816.0,653946.0,1.33
as_1873,1873,"CARRIAGES, CARTS, &c.",Railway Carriages for Passengers,No,328,Brazil,21754.0,16499.0,1.32
as_1875,1875,COTTON MANUFACTURES,"Piece Goods, Plain",,582,British North America,340000.0,258222.0,1.32
as_1878,1878,COTTON MANUFACTURES,"Piece Goods, Plain",,632,Peru,245744.0,185638.0,1.32
as_1878,1878,COTTON MANUFACTURES,"Piece Goods, Plain",,633,Chili,245589.0,185638.0,1.32
as_1878,1878,ZINC or SPELTER.,Manufactured,,2529,Holland,291579.0,221093.0,1.32
as_1879,1879,"CLAY, unmanufactured",,,393,Belgium,24770.0,18778.0,1.32
as_1882,1882,WOOLLEN and WORSTED MANUFACTURES,"Coatings, Duffs, &c., all Wool",Yards,2617,British West India Islands and British Guiana,188224.0,142414.0,1.32
as_1897,1894,WOOLLEN AND WORSTED MANUFACTURES,Shawls,Number,48474,Italy,15254.0,11540.0,1.32
as_1899,1899,FLAX AND HEMP,Dressed and Undressed,,21806,United States of America,163281.0,123255.0,1.32
tn_1871,1870,BLEACHING MATERIALS,,BLEACHING MATERIALS :,374,Belgium,11366.0,8632.0,1.32
as_1872,1872,MACHINERY and Mill Work,Not being Steam Engines ; Other descrip- tions,,1824,Chili,146694.0,112123.0,1.31
as_1879,1879,"CLAY, unmanufactured",,,391,Germany,24580.0,18778.0,1.31
as_1879,1879,CORN and GRAIN,Barley,,550,Australia,4726.0,3598.0,1.31
as_1879,1879,TOBACCO and SNUFF Manufactured in the United Kingdom,Other Kinds of Manufactured Tobacco,,2151,Brazil,1986.0,1513.0,1.31
as_1880,1880,COTTON MANUFACTURES,"Piece Goods, Plain",,709,Morocco,194981.0,149080.0,1.31
as_1897,1896,CHEESE,East Africa,,10367,Belgium,64221.0,49010.0,1.31
as_1897,1895,"COAL, CINDERS, &c.",Coal and Culm continued,Tons,11691,Uruguay,158520.0,121441.0,1.31
as_1897,1897,WOOLLEN AND WORSTED MANUFACTURES,Shawls,Number,48502,United States of America,17065.0,12997.0,1.31
as_1898,1896,"COAL, CINDERS, &c.",West Africa,,11353,Portuguese Possessions,150817.0,115140.0,1.31
as_1899,1897,IMPLEMENTS AND TOOLS,West Africa,,31337,Cape of Good Hope,238905.0,182685.0,1.31
tn_1871,1870,MEAL and FLOUR,Piece Goods: Of Other Countries (Foreign),Pieces,1516,East Coast of Africa (Native),13132.0,10020.0,1.31
as_1872,1872,CEMENT,,Cwts,367,Other Countries,11298.0,8685.0,1.3
as_1880,1880,HATS,Of Straw,,1169,United States: Atlantic,30954.0,23865.0,1.3
as_1881,1881,HEMP,British Dressed,,1205,Belgium,1078.0,830.0,1.3
as_1888,1888,SILK MANUFACTURES,Other Kinds,,3847,United States of America : Atlantic,24836.0,19144.0,1.3
as_1897,1897,ALKALI,,Cwts,45,France,2014.0,1550.0,1.3
tn_1871,1870,"LINEN and JUTE MANUFACTURES: 
                    Linen Manufactures",Sail Cloth,,3467,British North America,28307.0,21804.0,1.3
as_1872,1872,CEMENT,,Cwts,365,British North America,11182.0,8685.0,1.29
as_1877,1877,"CORDAGE, CABLES, and ROPES of HEMP or like MATERIAL",,,515,Australia,63469.0,49181.0,1.29
as_1879,1879,"HABERDASHERY and MILLINERY, including Em- broidery and Needlework","HARDWARES and CUTLERY, Unenumerated",Cwts,959,France,140310.0,108443.0,1.29
as_1880,1880,COTTON MANUFACTURES,"Piece Goods, Plain",,731,Gibraltar,192501.0,149080.0,1.29
as_1881,1881,"PRINTS, ENGRAVINGS, DRAWINGS, &c.",,,2243,Other Countries,32385.0,25152.0,1.29
as_1884,1884,PAPER,"PICKLES, VINEGAR, SAUCES, CONDIMENTS, PRESERVED FRUITS, and CONFECTIONERY",,2306,Egypt,31805.0,24616.0,1.29
as_1886,1886,BLEACHING MATERIALS,,Cwts,347,Belgium,28492.0,22022.0,1.29
as_1886,1886,"OIL, other than Essential or Medicinal","OIL and FLOOR CLOTH, including India Rubber Cloth",,2689,Holland,46382.0,36008.0,1.29
as_1897,1897,EARTHEN AND CHINA WARE,South Africa,,20791,Cape of Good Hope,8823.0,6842.0,1.29
as_1897,1896,WOOLLEN AND WORSTED MANUFACTURES,Shawls,Number,48461,France,15212.0,11753.0,1.29
as_1898,1896,Gold,Silver,Oz. Troy,39905,Germany,7310.0,5669.0,1.29
as_1899,1898,"FURNITURE (Household), Cabinet and Upholstery Wares",West Africa,,22028,Cape of Good Hope,160451.0,123908.0,1.29
as_1872,1872,MACHINERY and Mill Work,Not being Steam Engines ; Other descrip- tions,,1831,Australia,143131.0,112123.0,1.28
as_1874,1874,LINEN and JUTE MANUFACTURES,Sail Cloth and Sails,,1599,Australia,36145.0,28314.0,1.28
as_1878,1878,CAOUTCHouc MANUFACTURES,,,302,British North America,64075.0,50039.0,1.28
as_1880,1880,COTTON MANUFACTURES,"Piece Goods, Plain",,732,Malta,190248.0,149080.0,1.28
as_1890,1890,PLATE,RAGS (except Woollen) and other Materials for making Paper,Tons,3935,France,6836.0,5340.0,1.28
as_1892,1892,"CARRIAGES, &c.","Railway Waggon, Trucks, &c., and parts thereof for Ballast, Minerals, or Merchandise",,1089,Eastern Africa : Foreign West Indies,5195.0,4043.0,1.28
as_1897,1894,EARTHEN AND CHINA WARE,South Africa,,20813,Australasia,8034.0,6282.0,1.28
as_1897,1895,"PAINTERS' COLOURS AND MATERIALS, UNENUMERATED",South Africa,Provisions,39881,British East Indies,6404.0,5001.0,1.28
as_1873,1873,COPPER,"Mixed, or Yellow Metal, for Sheathing",,534,Sweden and Norway,74680.0,58925.0,1.27
as_1878,1878,CAOUTCHouc MANUFACTURES,,,287,Holland,63536.0,50039.0,1.27
as_1884,1884,PAINTERS' COLOURS and MATERIALS,Unenumerated,,2226,Foreign West Indies,106953.0,83938.0,1.27
as_1898,1898,"ARMS, AMMUNITION, &c.",East Africa,,6237,Australasia : New South Wales,104225.0,82225.0,1.27
as_1899,1895,LEAD,Dutch Possessions in Indian Seas,,37101,Cape of Good Hope,26003.0,20433.0,1.27
as_1879,1879,"COALS, CINDERS, &c.",Coals,,430,Greece,26140.0,20800.0,1.26
as_1879,1879,STONES and SLATES,"Grindstones, Millstones, and other Sorts of Stone",,2093,United States: Atlantic,28110.0,22263.0,1.26
as_1880,1880,"ILLDWARRES and CUTLERY, Unenumerated",,,1101,Russia,92284.0,73087.0,1.26
as_1885,1885,"OIL, other than Essential or Medicinal","OIL and FLOOR CLOTH, including India Rubber Cloth",,2662,Belgium,65349.0,51997.0,1.26
as_1897,1897,"CAOUTCHOU, MANUFACTURES OF",South Africa,,8200,British East Indies : Bengal,25497.0,20247.0,1.26
as_1897,1893,"COAL, CINDERS, &c.",South Africa,,12137,Australasia : South Australia,95839.0,76314.0,1.26
as_1897,1896,"PAINTERS' COLOURS AND MATERIALS, UNENUMERATED",South Africa,,39508,Malta and Gozo,18217.0,14401.0,1.26
as_1898,1898,"SPIRITS, British and Irish",West Africa,,43164,Australasia : New South Wales,67211.0,53153.0,1.26
as_1899,1895,"ANIMALS, Living","Bulls, Oxen, Cows, and Calves",Number,776,Belgium,44969.0,35641.0,1.26
tn_1871,1870,APPAREL and SLOPS,,,96,United States: N. Atlantic Ports,165701.0,131010.0,1.26
tn_1871,1870,MEAL and FLOUR,Mixed Goods,,1393,Australia,18480.0,14695.0,1.26
as_1879,1879,WOOD and TIMBER,Unenumerated,,2192,British Possessions in South Africa,47632.0,38182.0,1.25
as_1880,1880,COTTON MANUFACTURES,"Piece Goods, Plain",,721,Mexico,186978.0,149080.0,1.25
as_1880,1880,"Oil, other than Essential or Medicinal","Oil and FLOOR CLOTH, including India Rubber Cloth",,2004,British North America,83368.0,66750.0,1.25
as_1891,1891,WOOLLEN AND WORSTED MANUFACTURES,Wool and Mohair Plushes,Yards,5242,United States of America : Other Foreign Countries,6026.0,4828.0,1.25
as_1893,1893,JUTE MANUFACTURES,Unenumerated,,3487,United States of America,21715.0,17357.0,1.25
as_1897,1895,CHEESE,South Africa,,10830,Holland,29241.0,23304.0,1.25
as_1897,1896,EARTHEN AND CHINA WARE,South Africa,,20815,Australasia,10281.0,8211.0,1.25
as_1898,1898,"BRASS, AND MANUFACTURES OF, not being Ordnance",East Africa,,6638,Other Territories under British In-     fluence.,15.0,12.0,1.25
as_1899,1896,Gold,Silver,Oz. Troy,40784,Germany,18707.0,14906.0,1.25
tn_1871,1870,MEAL and FLOUR,"Handkerchiefs and Shawls, Printed or Dyed",,1319,France,7594.0,6092.0,1.25
as_1886,1886,SILK MANUFACTURES,Other Kinds,,3129,Germany,19566.0,15792.0,1.24
as_1893,1893,POTATOES,RAGS (except Woollen) and other Materials for making Paper,Tons,4843,Germany,9210.0,7415.0,1.24
as_1895,1895,BLEACHING MATERIALS,,,538,Russia,36619.0,29639.0,1.24
as_1897,1897,ALKALI,,Cwts,70,Austrian Territories,1925.0,1550.0,1.24
as_1897,1895,CHEESE,East Africa,,10401,Italy,48193.0,38975.0,1.24
as_1897,1894,IMPLEMENTS AND TOOLS,Unenumerated,,25758,Spain,30202.0,24448.0,1.24
as_1898,1898,Gold,Silver,Oz. Troy,39907,Germany,6310.0,5091.0,1.24
as_1898,1897,HATS,West Africa,Dozens,24745,Portugal,10359.0,8347.0,1.24
as_1898,1897,"TOBACCO AND SNUFF, MANUFACTURED IN THE UNITED KINGDOM","Cavendish or Negrohead, Manufactured in Bond from Unmanufactured Tobacco",Lbs,44227,Other Foreign Countries,2203.0,1775.0,1.24
as_1899,1897,HATS,West Africa,Dozens,24744,Portugal,10350.0,8317.0,1.24
as_1899,1899,HATS,West Africa,Dozens,24746,Portugal,1023.0,823.0,1.24
tn_1871,1870,MEAL and FLOUR,Lace and Patent Net,,1341,Bremen,64460.0,52148.0,1.24
tn_1871,1870,Medicines,,,1569,S. Atlantic Ports,47740.0,38383.0,1.24
as_1887,1887,WOOLLEN and WORSTED MANUFACTURES,"Small Wares, and Manufactures of Wool or Worsted, unenumerated",,4264,United States of America,115920.0,94233.0,1.23
as_1897,1893,"CAOUTCHOU, MANUFACTURES OF",South Africa,,8254,British East Indies : New Zealand,27292.0,22275.0,1.23
as_1897,1893,Slates,,Number,42327,Germany,189742.0,153729.0,1.23
tn_1871,1870,MEAL and FLOUR,Thread for Sewing,,1477,Sweden,68253.0,55618.0,1.23
tn_1871,1870,PICTURES,"PLATE, Gold and Silver",,4183,British North America,4827.0,3919.0,1.23
as_1872,1872,MACHINERY and Mill Work,Not being Steam Engines ; Other descrip- tions,,1826,Uruguay,137148.0,112123.0,1.22
as_1872,1872,MACHINERY and Mill Work,Not being Steam Engines ; Other descrip- tions,,1833,British West India Islands and British Guiana,137183.0,112123.0,1.22
as_1874,1874,"ARMS, AMMUNITION, and MILITARY STORES",Fowling Pieces,,154,United States: Atlantic,35634.0,29111.0,1.22
as_1878,1878,CAOUTCHouc MANUFACTURES,,,288,Belgium,60929.0,50039.0,1.22
as_1878,1878,COTTON MANUFACTURES,"Piece Goods, Plain",,646,Ceylon,226229.0,185638.0,1.22
as_1881,1881,COTTON MANUFACTURES,Lace and Patent Net,,779,Italy,61416.0,50507.0,1.22
as_1897,1896,"COAL, CINDERS, &c.",East Africa,,11784,British East Indies : Bombay,214199.0,175124.0,1.22
as_1897,1896,EARTHEN AND CHINA WARE,South Africa,,20805,British East Indies,10008.0,8211.0,1.22
as_1897,1895,"FURNITURE (Household), Cabinet and Upholstery Wares",West Africa,,22199,Natal,27185.0,22222.0,1.22
as_1897,1897,WOOLLEN AND WORSTED MANUFACTURES,Shawls,Number,48492,China,15905.0,12997.0,1.22
as_1898,1898,"BRASS, AND MANUFACTURES OF, not being Ordnance",West Africa,,6440,Congo Free State,535.0,437.0,1.22
as_1898,1898,"COAL, CINDERS, &c.",West Africa,,11355,Portuguese Possessions,175853.0,144533.0,1.22
as_1898,1895,HATS,West Africa,Dozens,24818,Uruguay,10935.0,8937.0,1.22
as_1899,1895,HATS,West Africa,Dozens,24817,Uruguay,10935.0,8937.0,1.22
as_1899,1895,SKINS AND FURS,"British, Sheep and Lambs', Un- dressed, without the Wool",Number,42758,United States of America,250574.0,205454.0,1.22
tn_1871,1870,MEAL and FLOUR,COTTON TWIST and YARN (British),,1198,Egypt,796422.0,653946.0,1.22
as_1880,1880,"ILLDWARRES and CUTLERY, Unenumerated",,,1131,Argentine Republic,88748.0,73087.0,1.21
as_1889,1889,PLATE,RAGS (except Woollen) and other Materials for making Paper,Tons,3853,Belgium,6779.0,5597.0,1.21
as_1897,1897,"CAOUTCHOU, MANUFACTURES OF",South Africa,,8258,British East Indies : New Zealand,24453.0,20247.0,1.21
as_1897,1897,DYE STUFFS,"Other Sorts, Unenumerated",,20511,Germany,21219.0,17485.0,1.21
as_1897,1896,IMPLEMENTS AND TOOLS,Unenumerated,,25735,Germany,50205.0,41342.0,1.21
as_1898,1897,Gold,Silver,Oz. Troy,39921,France,7549.0,6246.0,1.21
as_1899,1898,"COAL, CINDERS, &c.",West Africa,,11204,Portuguese Possessions,175853.0,144883.0,1.21
as_1876,1876,COTTON MANUFACTURES,"Piece Goods, Plain",,489,Greece,185407.0,154266.0,1.2
as_1878,1878,WOOLLEN and WORSTED MANUFACTURES,"Worsted Stuffs, of Wool mixed with other Materials",,2382,Holland,297979.0,248684.0,1.2
as_1880,1880,GLASS,"Other Manufactures, Unenumerated",Cwts,1042,United States : Atlantic     Pacific,32250.0,26850.0,1.2
as_1897,1896,IMPLEMENTS AND TOOLS,South Africa,Implements and Tools,25997,Guiana,413.0,344.0,1.2
as_1897,1894,"PAINTERS' COLOURS AND MATERIALS, UNENUMERATED",South Africa,Pickles,39216,British East Indies,3228.0,2694.0,1.2
tn_1871,1870,CEMENT,,Cwts,658,Russia,58325.0,48471.0,1.2
tn_1871,1870,MEAL and FLOUR,"Handkerchiefs and Shawls, Printed or Dyed",,1325,Syria and Palestine,7286.0,6092.0,1.2
