year,country,article_group,article,unit,value,quantity,value_inf,engines_agree,section,tier,volume,own_year,row_seq
1890,British North America,LINEN MANUFACTURES,"Checked, Printed, or Dyed, and Damasks and Diapers",Yards,13060.0,461800.0,13060.0,1,exact01,A,as_1890,1,3087
1890,British North America,LINEN MANUFACTURES,"Manufactures, Unenumerated",,43561.0,,43561.0,1,within5,C,as_1890,1,3151
1890,British North America,LINEN MANUFACTURES,Sail Cloth,Yards,2890.0,73000.0,2890.0,1,exact01,A,as_1890,1,3107
1890,British North America,LINEN MANUFACTURES,Thread for Sewing,Lbs,28845.0,234100.0,28845.0,1,gross,D,as_1890,1,3124
1890,British North America,LINEN YARN,,,2029.0,66400.0,65270.0,0,exact01,D,as_1890,1,3026
1890,British North America,"MACHINERY and MILL WORK, or parts thereof",Not being Steam Engines: Other     descriptions,,89368.0,,,0,exact01,B,as_1890,1,3358
1890,British North America,"MACHINERY and MILL WORK, or parts thereof",Steam Engines : Other Descriptions,,9006.0,,9006.0,1,exact01,A,as_1890,1,3262
1890,British North America,"MEDICINES, comprising Drugs and Medicinal Preparations",,,36794.0,,65270.0,0,exact01,D,as_1890,1,3443
1890,British North America,"METALS, Unenumerated and Manu- factures thereof",,,17651.0,,65270.0,0,exact01,D,as_1890,1,3469
1890,British North America,"MUSICAL INSTRUMENTS, and parts thereof",,,5404.0,,65270.0,0,gross,D,as_1890,1,3511
1890,British North America,"OIL, other than Essential or Medicinal","OIL and FLOOR CLOTH, including India Rubber Cloth",,29164.0,477200.0,5996.0,0,exact01,D,as_1890,1,3596
1890,British North America,"OIL, other than Essential or Medicinal","Other Sorts, Unenumerated",,1495.0,,1495.0,1,exact01,A,as_1890,1,3563
1890,British North America,"OIL, other than Essential or Medicinal",Seed,Tons,97653.0,4157.0,97653.0,1,exact01,A,as_1890,1,3542
1890,British North America,"PAINTERS' COLOURS and MATERIALS, Unenumerated",,,71602.0,,65270.0,0,exact01,D,as_1890,1,3638
1890,British North America,PAPER,Hangings,Cwts,8801.0,3609.0,8801.0,1,gross,D,as_1890,1,3700
1890,British North America,PAPER,"Pasteboard, Millboard, &c. (in- cluding Playing Cards)",Cwts,1127.0,631.0,,0,exact01,B,as_1890,1,3717
1890,British North America,PAPER,"Unenumerated, and Articles of Paper (except Papier Mâché)",Cwts,8134.0,3829.0,8134.0,1,within5,C,as_1890,1,3745
1890,British North America,PAPER,"Writing or Printing, and En- velopes",Cwts,50065.0,26612.0,,0,exact01,B,as_1890,1,3679
1890,British North America,PERFUMERY OF ALL SORTS,,,2000.0,,65270.0,0,exact01,D,as_1890,1,3768
1890,British North America,"PICKLES, VINEGAR, SAUCES, CONDI- MENTS, PRESERVED FRUITS, and CONFECTIONERY",,,73745.0,,65270.0,0,within5,D,as_1890,1,3809
1890,British North America,PICTURES,,No,16210.0,355.0,,0,exact01,B,as_1890,1,3824
1890,British North America,PLATE,PLATED and GILT WARES,,6219.0,,6219.0,1,exact01,A,as_1890,1,3872
1890,British North America,PLATE,"PRINTS, ENGRAVINGS, DRAWINGS, &c.",,3015.0,,3015.0,1,exact01,A,as_1890,1,3887
1890,British North America,PLATE,"PROVISIONS, Unenumerated",,5073.0,,,0,exact01,B,as_1890,1,3927
1890,British North America,PLATE,RAGS (except Woollen) and other Materials for making Paper,Tons,4572.0,480.0,,0,gross,D,as_1890,1,3941
1890,British North America,SALT (Rock and White),,Tons,57277.0,70334.0,4572.0,0,exact01,D,as_1890,1,3991
1890,British North America,"SALTPETRE, British Prepared",,Cwts,769.0,690.0,,0,exact01,B,as_1890,1,4004
1890,British North America,"SEEDS, of all sorts",,Cwts,4333.0,2390.0,,0,exact01,B,as_1890,1,4022
1890,British North America,SILK,"Thrown, Twist or Yarn",,4549.0,7390.0,,0,gross,D,as_1890,1,4036
1890,British North America,SILK MANUFACTURES,Broad Stuffs,Yards,30359.0,182979.0,30359.0,1,exact01,A,as_1890,1,4141
1890,British North America,SILK MANUFACTURES,Broad Stuffs of Silk or Satin,,3433.0,21034.0,,0,exact01,B,as_1890,1,4054
1890,British North America,SILK MANUFACTURES,"Handkerchiefs, Scarfs, & Shawls",,12527.0,,,0,exact01,B,as_1890,1,4071
1890,British North America,SILK MANUFACTURES,Lace,,22738.0,,22738.0,1,gross,D,as_1890,1,4096
1890,British North America,SILK MANUFACTURES,Other Kinds,,4813.0,,4813.0,1,exact01,A,as_1890,1,4154
1890,British North America,SILK MANUFACTURES,Unenumerated,,18032.0,,30625.0,0,exact01,D,as_1890,1,4116
1890,British North America,SKINS and FURS,"Foreign, Dressed in the United Kingdom",No,60873.0,38178.0,60873.0,1,gross,D,as_1890,1,4178
1890,British North America,SOAP,,Cwts,7796.0,5706.0,,0,exact01,B,as_1890,1,4215
1890,British North America,"SPIRITS, British and Irish",,,71203.0,213677.0,71203.0,1,exact01,A,as_1890,1,4254
1890,British North America,"STATIONERY, other than Paper",,,32336.0,,32336.0,1,exact01,A,as_1890,1,4297
1890,British North America,STONES and SLATES,"Grindstones, Millstones, and other sorts of Stones",Tons,13725.0,3394.0,13725.0,1,exact01,A,as_1890,1,4325
1890,British North America,SUGAR,Refined and Candy,,16517.0,25161.0,,0,exact01,B,as_1890,1,4346
1890,British North America,TELEGRAPHIC WIRES and APPARATUS,,,119960.0,,119960.0,1,exact01,A,as_1890,1,4384
1890,British North America,"TIN, unwrought",,Cwts,30975.0,6264.0,,0,exact01,B,as_1890,1,4408
1890,British North America,UMBRELLAS and PARASOLS,,,56486.0,,65270.0,0,exact01,D,as_1890,1,4454
1890,British North America,WOOL,Locks and Ragwool,Lbs,3537.0,106300.0,,0,exact01,B,as_1890,1,4526
1890,British North America,WOOLLEN and WORSTED MANUFACTURES,All Wool,,17188.0,298100.0,,0,exact01,B,as_1890,1,5024
1890,British North America,WOOLLEN and WORSTED MANUFACTURES,Blankets,Pairs,13119.0,30196.0,13119.0,1,exact01,A,as_1890,1,5179
1890,British North America,WOOLLEN and WORSTED MANUFACTURES,"Carpets, not being Rugs",Yards,171860.0,1926600.0,171860.0,1,exact01,A,as_1890,1,5145
1890,British North America,WOOLLEN and WORSTED MANUFACTURES,Flannels,,25045.0,729200.0,25045.0,1,exact01,A,as_1890,1,5110
1890,British North America,WOOLLEN and WORSTED MANUFACTURES,"Heavy, Broad, all Wool",Yards,85186.0,337600.0,,0,exact01,B,as_1890,1,4671
1890,British North America,WOOLLEN and WORSTED MANUFACTURES,"Heavy, Broad, mixed with other materials",Yards,96533.0,735900.0,96533.0,1,exact01,A,as_1890,1,4710
1890,British North America,WOOLLEN and WORSTED MANUFACTURES,"Heavy, Narrow, all Wool",,21462.0,137800.0,21462.0,1,exact01,A,as_1890,1,4735
1890,British North America,WOOLLEN and WORSTED MANUFACTURES,"Heavy, Narrow, mixed with other materials",Yards,11229.0,96700.0,,0,exact01,B,as_1890,1,4755
1890,British North America,WOOLLEN and WORSTED MANUFACTURES,Hosiery,,140197.0,,,0,exact01,B,as_1890,1,5267
1890,British North America,WOOLLEN and WORSTED MANUFACTURES,"Light, Broad, all Wool",Yards,18768.0,153300.0,18768.0,1,exact01,A,as_1890,1,4789
1890,British North America,WOOLLEN and WORSTED MANUFACTURES,"Light, Broad, mixed with other Materials",Yards,27828.0,356400.0,27828.0,1,exact01,A,as_1890,1,4827
1890,British North America,WOOLLEN and WORSTED MANUFACTURES,"Light, Narrow, all Wool",Yards,17698.0,270800.0,17698.0,1,exact01,A,as_1890,1,4855
1890,British North America,WOOLLEN and WORSTED MANUFACTURES,"Light, Narrow, mixed with other Materials",Yards,57815.0,1713400.0,57815.0,1,exact01,A,as_1890,1,4891
1890,British North America,WOOLLEN and WORSTED MANUFACTURES,Mixed with other materials,Yards,230619.0,8250800.0,,0,exact01,B,as_1890,1,5073
1890,British North America,WOOLLEN and WORSTED MANUFACTURES,"Rugs, Coverlets, or Wrappers",No,4637.0,12977.0,140197.0,0,exact01,D,as_1890,1,5236
1890,British North America,WOOLLEN and WORSTED MANUFACTURES,Shawls,No,11161.0,45571.0,11161.0,1,exact01,A,as_1890,1,5203
1890,British North America,WOOLLEN and WORSTED MANUFACTURES,"Small Wares, and Manufactures of Wool or Worsted, unenumerated",,26824.0,,,0,within5,D,as_1890,1,5289
1890,British North America,WOOLLEN and WORSTED MANUFACTURES,Woollen Yarn (Carded),Lbs,5227.0,42500.0,5227.0,1,exact01,A,as_1890,1,4584
1890,British North America,WOOLLEN and WORSTED MANUFACTURES,"Worsted Coatings, Broad, all Wool",Yards,81274.0,364400.0,81274.0,1,exact01,A,as_1890,1,4925
1890,British North America,WOOLLEN and WORSTED MANUFACTURES,"Worsted Coatings, Broad, mixed with other materials",Yards,123336.0,757900.0,123336.0,1,exact01,A,as_1890,1,4953
1890,British North America,WOOLLEN and WORSTED MANUFACTURES,"Worsted Coatings, Narrow, all Wool",Yards,24195.0,165400.0,24195.0,1,exact01,A,as_1890,1,4976
1890,British North America,WOOLLEN and WORSTED MANUFACTURES,"Worsted Coatings, Narrow, mixed with other materials",Yards,41742.0,318900.0,41742.0,1,within5,C,as_1890,1,4996
1890,British North America,WOOLLEN and WORSTED MANUFACTURES,Worsted Yarn (Combed or Carded),Lbs,7718.0,53900.0,7718.0,1,exact01,A,as_1890,1,4606
1890,British North America,ZINC or SPELTER,Manufactured,,153568.0,,163568.0,0,exact01,D,as_1890,1,5386
1890,British North America,ZINC or SPELTER,Unmanufactured,,5185.0,,5185.0,1,exact01,A,as_1890,1,5331
1890,British North America,ZINC or SPELTER,VALUE of GOODS EXPORTED by PARCEL POST to the under- mentioned Countries during the year 1890,,30348.0,,,0,exact01,B,as_1890,1,5452
1891,British North America,ALKALI,,Cwts,72022.0,220500.0,401678.0,0,exact01,D,as_1891,1,34
1891,British North America,"ANIMALS, LIVING",Geldings,No,9154.0,261.0,,0,exact01,B,as_1891,1,77
1891,British North America,"ANIMALS, LIVING",Mares,No,26209.0,460.0,,0,exact01,B,as_1891,1,66
1891,British North America,"ANIMALS, LIVING",Sheep and Lambs,No,19790.0,3105.0,,0,exact01,B,as_1891,1,102
1891,British North America,"ANIMALS, LIVING",Stallions,,47256.0,580.0,,0,exact01,B,as_1891,1,49
1891,British North America,APPAREL AND SLOPS,,,376798.0,,376798.0,1,exact01,A,as_1891,1,168
1891,British North America,"ARMS, AMMUNITION, AND MILITARY STORES","Ammunition, Unenumerated",,7919.0,,7919.0,1,within5,C,as_1891,1,270
1891,British North America,"ARMS, AMMUNITION, AND MILITARY STORES",Gunpowder,Lbs,5058.0,209900.0,,0,exact01,B,as_1891,1,213
1891,British North America,"ARMS, AMMUNITION, AND MILITARY STORES","Muskets, Rifles, and Fowling Pieces",No,8547.0,3871.0,8547.0,1,exact01,A,as_1891,1,323
1891,British North America,"ARMS, AMMUNITION, AND MILITARY STORES",Percussion Caps,No,1359.0,14414000.0,1359.0,1,exact01,A,as_1891,1,238
1891,British North America,BEER AND ALE,,Barrels,32123.0,7910.0,,0,within5,D,as_1891,1,435
1891,British North America,BLEACHING MATERIALS,,Cwts,8122.0,22100.0,401678.0,0,gross,D,as_1891,1,492
1891,British North America,"CAOUTCHouc, Manufactures of",,,22779.0,,376798.0,0,exact01,D,as_1891,1,531
1891,British North America,CEMENT,,Tons,56337.0,29138.0,,0,exact01,B,as_1891,1,633
1891,British North America,"CHEMICAL PRODUCTS and Preparations, not specially enumerated",,,36459.0,,36459.0,1,exact01,A,as_1891,1,682
1891,British North America,"CLAY, Unmanufactured",,Tons,8369.0,5410.0,,0,exact01,B,as_1891,1,699
1891,British North America,"CLAY, Unmanufactured","CLOCKS, WATCHES, and parts thereof",,5580.0,,,0,exact01,B,as_1891,1,743
1891,British North America,"COAL, CINDERS, &c.","COCOA or CHOCOLATE, manufactured in the United Kingdom",Lbs,7918.0,154900.0,,0,within5,D,as_1891,1,887
1891,British North America,"COAL, CINDERS, &c.",Coal and Culm,Tons,39035.0,64807.0,,0,exact01,B,as_1891,1,797
1891,British North America,"COAL, CINDERS, &c.",Coke and Cinders,Tons,5259.0,5480.0,,0,exact01,B,as_1891,1,825
1891,British North America,"COAL, CINDERS, &c.","Products of Coal, Peat, or Shale, (including Naphtha, Paraffine, Paraffine Oil, Petroleum, Pitch, and Tar)",,9684.0,,9684.0,1,exact01,A,as_1891,1,866
1891,British North America,COPPER,Mixed or Yellow Metal,Cwts,17179.0,5902.0,17179.0,1,exact01,A,as_1891,1,934
1891,British North America,COPPER,Unenumerated,Cwts,31574.0,9199.0,31574.0,1,exact01,A,as_1891,1,974
1891,British North America,"CORDAGE, CABLES, ROPES, and TWINE of HEMP, or like MATERIAL",,Cwts,14767.0,6451.0,401678.0,0,exact01,D,as_1891,1,1008
1891,British North America,CORN and GRAIN,Oats,Cwts,929.0,1928.0,,0,exact01,B,as_1891,1,1050
1891,British North America,COTTON MANUFACTURES,HOSIERY of other sorts,,18544.0,,18544.0,1,exact01,A,as_1891,1,1522
1891,British North America,COTTON MANUFACTURES,Lace and Patent Net,,148638.0,,148638.0,1,exact01,A,as_1891,1,1464
1891,British North America,COTTON MANUFACTURES,"Other Manufactures, unenumerated",,57043.0,,57043.0,1,exact01,A,as_1891,1,1633
1891,British North America,COTTON MANUFACTURES,"Piece Goods, Dyed or Manu- factured of Dyed Yarn",Yards,180751.0,7752700.0,,0,exact01,B,as_1891,1,1420
1891,British North America,COTTON MANUFACTURES,"Piece Goods, Printed",Yards,199320.0,14516700.0,199320.0,1,exact01,A,as_1891,1,1353
1891,British North America,COTTON MANUFACTURES,"Piece Goods, Unbleached",Yards,6308.0,518500.0,6308.0,1,exact01,A,as_1891,1,1217
1891,British North America,COTTON MANUFACTURES,Stockings and Socks,Dozen Pairs,3056.0,10158.0,3056.0,1,exact01,A,as_1891,1,1489
1891,British North America,COTTON MANUFACTURES,Thread for Sewing,,84325.0,613900.0,84325.0,1,exact01,A,as_1891,1,1573
1891,British North America,COTTON MANUFACTURES,United States,Yards,33631.0,2254100.0,,0,exact01,B,as_1891,1,1286
1891,British North America,COTTON YARN AND TWIST,Bleached and Dyed,Lbs,10952.0,140400.0,10952.0,1,exact01,A,as_1891,1,1151
1891,British North America,COTTON YARN AND TWIST,Grey,Lbs,7226.0,171600.0,7226.0,1,exact01,A,as_1891,1,1112
1891,British North America,EARTHEN AND CHINA WARE,Red Pottery and Brown Stone Ware,,5993.0,,5993.0,1,exact01,A,as_1891,1,1659
1891,British North America,"FURNITURE (Household), CABINET, and UPHOLSTERY WARES",,,10863.0,,10863.0,1,exact01,A,as_1891,1,1748
1891,British North America,GLASS,,Cwts,401678.0,,401678.0,1,exact01,A,as_1891,1,1940
1891,British North America,GLASS,Common Bottles,Cwts,13389.0,29986.0,,0,exact01,B,as_1891,1,1846
1891,British North America,GLASS,"Flint, Plain, Cut, or Ornamented, (including Bottles and other Manufactures of Flint Glass)",Cwts,5526.0,1950.0,5526.0,1,gross,D,as_1891,1,1809
1891,British North America,GLASS,"Other Manufactures, Unenum- erated",Cwts,16272.0,20137.0,,0,exact01,B,as_1891,1,1867
1891,British North America,GLASS,"Plate, Rough or Silvered",Square Feet,41749.0,524557.0,41749.0,1,exact01,A,as_1891,1,1774
1891,British North America,"HARDWARES AND CUTLERY, Un- enumerated",,Cwts,97286.0,10087.0,401678.0,0,exact01,D,as_1891,1,2002
1891,British North America,HATS,Felt,Dozens,112946.0,90187.0,112946.0,1,exact01,A,as_1891,1,2041
1891,British North America,HATS,Other Sorts,Dozens,2624.0,1894.0,2624.0,1,exact01,A,as_1891,1,2088
1891,British North America,HATS,Straw,Dozens,29865.0,60023.0,29865.0,1,exact01,A,as_1891,1,2072
1891,British North America,HOPS,,Cwts,5975.0,752.0,401678.0,0,mod,D,as_1891,1,2107
1891,British North America,IMPLEMENTS AND TOOLS,Agricultural,,2615.0,,,0,exact01,B,as_1891,1,2137
1891,British North America,IMPLEMENTS AND TOOLS,Unenumerated,,13051.0,,9429.0,0,exact01,D,as_1891,1,2183
1891,British North America,INSTRUMENTS AND APPARATUS,"Surgical, Anatomical, and Scientific",,10935.0,,,0,exact01,B,as_1891,1,2212
1891,British North America,IRON AND STEEL,"Bar, of all kinds",Tons,67287.0,6416.0,67287.0,1,exact01,A,as_1891,1,2816
1891,British North America,IRON AND STEEL,JUTE YARN,Lbs,4056.0,518800.0,,0,exact01,B,as_1891,1,2895
1891,British North America,IRON AND STEEL,"Manufactures of Steel, or Steel and Iron combined",Tons,9774.0,263.0,,0,exact01,B,as_1891,1,2878
1891,British North America,IRON AND STEEL,Piece Goods,,107021.0,10259600.0,,0,exact01,B,as_1891,1,2932
1891,British North America,IRON AND STEEL,Sheets,Tons,76471.0,9202.0,76471.0,1,exact01,A,as_1891,1,2840
1891,British North America,Iron,,,20351.0,945.0,376798.0,0,exact01,D,as_1891,1,2776
1891,British North America,Iron,"Anchors, Grapnels, Chains and Cables",Tons,24227.0,1822.0,24227.0,1,exact01,A,as_1891,1,2601
1891,British North America,Iron,"Angle, Bolt and Rod",Tons,4960.0,742.0,,0,exact01,B,as_1891,1,2331
1891,British North America,Iron,Bar,Tons,36714.0,4556.0,,0,exact01,B,as_1891,1,2310
1891,British North America,Iron,Cast in Ingots and Blooms,Tons,7071.0,1004.0,7071.0,1,gross,D,as_1891,1,2788
1891,British North America,Iron,"Cast, and Manufactures thereof,   unenumerated",Tons,24397.0,3828.0,,0,exact01,B,as_1891,1,2721
1891,British North America,Iron,Hoops and Hoop Iron,Tons,15517.0,1962.0,,0,exact01,B,as_1891,1,2536
1891,British North America,Iron,"Nails, Screws and Rivets",Tons,6766.0,476.0,,0,exact01,B,as_1891,1,2671
1891,British North America,Iron,"Old and Scrap, for Re-Manu- facture",Tons,77061.0,24071.0,,0,exact01,B,as_1891,1,2233
1891,British North America,Iron,Pig,Tons,80499.0,30396.0,,0,exact01,B,as_1891,1,2263
1891,British North America,Iron,Puddled and Puddled Bars,Tons,11085.0,2521.0,,0,within5,D,as_1891,1,2269
1891,British North America,Iron,Railroad—Rails (Iron or Steel),Tons,407830.0,83522.0,407830.0,1,exact01,A,as_1891,1,2366
1891,British North America,Iron,Railroad—Unenumerated,Tons,18536.0,2615.0,18536.0,1,exact01,A,as_1891,1,2417
1891,British North America,Iron,"Sheets, Galvanized",Tons,66383.0,3875.0,,0,exact01,B,as_1891,1,2499
1891,British North America,Iron,Tin Plates and Sheets,Tons,309766.0,19935.0,309766.0,1,exact01,A,as_1891,1,2574
1891,British North America,Iron,"Tubes and Pipes, wrought",Tons,37198.0,2384.0,,0,within5,D,as_1891,1,2633
1891,British North America,Iron,Wire of Iron or Steel (except Telegraphic Wire) and manufactures thereof,Tons,22347.0,1354.0,,0,exact01,B,as_1891,1,2449
1891,British North America,LEAD,,,39160.0,3005.0,376798.0,0,exact01,D,as_1891,1,2959
1891,British North America,LEAD,"Rolled, Sheet, Piping, Tubing, and other Manufactures",Tons,7579.0,523.0,,0,exact01,B,as_1891,1,2985
1891,British North America,LEATHER,"Tanned, Unwrought",Cwts,14033.0,1315.0,14033.0,1,exact01,A,as_1891,1,3009
1891,British North America,LEATHER,"Wrought, Boots and Shoes",Doz. Prs,10417.0,3248.0,,0,exact01,B,as_1891,1,3041
1891,British North America,LEATHER'd),"Wrought, other Articles, Unenumerated",,35384.0,,35384.0,1,exact01,A,as_1891,1,3068
1891,British North America,LINEN MANUFACTURES,Manufactures. Unenumerated,,54347.0,,54347.0,1,exact01,A,as_1891,1,3219
1891,British North America,LINEN MANUFACTURES,Sail Cloth,Yards,2958.0,78100.0,2958.0,1,exact01,A,as_1891,1,3174
1891,British North America,LINEN MANUFACTURES,Thread for Sewing,Lbs,23873.0,181300.0,23873.0,1,exact01,A,as_1891,1,3194
1891,British North America,LINEN MANUFACTURES'd),"Checked, Printed, or Dyed, and Damasks and Diapers",Yards,9720.0,440800.0,9720.0,1,exact01,A,as_1891,1,3148
1891,British North America,LINEN MANUFACTURES'd),"Plain, Unbleached or Bleached'd)",Yards,131698.0,6791600.0,,0,within5,D,as_1891,1,3125
1891,British North America,LINEN YARN,,Lbs,4890.0,158400.0,,0,exact01,B,as_1891,1,3084
1891,British North America,"MACHINERY and MILL WORK, or parts thereof",MANURE (including Sulphate of Ammonia and other Chemical Manures),Tons,5452.0,494.0,,0,exact01,B,as_1891,1,3438
1891,British North America,"MACHINERY and MILL WORK, or parts thereof",Not being Steam Engines : Other descriptions,,83119.0,,83119.0,1,exact01,A,as_1891,1,3414
1891,British North America,"MACHINERY and MILL WORK, or parts thereof",Steam Engines: Other Descriptions,,19398.0,,19398.0,1,mod,D,as_1891,1,3305
1891,British North America,MEAL and FLOUR,Wheat Flour,Cwts,2961.0,4123.0,2961.0,1,exact01,A,as_1891,1,1082
1891,British North America,"MEDICINES, comprising Drugs and Medicinal Preparations",,,35922.0,,376798.0,0,exact01,D,as_1891,1,3494
1891,British North America,"MEDICINES, comprising Drugs and Medicinal Preparations","METALS, Unenumerated and Manu- factures thereof",,17483.0,,,0,exact01,B,as_1891,1,3523
1891,British North America,"OIL, other than Essential or Medicinal",,Square Yards,61397.0,34818.0,,0,exact01,B,as_1891,1,3675
1891,British North America,"OIL, other than Essential or Medicinal","OIL and FLOOR CLOTH, including India-Rubber Cloth",Square Yards,37607.0,708200.0,,0,exact01,B,as_1891,1,3654
1891,British North America,"OIL, other than Essential or Medicinal","Other Sorts, Unenumerated",,5391.0,,5351.0,0,exact01,D,as_1891,1,3619
1891,British North America,"OIL, other than Essential or Medicinal",Seed,Tons,69330.0,3100.0,69330.0,1,exact01,A,as_1891,1,3593
1891,British North America,"PAINTERS' COLOURS and MATERIALS, Unenumerated",,,62252.0,,376798.0,0,mod,D,as_1891,1,3694
1891,British North America,PAPER,Hangings,Cwts,7121.0,3190.0,7121.0,1,exact01,A,as_1891,1,3743
1891,British North America,PAPER,PERFUMERY OF ALL SORTS,,902.0,,902.0,1,exact01,A,as_1891,1,3817
1891,British North America,PAPER,"PICKLES, VINEGAR, SAUCES, CONDIMENTS, PRESERVED FRUITS, and CONFECTIONERY",,74668.0,,74668.0,1,exact01,A,as_1891,1,3868
1891,British North America,PAPER,"Pasteboard, Millboard, &c. (in- cluding Playing Cards)",Cwts,1047.0,471.0,,0,exact01,B,as_1891,1,3762
1891,British North America,PAPER,"Unenumerated, and Articles of Paper (except Papier Mâché)",Cwts,9754.0,4388.0,,0,exact01,B,as_1891,1,3792
1891,British North America,PICTURES,,,8525.0,,376798.0,0,exact01,D,as_1891,1,3944
1891,British North America,PICTURES,PICTURES'd),,19438.0,655.0,,0,exact01,B,as_1891,1,3884
1891,British North America,"PRINTS, ENGRAVINGS, DRAWINGS, &c.",,,4370.0,,376798.0,0,exact01,D,as_1891,1,3961
1891,British North America,"PROVISIONS, Unenumerated",,,5481.0,,5481.0,1,exact01,A,as_1891,1,4003
1891,British North America,SALT (Rock and White),,Tons,53594.0,70337.0,,0,exact01,B,as_1891,1,4076
1891,British North America,"SALTPETRE, British Prepared",,Cwts,761.0,705.0,401678.0,0,exact01,D,as_1891,1,4090
1891,British North America,"SEEDS, of all sorts",,Cwts,4507.0,2929.0,401678.0,0,exact01,D,as_1891,1,4109
1891,British North America,SILK,"Thrown, Twist or Yarn",Lbs,8431.0,16652.0,8431.0,1,gross,D,as_1891,1,4124
1891,British North America,SILK MANUFACTURES,Broad Stuffs,,38053.0,285489.0,,0,exact01,B,as_1891,1,4251
1891,British North America,SILK MANUFACTURES,Broad Stuffs of Silk or Satin,Yards,3876.0,32113.0,,0,exact01,B,as_1891,1,4144
1891,British North America,SILK MANUFACTURES,"Handkerchiefs, Scarfs and Shawls",,14132.0,,14132.0,1,exact01,A,as_1891,1,4169
1891,British North America,SILK MANUFACTURES,Lace,,40457.0,,40457.0,1,exact01,A,as_1891,1,4195
1891,British North America,SILK MANUFACTURES,Other Kinds,,8825.0,,8825.0,1,exact01,A,as_1891,1,4263
1891,British North America,SILK MANUFACTURES,Unenumerated,,9429.0,,9429.0,1,exact01,A,as_1891,1,4218
1891,British North America,SKINS and FURS,"Foreign, Dressed in the United Kingdom",No,85188.0,87538.0,85188.0,1,gross,D,as_1891,1,4289
1891,British North America,SKINS and FURS,SOAP,,77755.0,89880.0,,0,within5,D,as_1891,1,4328
1891,British North America,SPIRITS,British and Irish,Proof Gallons,77506.0,228960.0,77506.0,1,exact01,A,as_1891,1,4375
1891,British North America,"STATIONERY, other than Paper",,,37086.0,,37086.0,1,within5,C,as_1891,1,4420
1891,British North America,STONES and SLATES,"Grindstones, Millstones, and other sorts of Stones",Tons,12254.0,3073.0,,0,exact01,B,as_1891,1,4453
1891,British North America,SUGAR,Refined and Candy,Cwts,23912.0,33148.0,23912.0,1,exact01,A,as_1891,1,4476
1891,British North America,TELEGRAPHIC WIRES and APPARATUS,,,27540.0,,27540.0,1,exact01,A,as_1891,1,4516
1891,British North America,"TIN, Unwrought",,Cwts,34194.0,7225.0,401678.0,0,exact01,D,as_1891,1,4540
1891,British North America,UMBRELLAS and PARASOLS,,,63578.0,,376798.0,0,exact01,D,as_1891,1,4580
1891,British North America,WOOD and TIMBER'd),Unenumerated,,3047.0,,9429.0,0,exact01,D,as_1891,1,4633
1891,British North America,WOOL'd),Flocks and Ragwool,Lbs,1573.0,64000.0,,0,exact01,B,as_1891,1,4664
1891,British North America,WOOL'd),"Sheep and Lambs' (British, raw or Undressed'd)",Lbs,25035.0,512400.0,,0,exact01,B,as_1891,1,4649
1891,British North America,WOOLLEN AND WORSTED MANUFACTURES,,,203995.0,2216200.0,376798.0,0,exact01,D,as_1891,1,5312
1891,British North America,WOOLLEN AND WORSTED MANUFACTURES,All Wool,Yards,51050.0,786300.0,,0,exact01,B,as_1891,1,5176
1891,British North America,WOOLLEN AND WORSTED MANUFACTURES,Blankets,Pairs,12013.0,26342.0,12013.0,1,exact01,A,as_1891,1,5348
1891,British North America,WOOLLEN AND WORSTED MANUFACTURES,Flannels,Yards,24303.0,759500.0,,0,exact01,B,as_1891,1,5276
1891,British North America,WOOLLEN AND WORSTED MANUFACTURES,"Heavy, Broad, all Wool",Yards,76467.0,308600.0,76467.0,1,exact01,A,as_1891,1,4807
1891,British North America,WOOLLEN AND WORSTED MANUFACTURES,"Heavy, Broad, mixed with other materials",Yards,99259.0,816700.0,99259.0,1,exact01,A,as_1891,1,4847
1891,British North America,WOOLLEN AND WORSTED MANUFACTURES,"Heavy, Narrow, all Wool",Yards,16544.0,107000.0,16544.0,1,exact01,A,as_1891,1,4874
1891,British North America,WOOLLEN AND WORSTED MANUFACTURES,"Heavy, Narrow, mixed with other materials",Yards,10587.0,104000.0,10587.0,1,gross,D,as_1891,1,4893
1891,British North America,WOOLLEN AND WORSTED MANUFACTURES,Hosiery,,138574.0,,138574.0,1,exact01,A,as_1891,1,5445
1891,British North America,WOOLLEN AND WORSTED MANUFACTURES,"Light, Broad, all Wool",Yards,31587.0,295300.0,31587.0,1,exact01,A,as_1891,1,4930
1891,British North America,WOOLLEN AND WORSTED MANUFACTURES,"Light, Broad, mixed with other materials",Yards,26200.0,352300.0,26200.0,1,exact01,A,as_1891,1,4969
1891,British North America,WOOLLEN AND WORSTED MANUFACTURES,"Light, Narrow, all Wool",Yards,24567.0,312600.0,24567.0,1,exact01,A,as_1891,1,5000
1891,British North America,WOOLLEN AND WORSTED MANUFACTURES,"Light, Narrow, mixed with other materials",Yards,50771.0,1709400.0,,0,exact01,B,as_1891,1,5040
1891,British North America,WOOLLEN AND WORSTED MANUFACTURES,Mixed with other materials,Yards,242756.0,9014300.0,242756.0,1,exact01,A,as_1891,1,5226
1891,British North America,WOOLLEN AND WORSTED MANUFACTURES,"Rugs, Coverlets, or Wrappers",No,6767.0,18181.0,6767.0,1,exact01,A,as_1891,1,5413
