year,country,article_group,article,unit,value,quantity,value_inf,engines_agree,section,tier,volume,own_year,row_seq
1896,Newfoundland,CHICORY,"or CHOCOLATE, in the manufacture of which Spirit has been used",Lbs,565.0,138.0,,0,within5,D,as_1899,0,20823
1896,Canada,"CHINA OR PORCELAIN, AND EARTHENWARE",,Cwts,783.0,215.0,1079.0,0,within5,D,as_1898,0,1715
1896,Canada,"CLOCKS, and parts thereof",,,75.0,,850.0,0,within5,D,as_1898,0,1786
1896,Canada,"CLOCKS, and parts thereof",,,75.0,,1070.0,0,exact01,D,as_1899,0,1950
1896,British North America,COFFEE,Raw,Cwts,17404.0,3909.0,17404.0,1,within5,C,as_1896,1,332
1896,Canada,"CONFECTIONERY, in the manufacture of which Spirit has been used",Currants,Cwtts,1759.0,2209.0,,0,within5,D,as_1897,0,20372
1896,Newfoundland,"CONFECTIONERY, in the manufacture of which Spirit has been used",Currants,Cwtts,1456.0,2343.0,,0,within5,D,as_1897,0,20377
1896,Canada,"CONFECTIONERY, in the manufacture of which Spirit has been used",Currants,Cwtts,622.0,529.0,,0,gross,D,as_1897,0,20457
1896,Canada,"CONFECTIONERY, in the manufacture of which Spirit has been used",Raisins,Cwts,4111.0,3559.0,,0,exact01,B,as_1897,0,20789
1896,Newfoundland,"CONFECTIONERY, in the manufacture of which Spirit has been used",Raisins,Cwts,1655.0,1282.0,,0,exact01,B,as_1897,0,20794
1896,Canada,COPPER,,,14.0,,,0,exact01,B,as_1897,0,1894
1896,Canada,COPPER,,,14.0,,850.0,0,exact01,D,as_1898,0,1998
1896,Canada,"COPPER, Ore of",Manufactured,,2083.0,23337.0,,0,exact01,B,as_1899,0,2519
1896,Newfoundland,"COPPER, Ore of","Manufactures of, not otherwise enumerated or described, including Copper plates engraved",Cordage,2078.0,,2078.0,1,gross,D,as_1899,0,2342
1896,Canada,"COPPER, Ore of",Unmanufactured,Tons,1130.0,28.0,1130.0,1,exact01,A,as_1899,0,2406
1896,Canada,"COPPER, Ore of","Unwrought, in Bars, Blocks or Slabs, Cakes or Ingots",Tons,14.0,,14.0,1,exact01,A,as_1899,0,2171
1896,Newfoundland,"CORDAGE CABLES (not of iron), Twine, and Cable Yarn",,,2069.0,,,0,mod,D,as_1897,0,2071
1896,Newfoundland,"CORDAGE CABLES (not of iron), Twine, and Cable Yarn",,,2069.0,,,0,mod,D,as_1898,0,2200
1896,British North America,CORK,Manufactured,Lbs,2087.0,23372.0,2087.0,1,exact01,A,as_1896,1,414
1896,Canada,CORK,Manufactured,,2083.0,23237.0,,0,within5,D,as_1897,0,2209
1896,Canada,CORK,Manufactured,Lbs,2083.0,23337.0,2083.0,1,exact01,A,as_1898,0,2371
1896,Canada,CORK,Unmanufactured,Tons,1130.0,28.0,1130.0,1,exact01,A,as_1898,0,2258
1896,Canada,"CORN ; Grain, Meal, and Flour",Wheat Meal or Flour,Cwts,1753.0,4125.0,1753.0,1,mod,D,as_1898,0,2871
1896,Canada,"CORN; Grain, Meal, and Flour",Wheat Meal or Flour,Cwts,1753.0,4125.0,1753.0,1,within5,C,as_1897,0,2688
1896,Canada,"CORN; Grain, Meal, and Flour—cont.",Wheat Meal or Flour,Cwts,1753.0,4125.0,1753.0,1,within5,C,as_1899,0,3025
1896,British North America,COTTON,Hosiery,,9452.0,,9432.0,0,gross,D,as_1896,1,536
1896,British North America,COTTON,Piece Goods other than Muslins,Yards,4550.0,172300.0,,0,exact01,B,as_1896,1,530
1896,British North America,COTTON,Unenumerated,,3968.0,,3968.0,1,exact01,A,as_1896,1,548
1896,Canada,COTTON MANUFACTURES,,,3946.0,,850.0,0,within5,D,as_1898,0,3626
1896,Canada,COTTON MANUFACTURES,,,3946.0,,1070.0,0,exact01,D,as_1899,0,3781
1896,Canada,COTTON MANUFACTURES,"Hosiery, of all sorts",,9209.0,,9200.0,1,mod,D,as_1897,0,3292
1896,Canada,COTTON MANUFACTURES,"Hosiery, of all sorts",,9299.0,,9200.0,0,within5,D,as_1898,0,3489
1896,Canada,COTTON MANUFACTURES,"Hosiery, of all sorts",,9299.0,,,0,within5,D,as_1899,0,3643
1896,Canada,COTTON MANUFACTURES,"Piece Goods, other than Muslins",Yards,4575.0,172100.0,,0,exact01,B,as_1897,0,3218
1896,Canada,COTTON MANUFACTURES,"Piece Goods, other than Muslins",Yards,4576.0,172100.0,4576.0,1,within5,C,as_1898,0,3410
1896,Canada,COTTON MANUFACTURES,"Piece Goods, other than Muslins",Yards,4575.0,172100.0,4575.0,1,exact01,A,as_1899,0,3569
1896,Canada,COTTON MANUFACTURES,Unenumerated,,3946.0,,3916.0,0,within5,D,as_1897,0,3432
1896,Canada,Cotton,"Garden, Unenumerated",Lbs,301.0,16480.0,301.0,1,exact01,A,as_1899,0,14395
1896,Canada,Cotton,"Unenumerated, Other Sorts",Cwts,1441.0,2940.0,1441.0,1,exact01,A,as_1899,0,14579
1896,Canada,DRUGS,Opium,Lbs,3548.0,8666.0,3628.0,0,gross,D,as_1899,0,3902
1896,British North America,DRUGS,"Unenumerated, including Medi-   cinal Preparations",,3641.0,,,0,exact01,B,as_1896,1,585
1896,Canada,DRUGS,"Unenumerated, including Medicinal Preparations",,3625.0,,,0,within5,D,as_1897,0,3679
1896,Canada,DRUGS,"Unenumerated, including Medicinal Preparations",,3628.0,,3628.0,1,exact01,A,as_1898,0,3883
1896,Canada,DRUGS,"Unenumerated, including Medicinal Preparations not liable to Duty",,3628.0,,,0,gross,D,as_1899,0,4041
1896,Canada,"DYE STUFFS (other than Dye Woods), and Substances used in Tanning or Dyeing",Cutch and Gambier,Tons,2252.0,75.0,2252.0,1,within5,C,as_1897,0,3831
1896,Canada,"DYE STUFFS (other than Dye Woods), and Substances used in Tanning or Dyeing",Cutch and Gambier,Tons,2252.0,75.0,2252.0,1,exact01,A,as_1898,0,4041
1896,Canada,"DYE STUFFS (other than Dye Woods), and Substances used in Tanning or Dyeing",Cutch and Gambier,Tons,2252.0,75.0,,0,exact01,B,as_1899,0,4199
1896,Canada,"DYE STUFFS (other than Dye Woods), and Substances used in Tanning or Dyeing","Dyes obtained from Coal Tar,     viz. :—Aniline",,1936.0,,,0,exact01,B,as_1898,0,4088
1896,Canada,"DYE STUFFS (other than Dye Woods), and Substances used in Tanning or Dyeing","Dyes obtained from Coal Tar, viz.:—Aniline",,1996.0,,,0,within5,D,as_1897,0,3877
1896,Canada,"DYE STUFFS (other than Dye Woods), and Substances used in Tanning or Dyeing","Dyes obtained from Coal Tar, viz.:—Aniline",,1936.0,,,0,exact01,B,as_1899,0,4246
1896,Canada,"DYE STUFFS (other than Dye Woods), and Substances used in Tanning or Dyeing",Ornamental,Lbs,1226.0,4793.0,1226.0,1,within5,C,as_1897,0,4660
1896,Canada,"DYE STUFFS (other than Dye Woods), and Substances used in Tanning or Dyeing",Sumach,Tons,26620.0,,,0,mod,D,as_1897,0,4455
1896,Canada,"DYE STUFFS (other than Dye Woods), and Substances used in Tanning or Dyeing",Sumach,Tons,6551.0,,,0,within5,D,as_1897,0,4560
1896,Canada,EGGS,,Gt. hundreds,26620.0,,,0,mod,D,as_1898,0,4667
1896,Canada,EGGS,,Gt. hundreds,6851.0,,,0,within5,D,as_1898,0,4777
1896,Canada,EGGS,Ornamental,Lbs,1226.0,4793.0,1226.0,1,exact01,A,as_1898,0,4877
1896,British North America,EMBROIDERY AND NEEDLEWORK,,,26630.0,,26630.0,1,exact01,A,as_1896,1,688
1896,Canada,EMBROIDERY AND NEEDLEWORK,,,26620.0,,1070.0,0,within5,D,as_1899,0,4842
1896,Canada,EMBROIDERY AND NEEDLEWORK,,,6851.0,,1070.0,0,exact01,D,as_1899,0,4952
1896,Canada,EMBROIDERY AND NEEDLEWORK,,,1226.0,4703.0,1070.0,0,exact01,D,as_1899,0,5052
1896,British North America,"FABINACEOUS SUBSTANCES, and Manufactures thereof, unenum- erated",,,7019.0,,9470.0,0,exact01,D,as_1896,1,714
1896,Canada,FEATHERS AND DOWN,For Beds,Cwts,20.0,2.0,20.0,1,gross,D,as_1896,1,721
1896,Canada,FISH,,Cwts,6394.0,1461.0,,0,within5,D,as_1897,0,4838
1896,Canada,FISH,,Cwts,6304.0,1461.0,1079.0,0,within5,D,as_1898,0,5067
1896,Canada,FISH,,Cwts,6304.0,1461.0,3300.0,0,exact01,D,as_1899,0,5237
1896,Canada,FISH,"Cured or Salted, unenumerated",Cwts,1020.0,304.0,1026.0,0,mod,D,as_1897,0,5023
1896,Canada,FISH,"Cured or Salted, unenumerated",Cwts,1026.0,391.0,,0,mod,D,as_1898,0,5252
1896,Canada,FISH,"Cured or Salted, unenumerated",Cwts,1026.0,394.0,,0,exact01,B,as_1899,0,5422
1896,British North America,"FISH, Fresh (not of British taking)","Cured, Sardines",Cwts,6321.0,1467.0,6321.0,1,exact01,A,as_1896,1,748
1896,British North America,"FLOWERS, Artificial",,,7554.0,,7854.0,0,gross,D,as_1896,1,800
1896,Canada,"FLOWERS, Artificial",,,7535.0,,850.0,0,gross,D,as_1898,0,5385
1896,Canada,"FLOWERS, Artificial",,,7538.0,,1070.0,0,gross,D,as_1899,0,5552
1896,Canada,FRUIT,,Cwts,3245.0,4092.0,,0,within5,D,as_1897,0,5656
1896,Canada,FRUIT,,,3245.0,4602.0,850.0,0,exact01,D,as_1898,0,5913
1896,British North America,FRUIT,Almonds,Cwts,3455.0,1225.0,,0,gross,D,as_1896,1,812
1896,Canada,FRUIT,Brandy,,582.0,1095.0,,0,within5,D,as_1898,0,21406
1896,British North America,FRUIT,Currants,Cwts,3215.0,4552.0,3215.0,1,exact01,A,as_1896,1,830
1896,Canada,FRUIT,Currants,,1739.0,2209.0,,0,within5,D,as_1898,0,20563
1896,Newfoundland,FRUIT,Currants,,1456.0,2313.0,,0,within5,D,as_1898,0,20568
1896,Canada,FRUIT,Currants,,1759.0,2200.0,,0,exact01,B,as_1899,0,21147
1896,Newfoundland,FRUIT,Currants,,1456.0,2343.0,,0,exact01,B,as_1899,0,21152
1896,Canada,FRUIT,Figs and Fig Cake,Cwts,622.0,529.0,,0,gross,D,as_1898,0,20648
1896,Canada,FRUIT,Figs and Fig-Cake,Cwts,622.0,529.0,,0,gross,D,as_1899,0,21232
1896,British North America,FRUIT,"Grapes, Raw",Bushels,4865.0,9144.0,4865.0,1,exact01,A,as_1896,1,845
1896,Canada,FRUIT,"Liqueurs, Cordials, &c., not   tested for ascertaining the   Strength",Gallons,150.0,133.0,150.0,1,gross,D,as_1898,0,21596
1896,British North America,FRUIT,Oranges,Bushels,29143.0,104850.0,29143.0,1,gross,D,as_1896,1,871
1896,Canada,FRUIT,Perfumed,Gallons,381.0,138.0,72917.0,0,within5,D,as_1898,0,21691
1896,Canada,FRUIT,Perfumed in Bond,Gallons,1500.0,211.0,,0,exact01,B,as_1898,0,21818
1896,Canada,FRUIT,Perfumed in Bond,Gallons,72917.0,1918209.0,,0,exact01,B,as_1898,0,22026
1896,Newfoundland,FRUIT,Perfumed in Bond,Gallons,22156.0,505066.0,,0,exact01,B,as_1898,0,22031
1896,Canada,FRUIT,"Preserved without sugar,     other than Dried",Lbs,909.0,38462.0,900.0,0,mod,D,as_1899,0,6137
1896,Canada,FRUIT,"Preserved without sugar, other than Dried",Lbs,900.0,38402.0,900.0,1,within5,C,as_1897,0,5716
1896,Canada,FRUIT,"Preserved without sugar, other than Dried",Lbs,900.0,38462.0,900.0,1,exact01,A,as_1898,0,5973
1896,British North America,FRUIT,Raisins,Cwts,5766.0,4841.0,5766.0,1,exact01,A,as_1896,1,893
1896,Canada,FRUIT,Raisins,Cwts,4111.0,3559.0,,0,exact01,B,as_1898,0,20976
1896,Newfoundland,FRUIT,Raisins,Cwts,1655.0,1282.0,,0,exact01,B,as_1898,0,20981
1896,Canada,FRUIT,Raisins,Cwts,4111.0,3559.0,4111.0,1,exact01,A,as_1899,0,21560
1896,Newfoundland,FRUIT,Raisins,Cwts,1655.0,1282.0,1055.0,0,exact01,D,as_1899,0,21565
1896,Canada,FRUIT,Rum,Proof Gallons,2446.0,12783.0,582.0,0,within5,D,as_1898,0,21237
1896,Newfoundland,FRUIT,Rum,Proof Gallons,906.0,11821.0,906.0,1,within5,C,as_1898,0,21242
1896,Canada,FRUIT,Tea: of British East India,Lbs,40200.0,817362.0,,0,within5,D,as_1898,0,22186
1896,Newfoundland,FRUIT,Tea: of British East India,Lbs,2908.0,58235.0,,0,within5,D,as_1898,0,22191
1896,British North America,FRUIT,"Unenumerated, Dried",Cwts,3265.0,4627.0,3266.0,1,exact01,A,as_1896,1,911
1896,Canada,FRUIT,"Unenumerated, Dried",Cwts,3245.0,4602.0,3245.0,1,exact01,A,as_1899,0,6077
1896,British North America,FRUIT,"Unenumerated, Preserved (with-     out Sugar)",Lbs,1156.0,61813.0,,0,exact01,B,as_1896,1,922
1896,Canada,FRUIT,of Ceylon,Lbs,54625.0,1205906.0,,0,exact01,B,as_1898,0,22351
1896,Newfoundland,FRUIT,of Ceylon,Lbs,7131.0,154114.0,,0,exact01,B,as_1898,0,22356
1896,Canada,FRUIT,of Ceylon,Lbs,1190.0,30857.0,,0,within5,D,as_1898,0,22480
1896,Newfoundland,FRUIT,of Ceylon,Lbs,110.0,2709.0,,0,within5,D,as_1898,0,22485
1896,Canada,FRUIT,of Ceylon,Lbs,168962.0,4062334.0,,0,within5,D,as_1898,0,22705
1896,Newfoundland,FRUIT,of Ceylon,Lbs,32365.0,789124.0,,0,within5,D,as_1898,0,22710
1896,Canada,FRUIT,served in Sugar,,3134.0,1093.0,,0,within5,D,as_1897,0,5801
1896,Canada,FRUIT,served in Sugar,Cwts,3190.0,1003.0,,0,exact01,B,as_1898,0,6058
1896,British North America,"FRUIT AND VEGETABLES, Preserved in Sugar",,Cwts,3314.0,1201.0,,0,within5,D,as_1896,1,934
1896,Canada,"FRUIT, Almonds",,Cwts,3349.0,1171.0,,0,gross,D,as_1897,0,5217
1896,Canada,"FRUIT, Almonds",,Cwts,3349.0,1171.0,1079.0,0,gross,D,as_1898,0,5465
1896,Canada,"FRUIT, Almonds",,Cwts,3349.0,1171.0,3300.0,0,gross,D,as_1899,0,5632
1896,Canada,"FRUIT, Almonds","Grapes, Raw",Bushels,4225.0,8235.0,4225.0,1,exact01,A,as_1897,0,5323
1896,Newfoundland,"FRUIT, Almonds","Grapes, Raw",Bushels,619.0,936.0,619.0,1,exact01,A,as_1897,0,5328
1896,Canada,"FRUIT, Almonds","Grapes, Raw",Bushels,4255.0,8238.0,4255.0,1,within5,C,as_1898,0,5576
1896,Newfoundland,"FRUIT, Almonds","Grapes, Raw",Bushels,616.0,906.0,610.0,0,within5,D,as_1898,0,5581
1896,Canada,"FRUIT, Almonds","Grapes, Raw",Bushels,4255.0,8238.0,4255.0,1,exact01,A,as_1899,0,5742
1896,Newfoundland,"FRUIT, Almonds","Grapes, Raw",Bushels,610.0,906.0,610.0,1,exact01,A,as_1899,0,5747
1896,Canada,"FRUIT, Almonds",Lemons,Bushels,2313.0,6207.0,2313.0,1,exact01,A,as_1897,0,5378
1896,Canada,"FRUIT, Almonds",Lemons,Bushels,2313.0,6207.0,2313.0,1,gross,D,as_1898,0,5636
1896,Canada,"FRUIT, Almonds",Lemons,Bushels,2313.0,6207.0,2313.0,1,gross,D,as_1899,0,5802
1896,Canada,"FRUIT, Almonds","Nuts, used as Fruit",,3720.0,,3729.0,0,gross,D,as_1897,0,5438
1896,Canada,"FRUIT, Almonds","Nuts, used as Fruit",,3729.0,,3729.0,1,within5,C,as_1898,0,5696
1896,Canada,"FRUIT, Almonds","Nuts, used as Fruit",,3729.0,,3729.0,1,gross,D,as_1899,0,5862
1896,Canada,"FRUIT, Almonds",Oranges,,27530.0,101482.0,,0,gross,D,as_1897,0,5513
1896,Newfoundland,"FRUIT, Almonds",Oranges,,1233.0,3698.0,,0,gross,D,as_1897,0,5518
1896,Canada,"FRUIT, Almonds",Oranges,,27890.0,191182.0,,0,exact01,B,as_1898,0,5771
1896,Newfoundland,"FRUIT, Almonds",Oranges,,1253.0,3668.0,,0,exact01,B,as_1898,0,5776
1896,Canada,"FRUIT, Almonds",Oranges,,27890.0,101182.0,,0,exact01,B,as_1899,0,5937
1896,Newfoundland,"FRUIT, Almonds",Oranges,,1253.0,3668.0,,0,exact01,B,as_1899,0,5942
1896,Canada,"FRUITS and VEGETABLES, Pre- served in Sugar",,Cwts,3199.0,1093.0,3300.0,0,mod,D,as_1899,0,6222
1896,Canada,"GLASS, Window and German Sheet, including Shades and Cyinders",,Cwts,620.0,1636.0,,0,within5,D,as_1897,0,5906
1896,Canada,"GLASS, Window and German Sheet, including Shades and Cyinders","Lac, Seed, Shell, Stick, and Dye",Cwts,271.0,73.0,,0,gross,D,as_1897,0,6244
1896,Canada,"GLASS, Window and German Sheet, including Shades and Cyinders","Lac, Seed, Shell, Stick, and Dye",Cwts,1811.0,377.0,,0,exact01,B,as_1897,0,6334
1896,Canada,"GLASS, Window and German Sheet, including Shades and Cylinders",,Cwts,620.0,1656.0,1079.0,0,mod,D,as_1898,0,6163
1896,Canada,"GLASS, Window and German Sheet, including Shades and Cylinders",,Cwts,626.0,1656.0,3300.0,0,mod,D,as_1899,0,6326
1896,Canada,"GLASS, Window and German Sheet, including Shades and Cylinders","Lac, Seed, Shell, Stick, and Dye",Cwts,271.0,73.0,1811.0,0,gross,D,as_1898,0,6530
1896,Canada,"GLASS, Window and German Sheet, including Shades and Cylinders","Lac, Seed, Shell, Stick, and Dye",Cwts,1811.0,377.0,1811.0,1,exact01,A,as_1898,0,6620
1896,Canada,"GOODS UNENUMERATED, Unmanufactured",,,1654.0,,,0,within5,D,as_1897,0,18798
1896,Canada,"GOODS UNENUMERATED, Unmanufactured",,,1654.0,,850.0,0,exact01,D,as_1898,0,19036
1896,Canada,"GOODS UNENUMERATED, Unmanufactured",,Goods,1854.0,,,0,within5,D,as_1899,0,19667
1896,Canada,"GOODS UNENUMERATED, Unmanufactured",,Goods,36846.0,,,0,within5,D,as_1899,0,19993
1896,Newfoundland,"GOODS UNENUMERATED, Unmanufactured",,Goods,609.0,,,0,within5,D,as_1899,0,19998
1896,Canada,"GOODS UNENUMERATED, Unmanufactured",Manufactured,,36545.0,,,0,within5,D,as_1897,0,19125
1896,Newfoundland,"GOODS UNENUMERATED, Unmanufactured",Manufactured,,600.0,,,0,within5,D,as_1897,0,19130
1896,Canada,GUM,Kowrie,Cwts,274.0,73.0,,0,gross,D,as_1896,1,988
1896,Canada,"GUM, Arabic",Kowrie,Cwts,274.0,73.0,,0,gross,D,as_1899,0,6692
1896,Canada,"GUM, Arabic","Lac, Seed, Shell, Stick, and Dye",Cwts,1811.0,377.0,,0,within5,D,as_1899,0,6781
1896,Canada,"HAIR: Cow, Ox, Bull, or Elk",Dressed or Undressed,Tons,54558.0,2644.0,54455.0,0,exact01,D,as_1897,0,7024
1896,Newfoundland,"HAIR: Cow, Ox, Bull, or Elk",Dressed or Undressed,Tons,5517.0,270.0,5517.0,1,exact01,A,as_1897,0,7029
1896,Canada,"HAIR: Cow, Ox, Bull, or Elk",Dressed or Undressed,Tons,49.0,1.0,54455.0,0,within5,D,as_1897,0,7114
1896,Canada,"HAIR: Cow, Ox, Bull, or Elk",Dressed or Undressed,Tons,10447.0,5321.0,54455.0,0,gross,D,as_1897,0,7228
1896,Canada,"HAIR: Cow, Ox, Bull, or Elk",Dressed or Undressed,Cwts,570.0,260.0,,0,gross,D,as_1897,0,7412
1896,Canada,HAMS,Dressed or Undressed,Tons,54558.0,2644.0,54558.0,1,exact01,A,as_1899,0,7461
1896,Newfoundland,HAMS,Dressed or Undressed,Tons,5517.0,279.0,5517.0,1,exact01,A,as_1899,0,7466
1896,Canada,HAMS,Dressed or Undressed,Tons,10.0,1.0,54558.0,0,mod,D,as_1899,0,7549
1896,Canada,HAMS,Dressed or Undressed,Cwts,16447.0,5324.0,,0,exact01,B,as_1899,0,7664
1896,Canada,HAMS,Dressed or Undressed,Cwts,58.0,33.0,,0,gross,D,as_1899,0,7754
1896,Canada,HAMS,Dressed or Undressed,Cwts,570.0,200.0,,0,exact01,B,as_1899,0,7849
1896,British North America,HEMP,Dressed or Undressed,Tons,60075.0,2923.0,60075.0,1,exact01,A,as_1896,1,1062
1896,Canada,HEMP,Dressed or Undressed,Tons,54558.0,2644.0,54558.0,1,exact01,A,as_1898,0,7279
1896,Newfoundland,HEMP,Dressed or Undressed,Tons,5517.0,279.0,5517.0,1,exact01,A,as_1898,0,7284
1896,Canada,HEMP,Dressed or Undressed,Tons,40.0,1.0,54558.0,0,exact01,D,as_1898,0,7370
1896,Canada,HEMP,Dressed or Undressed,Cwts,16447.0,5324.0,,0,exact01,B,as_1898,0,7485
1896,Canada,HEMP,Dressed or Undressed,Cwts,58.0,33.0,,0,gross,D,as_1898,0,7574
1896,Canada,HEMP,Dressed or Undressed,Cwts,570.0,200.0,,0,within5,D,as_1898,0,7679
1896,Canada,HEMP,"Tow, or Codilla of",,30.0,2.0,,0,exact01,B,as_1896,1,1067
1896,Canada,"HIDES, Raw, and Pieces thereof",Dry,Cwts,16447.0,5324.0,16447.0,1,exact01,A,as_1896,1,1089
1896,Canada,IRON,"Bar, Angle, Bolt, and Rod",Tons,2289.0,273.0,2289.0,1,exact01,A,as_1899,0,8080
1896,Canada,IRON,"Girders, Beams, and Pillars",Tons,424.0,41.0,424.0,1,exact01,A,as_1899,0,8287
1896,Canada,IRON,"Manufactures of Iron or Steel, Unenumerated",Cwtts,15637.0,43652.0,,0,mod,D,as_1897,0,8158
1896,Newfoundland,IRON,"Manufactures of Iron or Steel, Unenumerated",Cwtts,1979.0,1566.0,,0,mod,D,as_1897,0,8163
1896,Canada,IRON,"Manufactures of Iron or Steel, Unenumerated",Cwts,15637.0,43652.0,15637.0,1,within5,C,as_1898,0,8499
1896,Newfoundland,IRON,"Manufactures of Iron or Steel, Unenumerated",Cwts,1079.0,1868.0,1079.0,1,within5,C,as_1898,0,8504
1896,British North America,IRON,Unenumerated,Cwts,16716.0,45520.0,16716.0,1,exact01,A,as_1896,1,1189
1896,Canada,IRON: Ore of (including Chrome),"Bar, Angle, Bolt, and Rod",Tons,2289.0,279.0,2289.0,1,within5,C,as_1897,0,7644
1896,Canada,IRON: Ore of (including Chrome),"Bar, Angle, Bolt, and Rod",Tons,424.0,41.0,2289.0,0,exact01,D,as_1897,0,7846
1896,Canada,IRON: Ore of (including Chrome),"Bar, Angle, Bolt, and Rod",Tons,2289.0,273.0,,0,exact01,B,as_1898,0,7910
1896,Canada,IRON: Ore of (including Chrome),"Girders, Beams, and Pillars",Tons,424.0,41.0,424.0,1,exact01,A,as_1898,0,8117
1896,Canada,"Iron:—Manufactures of Iron or Steel, Unenumerated",,Cwts,15037.0,43652.0,3300.0,0,within5,D,as_1899,0,8707
1896,Newfoundland,"Iron:—Manufactures of Iron or Steel, Unenumerated",,Cwts,1076.0,1868.0,,0,within5,D,as_1899,0,8712
1896,Canada,JUTE,"Manufactures of, including Piece Goods, Sacks, and Bags",,2761.0,,,0,mod,D,as_1897,0,8504
1896,Canada,JUTE,"Manufactures of, including Piece Goods, Sacks, and Bags",,6846.0,,,0,mod,D,as_1897,0,8598
1896,British North America,"LACE, and Articles thereof",Of Cotton,,5980.0,,5980.0,1,gross,D,as_1896,1,1244
1896,Canada,"LACE, and Articles thereof",Of Cotton,,5896.0,,5896.0,1,within5,C,as_1899,0,9222
1896,British North America,"LACE, and Articles thereof",Of Silk,,2772.0,,2772.0,1,mod,D,as_1896,1,1232
1896,Canada,"LACE, and Articles thereof",Of Silk,,2761.0,,2761.0,1,exact01,A,as_1899,0,9127
1896,Canada,"LEAD, Pig and Sheet",,Tons,445.0,49.0,,0,mod,D,as_1897,0,8866
1896,Canada,"LEAD, Pig and Sheet",,Tons,448.0,40.0,,0,exact01,B,as_1898,0,9147
1896,Canada,"LEAD, Pig and Sheet",,Tons,448.0,40.0,,0,exact01,B,as_1899,0,9494
1896,Canada,LEATHER,,Cwts,1079.0,90.0,1079.0,1,within5,C,as_1898,0,9374
1896,Canada,LEATHER,,Cwts,1079.0,99.0,3300.0,0,exact01,D,as_1899,0,9722
1896,Canada,LEATHER,Gloves,Dozen Pairs,19254.0,25512.0,10221.0,0,gross,D,as_1897,0,9267
1896,Canada,LEATHER,Gloves,Dozen Pairs,10224.0,9812.0,10224.0,1,gross,D,as_1898,0,9544
1896,Canada,LEATHER,Gloves,,10224.0,9812.0,,0,gross,D,as_1899,0,9892
1896,British North America,LEATHER MANUFACTURES,Gloves,Dozen Pairs,10584.0,10167.0,10584.0,1,gross,D,as_1896,1,1332
1896,Canada,LINEN,,,5563.0,2175.0,,0,gross,D,as_1897,0,9466
1896,Canada,LINEN,,,176.0,,1070.0,0,within5,D,as_1899,0,10027
1896,Canada,LINEN,"Manufactures, including Manu-     factures of Linen mixed with     Cotton",,176.0,,,0,gross,D,as_1898,0,9682
1896,Canada,LINEN,"Manufactures, including Manu-     factures of Linen mixed with     Cotton",,5258.0,2175.0,,0,gross,D,as_1898,0,9747
1896,Canada,LINEN,"Manufactures, including Manu- factures of Linen mixed with Cotton",,176.0,,,0,gross,D,as_1897,0,9401
1896,British North America,LIQUORICE,,Cwts,6440.0,2467.0,,0,exact01,B,as_1896,1,1357
1896,Canada,LIQUORICE,,Cwts,5958.0,2175.0,3300.0,0,gross,D,as_1899,0,10092
1896,Canada,"MEAT, Preserved, otherwise than by Salting",,Cwts,850.0,106.0,3300.0,0,within5,D,as_1899,0,10626
1896,Canada,"MEAT, Unenumerated","MEAT, Preserved, otherwise than by Salting",,850.0,106.0,850.0,1,mod,D,as_1897,0,9939
1896,Canada,"MEAT, Unenumerated","MEAT, Preserved, otherwise than by Salting",,850.0,106.0,,0,within5,D,as_1898,0,10272
1896,Canada,"METAL: Leaf, not Gold","Unenumerated, Unwrought",Tons,1226.0,10.0,,0,mod,D,as_1897,0,10178
1896,Canada,"METAL: Leaf, not Gold","Unenumerated, Unwrought",Tons,1226.0,10.0,,0,exact01,B,as_1899,0,10880
1896,Canada,MUSICAL INSTRUMENTS,,Tuns,2217.0,1925.0,,0,gross,D,as_1897,0,10763
1896,Canada,MUSICAL INSTRUMENTS,,Tuns,2623.0,43.0,,0,gross,D,as_1897,0,10918
1896,Canada,MUSICAL INSTRUMENTS,Palm,Cwts,739.0,747.0,739.0,1,within5,C,as_1897,0,11023
1896,Canada,MUSICAL INSTRUMENTS,Seed,Tons,1778.0,85.0,1778.0,1,exact01,A,as_1897,0,11117
1896,Newfoundland,MUSICAL INSTRUMENTS,Seed,Tons,836.0,28.0,836.0,1,exact01,A,as_1897,0,11121
1896,Canada,MUSICAL INSTRUMENTS,Unenumerated,,2910.0,26524.0,3916.0,0,gross,D,as_1897,0,11519
1896,Canada,MUSICAL INSTRUMENTS,Unenumerated,,3655.0,,3916.0,0,mod,D,as_1897,0,11654
1896,Canada,OILS,Castor,Cwts,2217.0,1925.0,2217.0,1,gross,D,as_1899,0,11491
1896,Canada,OILS,"Chemical, Essential, or Per- fumed : Seed Cake of other Sorts",Tons,2910.0,26524.0,,0,within5,D,as_1899,0,12232
1896,Canada,OILS,"Fish, Sperm or Head Matter",Tuns,2217.0,1925.0,,0,gross,D,as_1898,0,11147
1896,Canada,OILS,"Fish, Sperm or Head Matter",Tuns,2098.0,43.0,,0,within5,D,as_1898,0,11312
1896,Canada,OILS,Olive,Tuns,2098.0,43.0,2008.0,0,exact01,D,as_1899,0,11655
1896,Canada,OILS,Palm,Cwts,739.0,747.0,739.0,1,exact01,A,as_1898,0,11417
1896,Canada,OILS,Palm,Cwts,739.0,747.0,730.0,0,exact01,D,as_1899,0,11760
1896,Canada,OILS,Seed,Tons,1778.0,85.0,1778.0,1,exact01,A,as_1898,0,11505
