pair_id	fiscal_year	volume	md_path	family	stmt_no	l_idx	l_offset	l_rows	l_inherited	r_idx	r_offset	r_rows	r_inherited	row_delta
171		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	37	594	3033156	46	0	595	3037524	43	0	-3
172		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	87	596	3044293	55	0	597	3048633	52	0	-3
173		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	37	598	3055845	45	0	599	3060314	42	0	-3
174		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	87	600	3066428	9	0	601	3069649	41	0	32
175		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	37	602	3076379	13	0	603	3079484	37	0	24
176		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	37	604	3084906	46	0	605	3089335	44	0	-2
177		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	37	606	3094832	47	0	607	3099017	43	0	-4
178		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	37	608	3105635	42	0	609	3109959	40	0	-2
179		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	37	610	3115781	39	0	611	3120055	35	0	-4
180		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	37	612	3125460	47	0	613	3130023	47	0	0
181		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	37	614	3136300	41	0	615	3140028	37	0	-4
182		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	37	616	3145395	48	0	617	3149763	45	0	-3
183		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37		618	3156607	50	0	619	3161685	46	0	-4
184		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	37	620	3167708	48	0	621	3172184	46	0	-2
185		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	37	622	3179454	14	0	623	3182168	38	0	24
186		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	37	624	3187470	41	0	625	3191553	39	0	-2
187		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	37	626	3197502	43	0	627	3201519	41	0	-2
188		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	37	628	3207738	42	0	629	3211878	41	0	-1
189		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	37	630	3217669	49	0	631	3222493	43	0	-6
190		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	37	632	3229574	44	0	633	3234081	41	0	-3
191		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	87	634	3240565	41	0	635	3244767	41	0	0
192		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	87	636	3251190	44	0	637	3255683	39	0	-5
193		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	37	638	3260675	43	0	639	3265106	42	0	-1
194		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37		640	3271462	39	0	641	3275235	36	0	-3
195		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	37	642	3280795	44	0	643	3285339	42	0	-2
196		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	37	644	3291412	47	0	645	3296137	43	0	-4
197		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	37	646	3302202	44	0	647	3306739	40	0	-4
198		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	37	648	3312510	46	0	649	3316535	45	0	-1
199		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	37	650	3323148	49	0	651	3327660	46	0	-3
