volume,flow,duty,group,article,year,total_qty,sum_qty,total_val,sum_val,worst_rel_err
as_1874,import,free,GUM,"Lac, Seed, Shell, Stick, and Dye",1874,71319.0,67731.0,661634.0,627364.0,0.0518
as_1874,import,free,GUM,Unenumerated,1874,80880.0,61938.0,238198.0,200858.0,0.2342
as_1874,import,free,"GUNSTOCKS in the rough, of Wood",,1874,13179.0,10534.0,22969.0,18152.0,0.2097
as_1874,import,free,GUTTA PERCHA,Raw,1874,29970.0,25052.0,299522.0,280371.0,0.1641
as_1874,import,free,Hair,"Cow, Ox, Bull, or Elk",1874,73851.0,70000.0,218396.0,206720.0,0.0535
as_1874,import,free,Hair,Goats Hair or Wool,1874,7954658.0,7754645.0,1045348.0,1037256.0,0.0251
as_1874,import,free,Horse,,1874,19102.0,18276.0,177782.0,166465.0,0.0637
as_1874,import,free,Hats or BONNETS,Of Straw,1874,,0.0,317152.0,317122.0,0.0001
as_1874,import,free,Hats or BONNETS,"Tanned, not otherwise Dressed",1874,25791069.0,21582009.0,1342360.0,1311727.0,0.1632
as_1874,import,free,Hats or BONNETS,"Tawed, Curried, or in any way Dressed, not being Varnished, Japanned, or Enamelled",1874,4492235.0,4492235.0,785756.0,784523.0,0.0016
as_1874,import,free,Hats or BONNETS,"Tawed, Curried, or in any way Dressed, not being Varnished, Japanned, or Enamelled",1874,382843.0,352840.0,110737.0,130784.0,0.1810
as_1874,import,free,Hops,,1874,115991.0,142985.0,929041.0,896041.0,0.2327
as_1874,import,free,Hops,,1874,5913.0,5013.0,155919.0,162048.0,0.1522
as_1874,import,free,Iron,Bars,1874,73169.0,73466.0,1058390.0,1058390.0,0.0041
as_1874,import,free,IRON AND STEEL,Wrought or Manufactured,1874,1054019.0,1054019.0,1325776.0,1305576.0,0.0152
as_1874,import,free,Iron and STEEL,ISINGLASS,1874,4098.0,3709.0,83880.0,70013.0,0.1653
as_1874,import,free,Iron and STEEL,ISINGLASS,1874,4270161.0,4259861.0,3553179.0,3545124.0,0.0024
as_1874,import,free,Iron and STEEL,Yarn and Waste of,1874,4523512.0,4459628.0,111101.0,110039.0,0.0141
as_1874,import,free,LARD,,1874,374328.0,371376.0,884596.0,876156.0,0.0095
as_1874,import,free,LEAD,Ore,1874,15060.0,15060.0,230698.0,227708.0,0.0130
as_1874,import,free,LEAD,Manufactures Unenumerated,1874,6315.0,6315.0,12901.0,12904.0,0.0002
as_1874,import,free,LEATHER MANUFACTURES,Boots and Shoes,1874,44742.0,40084.0,153570.0,139880.0,0.1041
as_1874,import,free,LEATHER MANUFACTURES,Gloves,1874,1126078.0,1102778.0,1546716.0,1542711.0,0.0207
as_1874,import,free,LIQUORICE,,1874,18611.0,18311.0,56113.0,56113.0,0.0161
as_1874,import,free,MANURES,Guano,1874,,0.0,139728.0,20161.0,0.8557
as_1874,import,free,MEAT,"Salted or Fresh, not otherwise described",1874,119403.0,119400.0,335846.0,335845.0,0.0000
as_1874,import,free,MEAT,"Preserved, otherwise than by Salting",1874,265223.0,265223.0,757001.0,727001.0,0.0396
as_1874,import,free,MYRABOLAMS,,1874,338466.0,338466.0,205368.0,203368.0,0.0097
as_1874,import,free,NAPHTHA (Crude),,1874,3919678.0,3619678.0,163677.0,163577.0,0.0765
as_1874,import,free,NUTS and KERNELS,From West Coast of Africa (Foreign),1874,26322.0,26322.0,374305.0,374005.0,0.0008
as_1874,import,free,OIL,Train or Blubber,1874,,0.0,1292.0,11011.0,7.5224
as_1874,import,free,OIL,Animal,1874,20660.0,20660.0,41287.0,38687.0,0.0630
as_1874,import,free,OIL,Coco-nut,1874,,0.0,134196.0,242783.0,0.8092
as_1874,import,free,OIL,Olive,1874,,0.0,253.0,22467.0,87.8024
as_1874,import,free,OIL,"Chemical, Essential, or Perfumed",1874,157718.0,0.0,1579254.0,3474.0,0.9978
as_1874,import,free,OIL,ONIONS,1874,,0.0,1370449.0,1269345.0,0.0738
as_1874,import,free,OIL,OPIUM,1874,,0.0,514372.0,499930.0,0.0281
as_1874,import,free,"ORE, Unenumerated",,1874,,0.0,15563.0,13027.0,0.1630
as_1874,import,free,PAPER,For Printing or Writing,1874,,0.0,192153.0,191325.0,0.0043
as_1874,import,free,"PICTURES, DRAWINGS, and PHOTOGRAPHS",,1874,,0.0,535434.0,505134.0,0.0566
as_1874,import,free,PORK,Salted (not Hams),1874,256837.0,286837.0,612485.0,612485.0,0.1168
as_1874,import,free,PORK,Fresh,1874,35737.0,32537.0,91950.0,91950.0,0.0895
as_1874,import,free,PRECIOUS STONES (Unset),,1874,,0.0,53008.0,52708.0,0.0057
as_1874,import,free,PRINTS and ENGRAVINGS,,1874,4836018.0,4835418.0,53322.0,52992.0,0.0062
as_1874,import,free,"QUICKSILVER, (Metallic)",,1874,,0.0,2998447.0,2995447.0,0.0010
as_1874,import,free,"QUICKSILVER, (Metallic)",Esparto and other Vegetable Fibres,1874,,0.0,119176.0,116174.0,0.0252
as_1874,import,free,"QUICKSILVER, (Metallic)","WOOLLEN: Applicable to other uses than Manure, torn up or not",1874,,0.0,23581.0,25561.0,0.0840
as_1874,import,free,"QUICKSILVER, (Metallic)",In the Husk,1874,12181.0,12281.0,22624.0,22624.0,0.0082
as_1874,import,free,SEEDS,Clover and Grass,1874,236139.0,246799.0,589268.0,586268.0,0.0451
as_1874,import,free,Cotton,,1874,190591.0,190591.0,1514900.0,1214900.0,0.1980
as_1874,import,free,Cotton,Flax and Linseed,1874,1652045.0,885160.0,4675242.0,2607526.0,0.4642
as_1874,import,free,Cotton,Rape,1874,289016.0,151008.0,685383.0,387875.0,0.4775
as_1874,import,free,SEEDS,"Unenumerated, commonly used for expressing     Oil therefrom",1874,104569.0,103496.0,301874.0,298716.0,0.0105
as_1874,import,free,SEEDS,"Unenumerated, other Sorts",1874,268109.0,265359.0,329533.0,296233.0,0.1011
as_1874,import,free,SHEWMACH,,1874,16514.0,15914.0,261747.0,259747.0,0.0363
as_1874,import,free,SILK,Knubs or Husks and Waste,1874,35141.0,27526.0,166283.0,388753.0,1.3379
as_1874,import,free,SILK,Raw,1874,,0.0,5911531.0,5911831.0,0.0001
as_1874,import,free,SILK,Thrown,1874,,0.0,114671.0,111571.0,0.0270
as_1874,import,free,"SKINS, FURS, and PELTS","Sheep and Lamb, Undressed",1874,,0.0,6559311.0,6626011.0,0.0102
as_1874,import,free,STATIONERY other than PAPER,,1874,,0.0,65240.0,65210.0,0.0005
as_1874,import,free,"STONES, MARBLE, SLATE, and other Sorts of STONE, Rough, Hewn, or Manufactured",,1874,1155243.0,1155243.0,2331479.0,2301479.0,0.0129
as_1874,import,free,"TEETH, Elephants, Sea Cow, and Sea Horse","West Coast of Africa, Foreign",1874,13365.0,9215.0,576915.0,400094.0,0.3105
as_1874,import,free,TIN,"In Blocks, Ingots, Bars, or Slabs, and Regulus",1874,184354.0,184324.0,904769.0,904169.0,0.0007
as_1874,import,free,WATCHES,,1874,,0.0,474119.0,473619.0,0.0011
as_1874,import,free,WAX,,1874,26218.0,26168.0,134728.0,134698.0,0.0019
as_1874,import,free,WOOD and TIMBER,"Hewn, Fir",1874,2146616.0,2146586.0,5937789.0,5937789.0,0.0000
as_1874,import,free,WOOD and TIMBER,""" Oak",1874,142717.0,142717.0,910095.0,940095.0,0.0330
as_1874,import,free,WOOD and TIMBER,Unenumerated,1874,127181.0,127151.0,603794.0,603794.0,0.0002
as_1874,import,free,WOOD and TIMBER,Fir,1874,3186134.0,3456134.0,11721811.0,11691811.0,0.0847
as_1874,import,free,WOOD and TIMBER,Staves,1874,125954.0,126954.0,935375.0,935355.0,0.0079
as_1874,import,free,WOOD and TIMBER,Mahogany,1874,64674.0,64644.0,639901.0,639901.0,0.0005
as_1874,import,free,WOOD and TIMBER,Unenumerated,1874,,0.0,32360.0,32060.0,0.0093
as_1874,import,free,WOOL,Sheep or Lambs,1874,,0.0,340288030.0,336995628.0,0.0097
as_1874,import,free,ZINC,"Crude, in Cakes",1874,22193.0,22193.0,492914.0,492584.0,0.0007
as_1874,import,free,ZINC,"Manufactures, Unenumerated",1874,252893.0,249893.0,372516.0,372516.0,0.0119
as_1874,import,free,ZINC,"Goods, Unenumerated",1874,,0.0,1559191.0,1559091.0,0.0001
as_1874,import,free,ZINC,Manufactured,1874,,0.0,67156.0,4567046.0,67.0065
as_1874,import,free,CORK,Barley,1874,1825603.0,1825603.0,816967.0,846731.0,0.0364
as_1874,import,free,CORK,Yarn,1874,1521187.0,1521187.0,151222.0,150892.0,0.0022
as_1874,import,free,COTTON MANUFACTURES,Piece Goods of India and China,1874,80521.0,80561.0,39895.0,39895.0,0.0005
as_1874,import,free,COTTON MANUFACTURES,Muslins,1874,7914.0,7919.0,6181.0,6181.0,0.0006
as_1874,import,free,HATS OR BONNETS,Dressed,1874,136025.0,136025.0,260305.0,260275.0,0.0001
as_1874,import,free,HATS OR BONNETS,Tow or Codilla of,1874,58527.0,58227.0,89923.0,89923.0,0.0051
as_1874,import,free,HATS OR BONNETS,Vegetable Substances applicable to the same uses as Hemp or Flax,1874,54834.0,51834.0,69287.0,69287.0,0.0547
as_1874,import,free,Iron,Pig and Puddled,1874,56939.0,56939.0,416198.0,414898.0,0.0031
as_1874,import,free,"QUICKSILVER, (Metallic)",SAFFLOWER,1874,13791.0,13791.0,67881.0,67781.0,0.0015
as_1874,reexport,,ALKALI,,1874,14300.0,14300.0,14740.0,14680.0,0.0041
as_1874,reexport,,BEADS,Of Glass,1874,141010.0,1123895.0,7996.0,58169.0,6.9703
as_1874,reexport,,CAOUTCHouc,Manufactures of,1874,350464.0,350464.0,33862.0,33562.0,0.0089
as_1874,reexport,,CHINESE,,1874,27975.0,27675.0,100397.0,100397.0,0.0107
as_1874,reexport,,CHEMICAL MANUFACTURES AND PRODUCTS,,1874,,0.0,229923.0,229223.0,0.0030
as_1874,reexport,,CHICORY,Raw or Kiln dried and roasted in Bond,1874,16511.0,16644.0,22098.0,22098.0,0.0081
as_1874,reexport,,CHINA OR PORCELAIN WARE,,1874,2711.0,2711.0,15501.0,15494.0,0.0005
as_1874,reexport,,CLOCKS,,1874,23121.0,25121.0,20494.0,20494.0,0.0865
as_1874,reexport,,COCHINEAL (including Granilla and Dust),,1874,23848.0,23848.0,292269.0,292239.0,0.0001
as_1874,reexport,,COCOA,,1874,7730795.0,7590795.0,185016.0,181996.0,0.0181
as_1874,reexport,,COFFEE,,1874,1079784.0,1079734.0,5233684.0,5230784.0,0.0006
as_1874,reexport,,COPPER,Unwrought and part Wrought,1874,23987.0,23957.0,1987910.0,1987910.0,0.0013
as_1874,reexport,,CORK,Unmanufactured,1874,1022.0,992.0,39652.0,39652.0,0.0294
as_1874,reexport,,COTTON,"Raw, and Waste of",1874,2312211.0,2306211.0,6833616.0,6833586.0,0.0026
as_1874,reexport,,FRUIT,Currants,1874,145034.0,145034.0,178998.0,179998.0,0.0056
as_1874,reexport,,GLASS,"Window and German Sheet, including Shades and Cylinders",1874,96906.0,96906.0,66723.0,66420.0,0.0045
as_1874,reexport,,GUM,Unenumerated,1874,72683.0,72653.0,240688.0,210658.0,0.1248
as_1874,reexport,,HIDES,"Not Tanned, &c., Wet",1874,85869.0,85966.0,268155.0,268155.0,0.0011
as_1874,reexport,,HIDES,"Tawed, Curried, or Dressed, Varnished",1874,48155.0,48153.0,12458.0,12458.0,0.0000
as_1874,reexport,,Ice,Indigo,1874,61961.0,61961.0,1638633.0,1619333.0,0.0118
as_1874,reexport,,IRON,"Manufactures of Iron or Steel, Unenumerated",1874,236597.0,236297.0,313423.0,313423.0,0.0013
as_1874,reexport,,MANURES,Unenumerated,1874,1753.0,1748.0,20746.0,20746.0,0.0029
as_1874,reexport,,MANURES,Preserved otherwise than by Salting,1874,35684.0,35684.0,139726.0,99731.0,0.2862
as_1874,reexport,,NUTS AND KERNELS,Commonly used for expressing Oil therefrom,1874,8005.0,8005.0,124477.0,122477.0,0.0161
as_1874,reexport,,OIL,Cocoa-nut,1874,217148.0,217143.0,392216.0,392216.0,0.0000
as_1874,reexport,,OIL,"Seed Oil, of all Kinds",1874,1462.0,1482.0,46224.0,46224.0,0.0137
as_1874,reexport,,OIL,"Chemical, essential or perfumed",1874,215145.0,215345.0,77160.0,77160.0,0.0009
as_1874,reexport,,OIL,Unenumerated,1874,,0.0,45920.0,46029.0,0.0024
as_1874,reexport,,SAGO AND SAGO FLOUR,,1874,35621.0,35621.0,36932.0,30932.0,0.1625
as_1874,reexport,,SEEDS,"Unenumerated, other Sorts",1874,28544.0,28514.0,30237.0,30237.0,0.0011
as_1874,reexport,,SILK,Raw,1874,2741842.0,2741542.0,2962796.0,2962796.0,0.0001
as_1874,reexport,,"SKINS, FURS, AND PELTS","Tanned, Tawed, or Dressed",1874,659247.0,659247.0,85960.0,85560.0,0.0047
as_1874,reexport,,Spirits,Pepper,1874,,0.0,6551072.0,1061960.0,0.8379
as_1874,reexport,,SPIRITS,",, Other Sorts, not Sweetened",1874,231205.0,228205.0,32987.0,32987.0,0.0130
as_1874,reexport,,SPIRITS,",, Various Sorts, mixed in Bond",1874,1368593.0,1369073.0,159405.0,159405.0,0.0004
as_1874,reexport,,SPIRITS,",, Perfumed, and Cologne Water",1874,19144.0,19144.0,31517.0,31522.0,0.0002
as_1874,reexport,,SPIRITS,"Perfumed, in Bond",1874,14125.0,9564.0,58413.0,40093.0,0.3229
as_1874,reexport,,SPIRITS,",, Perfumed, and Cologne Water",1874,22401.0,22401.0,19013.0,28283.0,0.4876
as_1874,reexport,,"STATIONERY, other than Paper",SUCCADES AND CONFECTIONERY (including Fruits and Vegetables preserved in Sugar),1874,20353.0,16125.0,75239.0,58014.0,0.2289
as_1874,reexport,,SPIRITS,"STONES, Marble and Slate, Rough, Hewn, or Manufactured",1874,143786.0,141286.0,212595.0,212595.0,0.0174
as_1874,reexport,,SPIRITS,",, Unrefined, of all Kinds",1874,382260.0,383260.0,428872.0,428872.0,0.0026
as_1874,reexport,,"STATIONERY, other than Paper",SUCCADES AND CONFECTIONERY (including Fruits and Vegetables preserved in Sugar),1874,78728.0,128043.0,149689.0,208039.0,0.6264
as_1874,reexport,,"STATIONERY, other than Paper",SUCCADES AND CONFECTIONERY (including Fruits and Vegetables preserved in Sugar),1874,12014.0,6548.0,18301.0,9766.0,0.4664
as_1874,reexport,,"STATIONERY, other than Paper",SUCCADES AND CONFECTIONERY (including Fruits and Vegetables preserved in Sugar),1874,31358495.0,29369297.0,2680378.0,2396858.0,0.1058
as_1874,reexport,,TOBACCO,Unmanufactured,1874,17240742.0,17246742.0,537645.0,543929.0,0.0117
as_1874,reexport,,TOBACCO,"Manufactured, Cigars",1874,391999.0,391999.0,196533.0,193522.0,0.0153
as_1874,reexport,,TOBACCO,Cavendish or Negrohead,1874,1246813.0,1154843.0,66986.0,66986.0,0.0738
as_1874,reexport,,TOBACCO,"Manufactured, in Bond",1874,272474.0,269474.0,14237.0,14207.0,0.0110
as_1874,reexport,,WINE,Red,1874,681863.0,631843.0,252530.0,252530.0,0.0734
as_1874,reexport,,WOOD AND TIMBER,,1874,9265.0,9265.0,40071.0,41718.0,0.0411
as_1874,reexport,,WOOD AND TIMBER,Unenumerated,1874,4946.0,4946.0,70342.0,71342.0,0.0142
as_1874,reexport,,WOOL,Sheep and Lambs,1874,144279663.0,144279663.0,10244285.0,10589285.0,0.0337
as_1874,reexport,,WOOLLEN YARN,Unenumerated,1874,,0.0,68671.0,68641.0,0.0004
as_1874,reexport,,WOOLLEN MANUFACTURES,Cloths and Stuffs,1874,31521.0,31521.0,120684.0,130684.0,0.0829
as_1875,export_uk,,ALKALI,,1875,5022764.0,5062734.0,2299937.0,2299937.0,0.0080
as_1875,export_uk,,"ARMS, AMMUNITION, and MILITARY STORES",Gunpowder,1875,530246270.0,530246270.0,56398.0,61692.0,0.0939
as_1875,export_uk,,"ARMS, AMMUNITION, and MILITARY STORES",Gunpowder,1875,,0.0,599721.0,608508.0,0.0147
as_1875,export_uk,,"ARMS, AMMUNITION, and MILITARY STORES",Rifles,1875,147049.0,141425.0,472980.0,452529.0,0.0432
as_1875,export_uk,,"CANDLES, of all Sorts",,1875,5315696.0,5315696.0,177187.0,177182.0,0.0000
as_1875,export_uk,,"CARRIAGES, CARTS, &c.",Railway Carriages for Passengers,1875,565.0,662.0,140697.0,140697.0,0.1717
as_1875,export_uk,,"CARRIAGES, CARTS, &c.","Railway Waggons, Trucks, &c. (not of Iron) for Ballast, Minerals, or Merchandize",1875,4919616.0,4919646.0,642814.0,642514.0,0.0005
as_1875,export_uk,,"CARRIAGES, CARTS, &c.","Railway Waggons, Trucks, &c. (not of Iron) for Ballast, Minerals, or Merchandize",1875,21332.0,21332.0,88143.0,87820.0,0.0037
as_1875,export_uk,,"CARRIAGES, CARTS, &c.","Railway Waggons, Trucks, &c. (not of Iron) for Ballast, Minerals, or Merchandize",1875,,0.0,2226086.0,2195886.0,0.0136
as_1875,export_uk,,COPPER,"Unwrought, in Ingots, Cakes, or Slabs",1875,222873.0,221003.0,980154.0,971788.0,0.0085
as_1875,export_uk,,COPPER,"Mixed, or Yellow Metal, for Sheathing",1875,277547.0,231422.0,1084739.0,915759.0,0.1662
as_1875,export_uk,,COPPER,Unenumerated,1875,233828.0,185160.0,1163287.0,931092.0,0.2081
as_1875,export_uk,,COPPER,Unenumerated,1875,111232.0,88477.0,306945.0,243763.0,0.2058
as_1875,export_uk,,Malt,,1875,63351.0,61758.0,216170.0,210613.0,0.0257
as_1875,export_uk,,COTTON YARN and TWIST,,1875,,0.0,215609580.0,214609580.0,0.0046
as_1875,export_uk,,COTTON MANUFACTURES,"Piece Goods, Printed",1875,1001035569.0,543553996.0,19900918.0,10207534.0,0.4871
as_1875,export_uk,,COTTON MANUFACTURES,"Piece Goods of Mixed Materials, Cotton predominating",1875,12280790.0,11271110.0,470995.0,440437.0,0.0822
as_1875,export_uk,,COTTON MANUFACTURES,Lace and Patent Net,1875,,0.0,1133093.0,1015888.0,0.1034
as_1875,export_uk,,COTTON MANUFACTURES,Stockings and Socks,1875,10403494.0,18122703.0,1903113.0,3444909.0,0.8101
as_1875,export_uk,,COTTON MANUFACTURES,"Other Manufactures, Unenumerated",1875,,0.0,106642.0,113588.0,0.0651
as_1875,export_uk,,"FURNITURE (Household), CABINET and UP-HOLSTERY WARES",,1875,,0.0,387669.0,387469.0,0.0005
as_1875,export_uk,,GLASS,"Plate, Rough or Silvered (including Looking Glasses or Mirrors)",1875,1609180.0,1609180.0,210916.0,210946.0,0.0001
as_1875,export_uk,,GLASS,"Other Manufactures, Unenumerated",1875,114524.0,114524.0,175983.0,175783.0,0.0011
as_1875,export_uk,,"GREASE, not otherwise described",,1875,66899.0,66899.0,71263.0,70963.0,0.0042
as_1875,export_uk,,"HABERDASHERY and MILLINERY, including Em- broidery and Needlework",,1875,,0.0,4922420.0,4915820.0,0.0013
as_1875,export_uk,,"HARDWARES and CUTLERY, Unenumerated",,1875,505487.0,739762.0,4264331.0,3646489.0,0.4635
as_1875,export_uk,,HATS,Of Felt,1875,362309.0,360162.0,660409.0,655322.0,0.0077
as_1875,export_uk,,HATS,Of Straw,1875,362561.0,342064.0,323363.0,305788.0,0.0565
as_1875,export_uk,,HATS,Of Other Sorts,1875,32816.0,29282.0,61668.0,57384.0,0.1077
as_1875,export_uk,,HEMP,"HIDES, RAW",1875,43395.0,43395.0,102012.0,102072.0,0.0006
as_1875,export_uk,,IRON,Puddled,1875,238586.0,238586.0,2345195.0,2315291.0,0.0128
as_1875,export_uk,,IRON,Puddled,1875,490741.0,490741.0,4615452.0,4615422.0,0.0000
as_1875,export_uk,,IRON,Hoops,1875,66030.0,65630.0,736805.0,736805.0,0.0061
as_1875,export_uk,,IRON,"Anchors, Grapnels, Chains, and Cables",1875,21296.0,24296.0,479293.0,479293.0,0.1409
as_1875,export_uk,,Linen Yarn,,1875,27887681.0,27887681.0,1855684.0,1854684.0,0.0005
as_1875,export_uk,,MEDICINES,,1875,,0.0,694197.0,671332.0,0.0329
as_1875,export_uk,,"Other Sorts, Unenumerated","OIL and FLOOR CLOTH, including India Rubber Cloth",1875,1062376.0,5263186.0,72752.0,307845.0,3.9542
as_1875,export_uk,,"Other Sorts, Unenumerated","Pasteboard, Millboard, &c. (including Play- ing Cards)",1875,13258.0,10711.0,34251.0,31981.0,0.1921
as_1875,export_uk,,"Other Sorts, Unenumerated","Unenumerated, and Articles of Paper (except Papier Maché)",1875,93207.0,72823.0,222419.0,159346.0,0.2836
as_1875,export_uk,,"PERFUMERY, of all Sorts",,1875,,0.0,111344.0,58296.0,0.4764
as_1875,export_uk,,"PERFUMERY, of all Sorts","PICKLES, VINEGAR, and SAUCES",1875,,0.0,631032.0,521606.0,0.1734
as_1875,export_uk,,"PERFUMERY, of all Sorts","PICKLES, VINEGAR, and SAUCES",1875,5870.0,3384.0,284321.0,149595.0,0.4739
as_1875,export_uk,,SALT (Rock and White),Broad Stuffs of Silk or Satin,1875,1937429.0,1937429.0,366441.0,336381.0,0.0820
as_1875,export_uk,,SOAP,,1875,43804.0,207208.0,66506.0,244005.0,3.7303
as_1875,export_uk,,TELEGRAPHIC WIRES AND APPARATUS,,1875,104269.0,104239.0,476131.0,476101.0,0.0003
as_1875,export_uk,,WOOD and TIMBER,Staves and Empty Casks,1875,,0.0,166359.0,163359.0,0.0180
as_1875,export_uk,,WOOLLEN and WORSTED MANUFACTURES,"Broad Cloths, Coatings, Duffels, &c., of Wool mixed with other Materials",1875,,0.0,20755557.0,20755527.0,0.0000
as_1875,export_uk,,WOOLLEN and WORSTED MANUFACTURES,"Narrow Cloths, Coatings, Duffels, &c., Plain, all Wool",1875,,0.0,6519942.0,6519912.0,0.0000
as_1875,export_uk,,WOOLLEN and WORSTED MANUFACTURES,"Carpets, not being Rugs",1875,7522660.0,7522660.0,11901832.0,11898172.0,0.0003
as_1875,export_uk,,ZINC or SPELTER,Manufactured,1875,,0.0,4660586.0,4135235.0,0.1127
as_1875,export_uk,,BEER AND ALE,,1875,504511.0,570611.0,2094672.0,2094672.0,0.1310
as_1875,export_uk,,BEER AND ALE,BISCUIT AND BREAD,1875,127764.0,127764.0,368698.0,369198.0,0.0014
as_1875,export_uk,,BEER AND ALE,",, Manufactures of, not being Ordnance",1875,90083.0,90033.0,489985.0,489985.0,0.0006
as_1875,import,duty,COCOA,,1875,15873624.0,15873594.0,429912.0,429912.0,0.0000
as_1875,import,duty,COFFEE,,1875,1589732.0,1567032.0,7513053.0,7405178.0,0.0144
as_1875,import,duty,TEA,,1875,197505316.0,197519675.0,13766961.0,13768184.0,0.0001
as_1875,import,duty,TOBACCO,Unmanufactured,1875,48943559.0,48944559.0,1759967.0,1769967.0,0.0057
as_1875,import,duty,TOBACCO,Cigars,1875,1583902.0,1683902.0,1089211.0,1089211.0,0.0631
as_1875,import,duty,WINE,White,1875,8789786.0,8787786.0,4066774.0,4066774.0,0.0002
as_1875,import,free,ANIMALS,Horses,1875,25757.0,25727.0,980770.0,980770.0,0.0012
as_1875,import,free,CAOUTCHOUC,,1875,1627748.0,1627748.0,4709508.0,4795234.0,0.0182
as_1875,import,free,"CHEMICAL MANUFACTURES and PRODUCTS, Unenumerated",,1875,,0.0,30659.0,1022737.0,32.3585
as_1875,import,free,CHINA or PORCELAIN WARE,,1875,910.0,45192.0,7166.0,329500.0,48.6615
as_1875,import,free,CAOUTCHOUC,,1875,518813.0,518813.0,404796.0,405117.0,0.0008
as_1875,import,free,CAOUTCHOUC,,1875,40941.0,40941.0,492976.0,493610.0,0.0013
as_1875,import,free,COCHINEAL (including Granilla and Dust),CONFECTIONERY (not otherwise enumerated),1875,220.0,84582.0,830.0,277020.0,383.4636
as_1875,import,free,COPPER,Ore,1875,1052.0,52611.0,10188.0,729103.0,70.5649
as_1875,import,free,COPPER,Regulus,1875,587.0,32289.0,22474.0,1277972.0,55.8645
as_1875,import,free,COPPER,Old,1875,501.0,996.0,28610.0,56791.0,0.9880
as_1875,import,free,COPPER,Unwrought and Part Wrought,1875,677.0,39051.0,57293.0,3317610.0,56.9060
as_1875,import,free,COPPER,"Manufactures, Unenumerated, including Copper Coin",1875,,0.0,443347.0,11492823.0,24.9229
as_1875,import,free,Corn and Grain,Wheat,1875,51876517.0,51876517.0,27510469.0,27510464.0,0.0000
as_1875,import,free,Corn and Grain,Barley,1875,12435888.0,23803969.0,5406758.0,9994153.0,0.9141
as_1875,import,free,Corn and Grain,Barley,1875,1615132.0,1565890.0,746858.0,722332.0,0.0328
as_1875,import,free,Corn and Grain,Beans,1875,3458777.0,3396661.0,1567566.0,1537193.0,0.0194
as_1875,import,free,Meal and Flour,Wheat Meal and Flour,1875,6136083.0,6136083.0,4870257.0,4867257.0,0.0006
as_1875,import,free,Meal and Flour,Oatmeal,1875,56502.0,56572.0,41911.0,41911.0,0.0012
as_1875,import,free,COTTON,Raw,1875,13324564.0,10550285.0,46259822.0,38637061.0,0.2082
as_1875,import,free,FISH,Fresh (not of British taking),1875,244199.0,244199.0,218031.0,218028.0,0.0000
as_1875,import,free,FLAX,Rough or Undressed,1875,1413245.0,1405803.0,3662961.0,3648581.0,0.0053
as_1875,import,free,"FLOWERS, ARTIFICIAL",,1875,,0.0,148.0,510652.0,3449.3514
as_1875,import,free,GOLD,Leaves of,1875,42096580.0,41123580.0,80397.0,78384.0,0.0250
as_1875,import,free,GUM,Arabic,1875,56856.0,54329.0,143456.0,135609.0,0.0547
as_1875,import,free,GUM,Kowzie,1875,34730.0,34429.0,90864.0,90079.0,0.0087
as_1875,import,free,GUM,"Lac, Seed, Shell, Stick, and Dye",1875,86211.0,84895.0,806117.0,794205.0,0.0153
as_1875,import,free,GUM,Unenumerated,1875,73908.0,55702.0,245925.0,181736.0,0.2610
as_1875,import,free,HAIR,"Cow, Ox, Bull, or Elk",1875,58151.0,47717.0,181814.0,162217.0,0.1794
as_1875,import,free,HAIR,Goats' Hair or Wool,1875,6798217.0,6541125.0,876619.0,843607.0,0.0378
as_1875,import,free,HAIR,Horse,1875,20231.0,19469.0,171053.0,165088.0,0.0377
as_1875,import,free,HEMP,,1875,36162.0,36162.0,42434.0,42334.0,0.0024
as_1875,import,free,IRON,Old broken Iron and Steel,1875,19394.0,19394.0,86752.0,96750.0,0.1152
as_1875,import,free,LEAD,,1875,540214.0,537998.0,1634769.0,1627349.0,0.0045
as_1875,import,free,MANURES,"Bones of Animals, and Fish for Manure only",1875,97217.0,97217.0,630656.0,630626.0,0.0000
as_1875,import,free,OIL,From West Coast of Africa (Foreign),1875,904562.0,904562.0,1508299.0,1508296.0,0.0000
as_1875,import,free,OIL,"Seed Oil, of all Kinds",1875,19061.0,19061.0,637131.0,637831.0,0.0011
as_1875,import,free,PRINTS and ENGRAVINGS,,1875,5996520.0,5996490.0,60891.0,57891.0,0.0493
as_1875,import,free,PYRITES of Iron or COPPER,,1875,537555.0,507555.0,1406995.0,1406995.0,0.0558
as_1875,import,free,Cotton,,1875,1961987.0,1961987.0,5135182.0,5661505.0,0.1025
as_1875,import,free,Cotton,"Garden, Unenumerated",1875,505505.0,405505.0,25481.0,25481.0,0.1978
as_1875,import,free,"SKINS, FURS, and PELTS",Seal,1875,629723.0,605951.0,376358.0,357225.0,0.0508
as_1875,import,free,"SKINS, FURS, and PELTS","Sheep and Lamb, Tanned, Tawed, or Dressed",1875,4913696.0,4698301.0,332559.0,314768.0,0.0535
as_1875,import,free,"SKINS, FURS, and PELTS","Unenumerated, being Furs",1875,6971714.0,6971714.0,971697.0,968697.0,0.0031
as_1875,import,free,SPICES,Ginger (Raw),1875,56903.0,55102.0,163812.0,160226.0,0.0317
as_1875,import,free,SPICES,Pepper,1875,29399020.0,28857622.0,670175.0,659479.0,0.0184
