volume,year,flow,article_group,article,unit,row_seq,country_raw,value,source,section_total,section_rows,canada
as_1882,1882,export_uk,COTTON MANUFACTURES,"Piece Goods of Mixed Materials, Cotton predominating",Yards,1000567,Mexico,35794.0,inf,966656.0,24,72410
as_1882,1882,export_uk,COTTON MANUFACTURES,"Piece Goods of Mixed Materials, Cotton predominating",Yards,1000568,Peru,7581.0,inf,966656.0,24,72410
as_1882,1882,export_uk,COTTON MANUFACTURES,"Piece Goods of Mixed Materials, Cotton predominating",Yards,1000569,Chili,24860.0,inf,966656.0,24,72410
as_1882,1882,export_uk,COTTON MANUFACTURES,"Piece Goods of Mixed Materials, Cotton predominating",Yards,1000570,Brazil,82578.0,inf,966656.0,24,72410
as_1882,1882,export_uk,COTTON MANUFACTURES,"Piece Goods of Mixed Materials, Cotton predominating",Yards,1000571,Uruguay,29711.0,inf,966656.0,24,72410
as_1882,1882,export_uk,COTTON MANUFACTURES,"Piece Goods of Mixed Materials, Cotton predominating",Yards,1000572,Argentine Republic,47085.0,inf,966656.0,24,72410
as_1882,1882,export_uk,COTTON MANUFACTURES,"Piece Goods of Mixed Materials, Cotton predominating",Yards,1000573,British Possessions in South Africa,10686.0,inf,966656.0,24,72410
as_1882,1882,export_uk,COTTON MANUFACTURES,"Piece Goods of Mixed Materials, Cotton predominating",Yards,1000574,British India: Bombay and Scinde,6960.0,inf,966656.0,24,72410
as_1882,1882,export_uk,COTTON MANUFACTURES,"Piece Goods of Mixed Materials, Cotton predominating",Yards,1000575,Bengal and Burmah,6229.0,inf,966656.0,24,72410
as_1882,1882,export_uk,COTTON MANUFACTURES,"Piece Goods of Mixed Materials, Cotton predominating",Yards,1000576,Australasia,59104.0,inf,966656.0,24,72410
as_1882,1882,export_uk,COTTON MANUFACTURES,"Piece Goods of Mixed Materials, Cotton predominating",Yards,1000577,British North America,72410.0,inf,966656.0,24,72410
as_1882,1882,export_uk,COTTON MANUFACTURES,"Piece Goods of Mixed Materials, Cotton predominating",Yards,1000578,British West India Islands and British Guiana,6010.0,inf,966656.0,24,72410
as_1882,1882,export_uk,COTTON MANUFACTURES,"Piece Goods of Mixed Materials, Cotton predominating",Yards,1000579,Other Countries,66601.0,inf,966656.0,24,72410
as_1882,1882,export_uk,COTTON MANUFACTURES,"Piece Goods of Mixed Materials, Cotton predominating",Yards,1000580,TOTAL,966656.0,inf,966656.0,24,72410
as_1883,1883,export_uk,GLASS,"Other Manufactures, Unenumerated",Cwts,1001106,Sweden and Norway,3587.0,inf,127532.0,12,8016
as_1883,1883,export_uk,GLASS,"Other Manufactures, Unenumerated",Cwts,1001107,Denmark,12133.0,inf,127532.0,12,8016
as_1883,1883,export_uk,GLASS,"Other Manufactures, Unenumerated",Cwts,1001108,Germany,5542.0,inf,127532.0,12,8016
as_1883,1883,export_uk,GLASS,"Other Manufactures, Unenumerated",Cwts,1001109,France,5556.0,inf,127532.0,12,8016
as_1883,1883,export_uk,GLASS,"Other Manufactures, Unenumerated",Cwts,1001110,Spain,4322.0,inf,127532.0,12,8016
as_1883,1883,export_uk,GLASS,"Other Manufactures, Unenumerated",Cwts,1001111,Italy,3575.0,inf,127532.0,12,8016
as_1883,1883,export_uk,GLASS,"Other Manufactures, Unenumerated",Cwts,1001112,United States: Atlantic,27590.0,inf,127532.0,12,8016
as_1883,1883,export_uk,GLASS,"Other Manufactures, Unenumerated",Cwts,1001113,Channel Islands,3335.0,inf,127532.0,12,8016
as_1883,1883,export_uk,GLASS,"Other Manufactures, Unenumerated",Cwts,1001114,British Possessions in South Africa,4638.0,inf,127532.0,12,8016
as_1883,1883,export_uk,GLASS,"Other Manufactures, Unenumerated",Cwts,1001115,Australasia,26041.0,inf,127532.0,12,8016
as_1883,1883,export_uk,GLASS,"Other Manufactures, Unenumerated",Cwts,1001116,British North America,8016.0,inf,127532.0,12,8016
as_1883,1883,export_uk,GLASS,"Other Manufactures, Unenumerated",Cwts,1001117,Other Countries,23197.0,inf,127532.0,12,8016
as_1883,1883,export_uk,GLASS,"Other Manufactures, Unenumerated",Cwts,1001118,TOTAL,127532.0,inf,127532.0,12,8016
as_1884,1884,export_uk,ZINC or SPELTER,Unmanufactured,,1002953,Russia,17598.0,inf,997363.0,16,13039
as_1884,1884,export_uk,ZINC or SPELTER,Unmanufactured,,1002954,Sweden and Norway,20542.0,inf,997363.0,16,13039
as_1884,1884,export_uk,ZINC or SPELTER,Unmanufactured,,1002955,Denmark,14315.0,inf,997363.0,16,13039
as_1884,1884,export_uk,ZINC or SPELTER,Unmanufactured,,1002956,Germany,307632.0,inf,997363.0,16,13039
as_1884,1884,export_uk,ZINC or SPELTER,Unmanufactured,,1002957,Holland,54783.0,inf,997363.0,16,13039
as_1884,1884,export_uk,ZINC or SPELTER,Unmanufactured,,1002958,Belgium,46976.0,inf,997363.0,16,13039
as_1884,1884,export_uk,ZINC or SPELTER,Unmanufactured,,1002959,France,164014.0,inf,997363.0,16,13039
as_1884,1884,export_uk,ZINC or SPELTER,Unmanufactured,,1002960,Spain,24260.0,inf,997363.0,16,13039
as_1884,1884,export_uk,ZINC or SPELTER,Unmanufactured,,1002961,United States: Atlantic,199257.0,inf,997363.0,16,13039
as_1884,1884,export_uk,ZINC or SPELTER,Unmanufactured,,1002962,Brazil,6313.0,inf,997363.0,16,13039
as_1884,1884,export_uk,ZINC or SPELTER,Unmanufactured,,1002963,Channel Islands,15561.0,inf,997363.0,16,13039
as_1884,1884,export_uk,ZINC or SPELTER,Unmanufactured,,1002964,Malta,13557.0,inf,997363.0,16,13039
as_1884,1884,export_uk,ZINC or SPELTER,Unmanufactured,,1002965,Australasia,35718.0,inf,997363.0,16,13039
as_1884,1884,export_uk,ZINC or SPELTER,Unmanufactured,,1002966,British North America,13039.0,inf,997363.0,16,13039
as_1884,1884,export_uk,ZINC or SPELTER,Unmanufactured,,1002967,British West India Islands and British Guiana,11557.0,inf,997363.0,16,13039
as_1884,1884,export_uk,ZINC or SPELTER,Unmanufactured,,1002968,Other Countries,52241.0,inf,997363.0,16,13039
as_1884,1884,export_uk,ZINC or SPELTER,Unmanufactured,,1002969,TOTAL,997363.0,inf,997363.0,16,13039
as_1885,1885,export_uk,IRON,"Steel, Bar, of all Kinds",,1001887,Russia,37475.0,inf,620412.0,17,0
as_1885,1885,export_uk,IRON,"Steel, Bar, of all Kinds",,1001888,Sweden and Norway,19657.0,inf,620412.0,17,0
as_1885,1885,export_uk,IRON,"Steel, Bar, of all Kinds",,1001889,Denmark,11814.0,inf,620412.0,17,0
as_1885,1885,export_uk,IRON,"Steel, Bar, of all Kinds",,1001890,Germany,75670.0,inf,620412.0,17,0
as_1885,1885,export_uk,IRON,"Steel, Bar, of all Kinds",,1001891,Holland,66624.0,inf,620412.0,17,0
as_1885,1885,export_uk,IRON,"Steel, Bar, of all Kinds",,1001892,Belgium,39252.0,inf,620412.0,17,0
as_1885,1885,export_uk,IRON,"Steel, Bar, of all Kinds",,1001893,France,71863.0,inf,620412.0,17,0
as_1885,1885,export_uk,IRON,"Steel, Bar, of all Kinds",,1001894,Spain,16111.0,inf,620412.0,17,0
as_1885,1885,export_uk,IRON,"Steel, Bar, of all Kinds",,1001895,Italy,36526.0,inf,620412.0,17,0
as_1885,1885,export_uk,IRON,"Steel, Bar, of all Kinds",,1001896,Turkey,7637.0,inf,620412.0,17,0
as_1885,1885,export_uk,IRON,"Steel, Bar, of all Kinds",,1001897,Japan,28158.0,inf,620412.0,17,0
as_1885,1885,export_uk,IRON,"Steel, Bar, of all Kinds",,1001898,United States of America : Atlantic,160121.0,inf,620412.0,17,0
as_1885,1885,export_uk,IRON,"Steel, Bar, of all Kinds",,1001899,United States of America : Pacific,2245.0,inf,620412.0,17,0
as_1885,1885,export_uk,IRON,"Steel, Bar, of all Kinds",,1001900,United States of America : Chile,6818.0,inf,620412.0,17,0
as_1885,1885,export_uk,IRON,"Steel, Bar, of all Kinds",,1001901,Brazil,7567.0,inf,620412.0,17,0
as_1885,1885,export_uk,IRON,"Steel, Bar, of all Kinds",,1001902,Argentine Republic,10616.0,inf,620412.0,17,0
as_1885,1885,export_uk,IRON,"Steel, Bar, of all Kinds",,1001903,Other Foreign Countries,22258.0,inf,620412.0,17,0
as_1885,1885,export_uk,IRON,"Steel, Bar, of all Kinds",,1001904,TOTAL,620412.0,inf,620412.0,17,0
as_1885,1885,export_uk,LEATHER,"Wrought, Boots and Shoes",Dozen Pairs,1002036,Holland,19581.0,inf,294218.0,8,0
as_1885,1885,export_uk,LEATHER,"Wrought, Boots and Shoes",Dozen Pairs,1002037,Belgium,11777.0,inf,294218.0,8,0
as_1885,1885,export_uk,LEATHER,"Wrought, Boots and Shoes",Dozen Pairs,1002038,Egypt,13217.0,inf,294218.0,8,0
as_1885,1885,export_uk,LEATHER,"Wrought, Boots and Shoes",Dozen Pairs,1002039,United States of Colombia,10841.0,inf,294218.0,8,0
as_1885,1885,export_uk,LEATHER,"Wrought, Boots and Shoes",Dozen Pairs,1002040,Chile,8062.0,inf,294218.0,8,0
as_1885,1885,export_uk,LEATHER,"Wrought, Boots and Shoes",Dozen Pairs,1002041,Brazil,140582.0,inf,294218.0,8,0
as_1885,1885,export_uk,LEATHER,"Wrought, Boots and Shoes",Dozen Pairs,1002042,Argentine Republic,47523.0,inf,294218.0,8,0
as_1885,1885,export_uk,LEATHER,"Wrought, Boots and Shoes",Dozen Pairs,1002043,Other Foreign Countries,42665.0,inf,294218.0,8,0
as_1885,1885,export_uk,LEATHER,"Wrought, Boots and Shoes",Dozen Pairs,1002044,TOTAL,294218.0,inf,294218.0,8,0
as_1886,1886,export_uk,IMPLEMENTS AND TOOLS,Agricultural,,1001621,British Possessions in South Africa,14780.0,inf,223305.0,13,9319
as_1886,1886,export_uk,IMPLEMENTS AND TOOLS,Agricultural,,1001622,British India : Bombay and Scinde,23861.0,inf,223305.0,13,9319
as_1886,1886,export_uk,IMPLEMENTS AND TOOLS,Agricultural,,1001623,British India : Madras,6395.0,inf,223305.0,13,9319
as_1886,1886,export_uk,IMPLEMENTS AND TOOLS,Agricultural,,1001624,British India : Bengal and Burmah,23072.0,inf,223305.0,13,9319
as_1886,1886,export_uk,IMPLEMENTS AND TOOLS,Agricultural,,1001625,British India : Straits Settlements,10905.0,inf,223305.0,13,9319
as_1886,1886,export_uk,IMPLEMENTS AND TOOLS,Agricultural,,1001626,British India : Ceylon,3112.0,inf,223305.0,13,9319
as_1886,1886,export_uk,IMPLEMENTS AND TOOLS,Agricultural,,1001627,Australasia : Victoria,39760.0,inf,223305.0,13,9319
as_1886,1886,export_uk,IMPLEMENTS AND TOOLS,Agricultural,,1001628,Australasia : New South Wales,37235.0,inf,223305.0,13,9319
as_1886,1886,export_uk,IMPLEMENTS AND TOOLS,Agricultural,,1001629,Australasia : New Zealand,15926.0,inf,223305.0,13,9319
as_1886,1886,export_uk,IMPLEMENTS AND TOOLS,Agricultural,,1001630,Australasia : Other Colonies,27441.0,inf,223305.0,13,9319
as_1886,1886,export_uk,IMPLEMENTS AND TOOLS,Agricultural,,1001631,British North America,9319.0,inf,223305.0,13,9319
as_1886,1886,export_uk,IMPLEMENTS AND TOOLS,Agricultural,,1001632,British West India Islands and British Guiana,5318.0,inf,223305.0,13,9319
as_1886,1886,export_uk,IMPLEMENTS AND TOOLS,Agricultural,,1001633,Other British Possessions,6181.0,inf,223305.0,13,9319
as_1886,1886,export_uk,IMPLEMENTS AND TOOLS,Agricultural,,1001634,TOTAL,223305.0,inf,223305.0,13,9319
as_1886,1886,export_uk,IRON,"Old and Scrap, for Re-Manufacture",,1001659,Italy,97887.0,inf,339807.0,5,0
as_1886,1886,export_uk,IRON,"Old and Scrap, for Re-Manufacture",,1001660,China,64188.0,inf,339807.0,5,0
as_1886,1886,export_uk,IRON,"Old and Scrap, for Re-Manufacture",,1001661,United States of America,147821.0,inf,339807.0,5,0
as_1886,1886,export_uk,IRON,"Old and Scrap, for Re-Manufacture",,1001662,Atlantic,20369.0,inf,339807.0,5,0
as_1886,1886,export_uk,IRON,"Old and Scrap, for Re-Manufacture",,1001663,Pacific,9542.0,inf,339807.0,5,0
as_1886,1886,export_uk,IRON,"Old and Scrap, for Re-Manufacture",,1001664,TOTAL,339807.0,inf,339807.0,5,0
as_1886,1886,export_uk,IRON,Pig,Tons,1001671,Russia,247727.0,inf,1992158.0,14,0
as_1886,1886,export_uk,IRON,Pig,Tons,1001672,Sweden and Norway,56247.0,inf,1992158.0,14,0
as_1886,1886,export_uk,IRON,Pig,Tons,1001673,Denmark,22420.0,inf,1992158.0,14,0
as_1886,1886,export_uk,IRON,Pig,Tons,1001674,Germany,294747.0,inf,1992158.0,14,0
as_1886,1886,export_uk,IRON,Pig,Tons,1001675,Holland,198442.0,inf,1992158.0,14,0
as_1886,1886,export_uk,IRON,Pig,Tons,1001676,Belgium,58246.0,inf,1992158.0,14,0
as_1886,1886,export_uk,IRON,Pig,Tons,1001677,France,98809.0,inf,1992158.0,14,0
as_1886,1886,export_uk,IRON,Pig,Tons,1001678,Portugal,25188.0,inf,1992158.0,14,0
as_1886,1886,export_uk,IRON,Pig,Tons,1001679,Spain,45941.0,inf,1992158.0,14,0
as_1886,1886,export_uk,IRON,Pig,Tons,1001680,Italy,127830.0,inf,1992158.0,14,0
as_1886,1886,export_uk,IRON,Pig,Tons,1001681,Japan,9556.0,inf,1992158.0,14,0
as_1886,1886,export_uk,IRON,Pig,Tons,1001682,United States of America : Atlantic,750536.0,inf,1992158.0,14,0
as_1886,1886,export_uk,IRON,Pig,Tons,1001683,United States of America : Pacific,22405.0,inf,1992158.0,14,0
as_1886,1886,export_uk,IRON,Pig,Tons,1001684,United States of America : Other Foreign Countries,34064.0,inf,1992158.0,14,0
as_1886,1886,export_uk,IRON,Pig,Tons,1001685,TOTAL,1992158.0,inf,1992158.0,14,0
as_1887,1887,export_uk,DYE STUFFS,"Other Sorts, Unenumerated",,1001208,Germany,28662.0,inf,264813.0,9,0
as_1887,1887,export_uk,DYE STUFFS,"Other Sorts, Unenumerated",,1001209,Holland,14911.0,inf,264813.0,9,0
as_1887,1887,export_uk,DYE STUFFS,"Other Sorts, Unenumerated",,1001210,Belgium,18699.0,inf,264813.0,9,0
as_1887,1887,export_uk,DYE STUFFS,"Other Sorts, Unenumerated",,1001211,France,54594.0,inf,264813.0,9,0
as_1887,1887,export_uk,DYE STUFFS,"Other Sorts, Unenumerated",,1001212,Portugal,6019.0,inf,264813.0,9,0
as_1887,1887,export_uk,DYE STUFFS,"Other Sorts, Unenumerated",,1001213,Spain,11392.0,inf,264813.0,9,0
as_1887,1887,export_uk,DYE STUFFS,"Other Sorts, Unenumerated",,1001214,Italy,17786.0,inf,264813.0,9,0
as_1887,1887,export_uk,DYE STUFFS,"Other Sorts, Unenumerated",,1001215,United States of America: Atlantic,94335.0,inf,264813.0,9,0
as_1887,1887,export_uk,DYE STUFFS,"Other Sorts, Unenumerated",,1001216,Other Foreign Countries,18415.0,inf,264813.0,9,0
as_1887,1887,export_uk,DYE STUFFS,"Other Sorts, Unenumerated",,1001217,TOTAL,264813.0,inf,264813.0,9,0
as_1887,1887,export_uk,DYE STUFFS,"Other Sorts, Unenumerated",,1001218,British East Indies,3302.0,inf,26614.0,4,14518
as_1887,1887,export_uk,DYE STUFFS,"Other Sorts, Unenumerated",,1001219,Australasia,8324.0,inf,26614.0,4,14518
as_1887,1887,export_uk,DYE STUFFS,"Other Sorts, Unenumerated",,1001220,British North America,14518.0,inf,26614.0,4,14518
as_1887,1887,export_uk,DYE STUFFS,"Other Sorts, Unenumerated",,1001221,Other British Possessions,470.0,inf,26614.0,4,14518
as_1887,1887,export_uk,DYE STUFFS,"Other Sorts, Unenumerated",,1001222,TOTAL,26614.0,inf,26614.0,4,14518
as_1887,1887,export_uk,GLASS,"GREASE, TALLOW, AND ANIMAL FAT",Cwts,1001402,Germany,22477.0,inf,442749.0,11,0
as_1887,1887,export_uk,GLASS,"GREASE, TALLOW, AND ANIMAL FAT",Cwts,1001403,Holland,287905.0,inf,442749.0,11,0
as_1887,1887,export_uk,GLASS,"GREASE, TALLOW, AND ANIMAL FAT",Cwts,1001404,Belgium,5986.0,inf,442749.0,11,0
as_1887,1887,export_uk,GLASS,"GREASE, TALLOW, AND ANIMAL FAT",Cwts,1001405,France,44984.0,inf,442749.0,11,0
as_1887,1887,export_uk,GLASS,"GREASE, TALLOW, AND ANIMAL FAT",Cwts,1001406,Portugal,8307.0,inf,442749.0,11,0
as_1887,1887,export_uk,GLASS,"GREASE, TALLOW, AND ANIMAL FAT",Cwts,1001407,Spain,26506.0,inf,442749.0,11,0
as_1887,1887,export_uk,GLASS,"GREASE, TALLOW, AND ANIMAL FAT",Cwts,1001408,Italy,7935.0,inf,442749.0,11,0
as_1887,1887,export_uk,GLASS,"GREASE, TALLOW, AND ANIMAL FAT",Cwts,1001409,Egypt,6725.0,inf,442749.0,11,0
as_1887,1887,export_uk,GLASS,"GREASE, TALLOW, AND ANIMAL FAT",Cwts,1001410,United States of America,18064.0,inf,442749.0,11,0
as_1887,1887,export_uk,GLASS,"GREASE, TALLOW, AND ANIMAL FAT",Cwts,1001411,Chile,3379.0,inf,442749.0,11,0
as_1887,1887,export_uk,GLASS,"GREASE, TALLOW, AND ANIMAL FAT",Cwts,1001412,Other Foreign Countries,10481.0,inf,442749.0,11,0
as_1887,1887,export_uk,GLASS,"GREASE, TALLOW, AND ANIMAL FAT",Cwts,1001413,TOTAL,442749.0,inf,442749.0,11,0
as_1887,1887,export_uk,"OIL, other than Essential or Medicinal",PAINTERS' COLOURS and MATERIALS. Unenumerated,,1002698,Russia,40025.0,inf,806503.0,22,0
as_1887,1887,export_uk,"OIL, other than Essential or Medicinal",PAINTERS' COLOURS and MATERIALS. Unenumerated,,1002699,Sweden and Norway,20506.0,inf,806503.0,22,0
as_1887,1887,export_uk,"OIL, other than Essential or Medicinal",PAINTERS' COLOURS and MATERIALS. Unenumerated,,1002700,Denmark,10473.0,inf,806503.0,22,0
as_1887,1887,export_uk,"OIL, other than Essential or Medicinal",PAINTERS' COLOURS and MATERIALS. Unenumerated,,1002701,Germany,69336.0,inf,806503.0,22,0
as_1887,1887,export_uk,"OIL, other than Essential or Medicinal",PAINTERS' COLOURS and MATERIALS. Unenumerated,,1002702,Holland,25865.0,inf,806503.0,22,0
as_1887,1887,export_uk,"OIL, other than Essential or Medicinal",PAINTERS' COLOURS and MATERIALS. Unenumerated,,1002703,Belgium,51023.0,inf,806503.0,22,0
as_1887,1887,export_uk,"OIL, other than Essential or Medicinal",PAINTERS' COLOURS and MATERIALS. Unenumerated,,1002704,France,102670.0,inf,806503.0,22,0
as_1887,1887,export_uk,"OIL, other than Essential or Medicinal",PAINTERS' COLOURS and MATERIALS. Unenumerated,,1002705,"Portugal, Azores and Madeira",30118.0,inf,806503.0,22,0
as_1887,1887,export_uk,"OIL, other than Essential or Medicinal",PAINTERS' COLOURS and MATERIALS. Unenumerated,,1002706,Spain and Canaries,27755.0,inf,806503.0,22,0
as_1887,1887,export_uk,"OIL, other than Essential or Medicinal",PAINTERS' COLOURS and MATERIALS. Unenumerated,,1002707,Italy,51563.0,inf,806503.0,22,0
as_1887,1887,export_uk,"OIL, other than Essential or Medicinal",PAINTERS' COLOURS and MATERIALS. Unenumerated,,1002708,Egypt,7960.0,inf,806503.0,22,0
as_1887,1887,export_uk,"OIL, other than Essential or Medicinal",PAINTERS' COLOURS and MATERIALS. Unenumerated,,1002709,Philippine Islands,8390.0,inf,806503.0,22,0
as_1887,1887,export_uk,"OIL, other than Essential or Medicinal",PAINTERS' COLOURS and MATERIALS. Unenumerated,,1002710,China,15049.0,inf,806503.0,22,0
as_1887,1887,export_uk,"OIL, other than Essential or Medicinal",PAINTERS' COLOURS and MATERIALS. Unenumerated,,1002711,Japan,32489.0,inf,806503.0,22,0
as_1887,1887,export_uk,"OIL, other than Essential or Medicinal",PAINTERS' COLOURS and MATERIALS. Unenumerated,,1002712,United States of America,115725.0,inf,806503.0,22,0
as_1887,1887,export_uk,"OIL, other than Essential or Medicinal",PAINTERS' COLOURS and MATERIALS. Unenumerated,,1002713,Foreign West Indies,16448.0,inf,806503.0,22,0
as_1887,1887,export_uk,"OIL, other than Essential or Medicinal",PAINTERS' COLOURS and MATERIALS. Unenumerated,,1002714,United States of Colombia,6952.0,inf,806503.0,22,0
as_1887,1887,export_uk,"OIL, other than Essential or Medicinal",PAINTERS' COLOURS and MATERIALS. Unenumerated,,1002715,Chile,22454.0,inf,806503.0,22,0
as_1887,1887,export_uk,"OIL, other than Essential or Medicinal",PAINTERS' COLOURS and MATERIALS. Unenumerated,,1002716,Brazil,29366.0,inf,806503.0,22,0
as_1887,1887,export_uk,"OIL, other than Essential or Medicinal",PAINTERS' COLOURS and MATERIALS. Unenumerated,,1002717,Uruguay,12268.0,inf,806503.0,22,0
as_1887,1887,export_uk,"OIL, other than Essential or Medicinal",PAINTERS' COLOURS and MATERIALS. Unenumerated,,1002718,Argentine Republic,66128.0,inf,806503.0,22,0
as_1887,1887,export_uk,"OIL, other than Essential or Medicinal",PAINTERS' COLOURS and MATERIALS. Unenumerated,,1002719,Other Foreign Countries,43910.0,inf,806503.0,22,0
as_1887,1887,export_uk,"OIL, other than Essential or Medicinal",PAINTERS' COLOURS and MATERIALS. Unenumerated,,1002720,TOTAL,806503.0,inf,806503.0,22,0
as_1887,1887,export_uk,"OIL, other than Essential or Medicinal",PAINTERS' COLOURS and MATERIALS. Unenumerated,,1002721,Channel Islands,8123.0,inf,541181.0,16,81445
as_1887,1887,export_uk,"OIL, other than Essential or Medicinal",PAINTERS' COLOURS and MATERIALS. Unenumerated,,1002722,British Possessions in South Africa,25942.0,inf,541181.0,16,81445
as_1887,1887,export_uk,"OIL, other than Essential or Medicinal",PAINTERS' COLOURS and MATERIALS. Unenumerated,,1002723,British India : Bombay and Scinde,61875.0,inf,541181.0,16,81445
as_1887,1887,export_uk,"OIL, other than Essential or Medicinal",PAINTERS' COLOURS and MATERIALS. Unenumerated,,1002724,British India : Madras,5879.0,inf,541181.0,16,81445
as_1887,1887,export_uk,"OIL, other than Essential or Medicinal",PAINTERS' COLOURS and MATERIALS. Unenumerated,,1002725,British India : Bengal and Burmah,50056.0,inf,541181.0,16,81445
as_1887,1887,export_uk,"OIL, other than Essential or Medicinal",PAINTERS' COLOURS and MATERIALS. Unenumerated,,1002726,British India : Straits Settlements,18800.0,inf,541181.0,16,81445
as_1887,1887,export_uk,"OIL, other than Essential or Medicinal",PAINTERS' COLOURS and MATERIALS. Unenumerated,,1002727,British India : Hong Kong,18512.0,inf,541181.0,16,81445
as_1887,1887,export_uk,"OIL, other than Essential or Medicinal",PAINTERS' COLOURS and MATERIALS. Unenumerated,,1002728,Australasia : South Australia,10658.0,inf,541181.0,16,81445
as_1887,1887,export_uk,"OIL, other than Essential or Medicinal",PAINTERS' COLOURS and MATERIALS. Unenumerated,,1002729,Australasia : Victoria,81453.0,inf,541181.0,16,81445
as_1887,1887,export_uk,"OIL, other than Essential or Medicinal",PAINTERS' COLOURS and MATERIALS. Unenumerated,,1002730,Australasia : New South Wales,63803.0,inf,541181.0,16,81445
as_1887,1887,export_uk,"OIL, other than Essential or Medicinal",PAINTERS' COLOURS and MATERIALS. Unenumerated,,1002731,Australasia : Queensland,25004.0,inf,541181.0,16,81445
as_1887,1887,export_uk,"OIL, other than Essential or Medicinal",PAINTERS' COLOURS and MATERIALS. Unenumerated,,1002732,Australasia : New Zealand,43884.0,inf,541181.0,16,81445
as_1887,1887,export_uk,"OIL, other than Essential or Medicinal",PAINTERS' COLOURS and MATERIALS. Unenumerated,,1002733,Australasia : Other Colonies,6563.0,inf,541181.0,16,81445
as_1887,1887,export_uk,"OIL, other than Essential or Medicinal",PAINTERS' COLOURS and MATERIALS. Unenumerated,,1002734,British North America,81445.0,inf,541181.0,16,81445
as_1887,1887,export_uk,"OIL, other than Essential or Medicinal",PAINTERS' COLOURS and MATERIALS. Unenumerated,,1002735,British West India Islands and British Guiana,19498.0,inf,541181.0,16,81445
as_1887,1887,export_uk,"OIL, other than Essential or Medicinal",PAINTERS' COLOURS and MATERIALS. Unenumerated,,1002736,Other British Possessions,19686.0,inf,541181.0,16,81445
as_1887,1887,export_uk,"OIL, other than Essential or Medicinal",PAINTERS' COLOURS and MATERIALS. Unenumerated,,1002737,TOTAL,541181.0,inf,541181.0,16,81445
as_1888,1888,export_uk,"SPIRITS, British and Irish",,,1003458,Channel Islands,6826.0,inf,988780.0,19,58810
as_1888,1888,export_uk,"SPIRITS, British and Irish",,,1003459,Malta,6324.0,inf,988780.0,19,58810
as_1888,1888,export_uk,"SPIRITS, British and Irish",,,1003460,Western Africa (British),6977.0,inf,988780.0,19,58810
as_1888,1888,export_uk,"SPIRITS, British and Irish",,,1003461,British Possessions in South Africa,68274.0,inf,988780.0,19,58810
as_1888,1888,export_uk,"SPIRITS, British and Irish",,,1003462,British India : Bombay and Scinde,56820.0,inf,988780.0,19,58810
as_1888,1888,export_uk,"SPIRITS, British and Irish",,,1003463,British India : Madras,21310.0,inf,988780.0,19,58810
as_1888,1888,export_uk,"SPIRITS, British and Irish",,,1003464,British India : Bengal and Burmah,76642.0,inf,988780.0,19,58810
as_1888,1888,export_uk,"SPIRITS, British and Irish",,,1003465,British India : Straits Settlements,16835.0,inf,988780.0,19,58810
as_1888,1888,export_uk,"SPIRITS, British and Irish",,,1003466,British India : Ceylon,15310.0,inf,988780.0,19,58810
as_1888,1888,export_uk,"SPIRITS, British and Irish",,,1003467,British India : Hong Kong,9753.0,inf,988780.0,19,58810
as_1888,1888,export_uk,"SPIRITS, British and Irish",,,1003468,Australasia : South Australia,50461.0,inf,988780.0,19,58810
as_1888,1888,export_uk,"SPIRITS, British and Irish",,,1003469,Australasia : Victoria,204453.0,inf,988780.0,19,58810
as_1888,1888,export_uk,"SPIRITS, British and Irish",,,1003470,Australasia : New South Wales,151966.0,inf,988780.0,19,58810
as_1888,1888,export_uk,"SPIRITS, British and Irish",,,1003471,Australasia : Queensland,96899.0,inf,988780.0,19,58810
as_1888,1888,export_uk,"SPIRITS, British and Irish",,,1003472,Australasia : New Zealand,96678.0,inf,988780.0,19,58810
as_1888,1888,export_uk,"SPIRITS, British and Irish",,,1003473,Australasia : Other Colonies,9908.0,inf,988780.0,19,58810
as_1888,1888,export_uk,"SPIRITS, British and Irish",,,1003474,British North America,58810.0,inf,988780.0,19,58810
as_1888,1888,export_uk,"SPIRITS, British and Irish",,,1003475,British West India Islands and British Guiana,22360.0,inf,988780.0,19,58810
as_1888,1888,export_uk,"SPIRITS, British and Irish",,,1003476,Other British Possessions,12194.0,inf,988780.0,19,58810
as_1888,1888,export_uk,"SPIRITS, British and Irish",,,1003477,TOTAL,988780.0,inf,988780.0,19,58810
as_1888,1888,reexport,CAOUTCHouc,,Cwts,1000130,Russia,241661.0,inf,1331630.0,8,0
as_1888,1888,reexport,CAOUTCHouc,,Cwts,1000131,Germany,394916.0,inf,1331630.0,8,0
as_1888,1888,reexport,CAOUTCHouc,,Cwts,1000132,Holland,89635.0,inf,1331630.0,8,0
as_1888,1888,reexport,CAOUTCHouc,,Cwts,1000133,Belgium,13950.0,inf,1331630.0,8,0
as_1888,1888,reexport,CAOUTCHouc,,Cwts,1000134,France,90962.0,inf,1331630.0,8,0
as_1888,1888,reexport,CAOUTCHouc,,Cwts,1000135,Italy,41730.0,inf,1331630.0,8,0
as_1888,1888,reexport,CAOUTCHouc,,Cwts,1000136,United States of America,455333.0,inf,1331630.0,8,0
as_1888,1888,reexport,CAOUTCHouc,,Cwts,1000137,Other Foreign Countries,3443.0,inf,1331630.0,8,0
