volume,year,flow,article_group,article,country_raw,old_value,new_value,witnesses
as_1899,1898,import,SUGAR,"In Blocks, Ingots, Bars, or Slabs",Germany,8905.0,8005.0,inf:as_1899
as_1899,1898,import,SUGAR,"In Blocks, Ingots, Bars, or Slabs",TOTAL,83087.0,88057.0,inf:as_1899
as_1899,1898,import,SUGAR,Eastern Coast of Africa,Chile,107892.0,107302.0,inf:as_1898; inf:tn_1899
as_1899,1898,import,SUGAR,Eastern Coast of Africa,TOTAL,140025.0,149025.0,inf:as_1898; inf:tn_1899
as_1899,1898,import,SUGAR,Eastern Coast of Africa,Australasia,2641.0,2541.0,inf:as_1898; inf:tn_1899
as_1899,1898,import,SUGAR,"Unrefined, Cane, and other Sorts",Philippine and Ladrone Islands,369055.0,399055.0,inf:as_1899; obs:as_1898; obs:tn_1899
as_1899,1898,import,SUGAR,"Unrefined, Total",Philippine and Ladrone Islands,309055.0,399055.0,obs:as_1898; obs:tn_1899
as_1899,1898,import,SUGAR,"Unrefined, Total",Brazil,200532.0,209832.0,inf:as_1898; inf:tn_1899; obs:as_1898; obs:tn_1899
as_1899,1898,import,TEA,,Holland,123970.0,129970.0,obs:as_1898; obs:tn_1899
as_1899,1898,import,TOBACCO,Unmanufactured,Other British Possessions,1401.0,1491.0,obs:tn_1901
as_1899,1898,import,VINEGAR,,Belgium,3107.0,3197.0,obs:as_1898; obs:tn_1899
as_1899,1898,import,WAX,,Germany,40674.0,42623.0,obs:as_1898; obs:tn_1899
as_1899,1898,import,WOOD AND TIMBER,"Hewn, Oak",Southern Ports,30957.0,80957.0,inf:as_1899
as_1899,1898,import,WOOD AND TIMBER,"Hewn, Oak",United States of America,437945.0,487945.0,inf:as_1898; inf:as_1899; inf:tn_1899; obs:as_1898; obs:tn_1899
as_1899,1898,import,WOOD AND TIMBER,Mahogany,Republic of Colombia,13038.0,13638.0,inf:as_1898; inf:tn_1899; obs:as_1898; obs:tn_1899; obs:tn_1901
as_1899,1898,import,ZINC,Ore of,TOTAL,301727.0,201727.0,inf:as_1898; inf:as_1899
as_1899,1898,reexport,"ARMS: Swords, Cutlasses, Matchets, and Bayonets",,West Coast of Africa: German,1210.0,1216.0,obs:as_1898; obs:tn_1899
as_1899,1898,reexport,"ARMS: Swords, Cutlasses, Matchets, and Bayonets","Muskets, Rifles, Carbines, Fowling-pieces, or Guns of any other sort unenumerated, and parts thereof, and Pistols",Australasia,1001.0,1061.0,obs:tn_1899
as_1899,1898,reexport,"ARMS: Swords, Cutlasses, Matchets, and Bayonets","Muskets, Rifles, Carbines, Fowling-pieces, or Guns of any other sort unenumerated, and parts thereof, and Pistols",Other British Possessions,19.0,99.0,obs:tn_1899
as_1899,1898,reexport,BACON,,Germany,126000.0,126900.0,obs:as_1898; obs:tn_1899
as_1899,1898,reexport,BACON,,Cape of Good Hope,3509.0,3599.0,obs:as_1898; obs:tn_1899
as_1899,1898,reexport,"BRASS, BRONZE, and METAL BRONZED or LACQUERED, Manufactures of: Unenumerated",,Russia: Northern Ports,1525.0,1825.0,obs:as_1898; obs:tn_1899
as_1899,1898,reexport,"BRASS, BRONZE, and METAL BRONZED or LACQUERED, Manufactures of: Unenumerated",,France,1232.0,1282.0,obs:as_1898; obs:tn_1899
as_1899,1898,reexport,CANDLES of all Sorts,,Russia: Northern Ports,1013.0,1613.0,obs:tn_1901
as_1899,1898,reexport,CARDS,Playing,Natal,166.0,196.0,obs:as_1898; obs:tn_1899
as_1899,1898,reexport,CHICORY,East Coast of Africa,British Possessions,27.0,157.0,inf:as_1898; inf:tn_1899
as_1899,1898,reexport,CHICORY,East Coast of Africa,TOTAL,184.0,157.0,obs:as_1898; obs:tn_1899
as_1899,1898,reexport,CHICORY,"Roasted and Ground, Mixed",Other British Possessions,115.0,145.0,obs:as_1898; obs:tn_1899
as_1899,1898,reexport,CHICORY,West Africa,United States of America,55270.0,35279.0,obs:tn_1901
as_1899,1898,reexport,"CLOCKS, and parts thereof",,France,8615.0,8815.0,obs:tn_1901
as_1899,1898,reexport,"COALS, CULM, AND CINDERS",,Other Foreign Countries,525.0,685.0,obs:as_1898; obs:tn_1899
as_1899,1898,reexport,"COALS, CULM, AND CINDERS",,TOTAL,4335.0,4433.0,obs:as_1898; obs:tn_1899
as_1899,1898,reexport,"COPPER, Ore of",Part wrought,Holland,1034.0,1084.0,inf:as_1899
as_1899,1898,reexport,"CORN ; Grain, Meal, and Flour",Wheat,Other British Possessions,688.0,588.0,obs:as_1898; obs:tn_1899
as_1899,1898,reexport,"CORN; Grain, Meal, and Flour—cont.",Raw,Greece,60015.0,69015.0,inf:tn_1901
as_1899,1898,reexport,"CORN; Grain, Meal, and Flour—cont.",Wheat Meal or Flour,Egypt,3941.0,3641.0,inf:as_1898; inf:tn_1899; obs:as_1898; obs:tn_1899
as_1899,1898,reexport,"CORN; Grain, Meal, and Flour—cont.",Yarn,Foreign Countries,1501.0,1891.0,inf:tn_1899
as_1899,1898,reexport,"CORN; Grain, Meal, and Flour—cont.",Yarn,TOTAL,1535.0,1935.0,inf:tn_1899; obs:tn_1901
as_1899,1898,reexport,COTTON MANUFACTURES,,TOTAL,61264.0,64264.0,obs:as_1898
as_1899,1898,reexport,COTTON MANUFACTURES,"Hosiery, of all sorts",United States of America,10024.0,10624.0,inf:as_1898; inf:tn_1899; obs:as_1898; obs:tn_1899; obs:tn_1901
as_1899,1898,reexport,Cotton,"Unenumerated, Other Sorts",Other Foreign Countries,52.0,452.0,inf:tn_1901; obs:as_1898; obs:tn_1899
as_1899,1898,reexport,DRUGS,"Unenumerated, including Medicinal Preparations not liable to Duty",British Guiana,1706.0,1796.0,obs:tn_1901
as_1899,1898,reexport,"DYE STUFFS (other than Dye Woods), and Substances used in Tanning or Dyeing",Cutch and Gambier,TOTAL,4686.0,4086.0,obs:as_1898; obs:tn_1899
as_1899,1898,reexport,EMBROIDERY AND NEEDLEWORK,Other Sorts of Fresh Fish,Foreign Countries,2710.0,2719.0,inf:as_1898; inf:tn_1899; obs:as_1898; obs:tn_1899
as_1899,1898,reexport,FRUIT,Currants,Australasia : West Australia,501.0,801.0,obs:as_1898; obs:tn_1899; obs:tn_1901
as_1899,1898,reexport,FRUIT,Currants,Australasia : South Australia,769.0,969.0,obs:as_1898; obs:tn_1899; obs:tn_1901
as_1899,1898,reexport,FRUIT,"Preserved without sugar,     other than Dried",TOTAL,4239.0,4230.0,obs:as_1898; obs:tn_1899
as_1899,1898,reexport,"FRUIT, Almonds","Grapes, Raw",TOTAL,7418.0,7445.0,obs:as_1898; obs:tn_1899
as_1899,1898,reexport,"FRUIT, Almonds",Oranges,Belgium,32048.0,32948.0,obs:tn_1901
as_1899,1898,reexport,"GUM, Arabic","Lac, Seed, Shell, Stick, and Dye",Denmark,1695.0,1605.0,inf:as_1898; inf:tn_1899; obs:as_1898; obs:tn_1899
as_1899,1898,reexport,HAMS,,Portugal,246.0,946.0,obs:as_1898; obs:tn_1899
as_1899,1898,reexport,IRON,"Manufactures of Iron or Steel : Sewing machines, and     parts thereof",Spain,602.0,692.0,inf:as_1898; inf:tn_1899
as_1899,1898,reexport,IRON,"Manufactures of Iron or Steel : Sewing machines, and     parts thereof",TOTAL,30141.0,39141.0,inf:as_1898; inf:tn_1899
as_1899,1898,reexport,JUTE YARN,,United States of America : On the Atlantic,204.0,294.0,obs:tn_1901
as_1899,1898,reexport,"LACE, and Articles thereof",Of Cotton,Belgium,6129.0,6429.0,inf:tn_1899
as_1899,1898,reexport,"LACE, and Articles thereof",Of Silk,France,1050.0,1930.0,inf:tn_1899; obs:tn_1901
as_1899,1898,reexport,"LEAD, Pig and Sheet",,Canada,1393.0,1308.0,obs:as_1898; obs:tn_1899
as_1899,1898,reexport,"LEATHER, Undressed",,TOTAL,1523.0,1526.0,obs:tn_1901
as_1899,1898,reexport,MANURES,Phosphate of Lime and Rock,Mauritius,1057.0,1087.0,obs:as_1898; obs:tn_1899
as_1899,1898,reexport,MATCHES,,British East Indies : Bombay,41937.0,44937.0,obs:as_1898; obs:tn_1899
as_1899,1898,reexport,MATCHES,,TOTAL,53018.0,58018.0,obs:tn_1901
as_1899,1898,reexport,MATCHES,Beef,Holland,3908.0,3008.0,obs:tn_1901
as_1899,1898,reexport,OILS,Olive,Holland,17386.0,17886.0,inf:as_1899; inf:tn_1901
as_1899,1898,reexport,OILS,Palm,TOTAL,1204.0,1264.0,obs:tn_1901
as_1899,1898,reexport,"PAPER, Printed or Coated",,Australasia,1405.0,1465.0,obs:tn_1901
as_1899,1898,reexport,RICE,,Canary Islands,5835.0,4835.0,obs:as_1898; obs:tn_1899
as_1899,1898,reexport,RICE,,Gold Coast,16577.0,16877.0,obs:as_1898; obs:tn_1899
as_1899,1898,reexport,RICE,,Other British Possessions,2501.0,2861.0,obs:as_1898; obs:tn_1899
as_1899,1898,reexport,"SPIRITS, Geneva","British and Foreign, mixed, in Bond",West Africa (Foreign),1180.0,1186.0,obs:tn_1901
as_1899,1898,reexport,TOBACCO,East Coast of Africa,TOTAL,55085.0,55653.0,inf:tn_1899
as_1899,1898,reexport,TOBACCO,West Africa,Japan,3016.0,3916.0,inf:as_1898; inf:tn_1899; inf:tn_1901; obs:as_1898; obs:tn_1899
as_1899,1898,reexport,TOBACCO,West Africa,Cape of Good Hope,2002.0,2602.0,inf:as_1898; inf:tn_1899; inf:tn_1901; obs:as_1898; obs:tn_1899
as_1899,1898,reexport,TOBACCO,East Coast of Africa,TOTAL,11091.0,11691.0,obs:tn_1901
as_1899,1898,reexport,TOBACCO,East Coast of Africa,United States of America,10716.0,16716.0,obs:as_1898; obs:tn_1899
as_1899,1898,reexport,TOBACCO,East Coast of Africa,Mexico,1041.0,1941.0,obs:as_1898; obs:tn_1899
as_1899,1898,reexport,TOBACCO,"in Casks, mixed in Bond",Norway,209.0,290.0,obs:tn_1901
as_1899,1898,reexport,TOBACCO,"in Casks, mixed in Bond",Germany,540.0,849.0,obs:as_1898
as_1899,1898,reexport,Tea: of British East India,of other Countries,Austrian Territories,103.0,163.0,inf:as_1899
as_1899,1898,reexport,WAX,,TOTAL,70222.0,79222.0,obs:as_1898; obs:tn_1899
as_1899,1898,reexport,WHALEBONE,,Germany,10717.0,16717.0,obs:as_1898; obs:tn_1899
as_1899,1898,reexport,WHALEBONE,,United States of America : On the Atlantic,4187.0,4157.0,obs:as_1898; obs:tn_1899
as_1899,1898,reexport,WOOD and TIMBER,"Hewn, Fir",Belgium,2402.0,2462.0,inf:as_1899; obs:tn_1901
as_1899,1898,reexport,WOOD and TIMBER,Staves of all Dimensions,TOTAL,61974.0,64974.0,obs:as_1898; obs:tn_1899
as_1899,1898,reexport,WOOD and TIMBER,Staves of all Dimensions,Australasia,1509.0,1899.0,inf:as_1898; inf:tn_1899; obs:as_1898; obs:tn_1899
as_1899,1898,reexport,WOOD and TIMBER,Staves of all Dimensions,TOTAL,2701.0,2794.0,obs:as_1898; obs:tn_1899
as_1899,1898,reexport,ZINC: Ore of,"Manufactures of, Unenumerated",Other British Possessions,1450.0,1156.0,obs:as_1898; obs:tn_1899
as_1899,1899,export_uk,"ARMS, AMMUNITION, &c.",Other Firearms and Parts of Firearms,Brazil,201.0,291.0,obs:tn_1901
as_1899,1899,export_uk,BEER AND ALE,East Africa,British East Indies : Straits Settlements,27380.0,37380.0,obs:tn_1901
as_1899,1899,export_uk,BLEACHING MATERIALS,,Canada,6561.0,6864.0,obs:tn_1901
as_1899,1899,export_uk,BLEACHING MATERIALS,,Other British Possessions,257.0,287.0,obs:tn_1901
as_1899,1899,export_uk,"BRASS, AND MANUFACTURES OF, not being Ordnance",East Africa,British East Indies : Bengal,16318.0,18318.0,obs:tn_1901
as_1899,1899,export_uk,BUTTER,,Malta and Gozo,6061.0,6001.0,inf:tn_1901
as_1899,1899,export_uk,"CAOUTCHOUQ, MANUFACTURES OF",West Africa,British East Indies : Hong Kong,10584.0,16684.0,obs:tn_1901
as_1899,1899,export_uk,CARRIAGES,"Railway Carriages for Passengers, and parts thereof",Cape of Good Hope,94555.0,97030.0,inf:tn_1901
as_1899,1899,export_uk,CEMENT,,Egypt,5000.0,57361.0,obs:tn_1901
as_1899,1899,export_uk,CEMENT,Dutch Possessions in Indian Seas,TOTAL,310321.0,310521.0,obs:tn_1901
as_1899,1899,export_uk,CHEESE,,Germany,3667.0,3687.0,obs:tn_1901
as_1899,1899,export_uk,COPPER,Sulphate of,TOTAL,8579.0,8379.0,obs:tn_1901
as_1899,1899,export_uk,COPPER,"Unwrought, in Ingots, Cakes, or Slabs, and Precipitate",Sweden,40116.0,49116.0,inf:as_1899; obs:tn_1901
as_1899,1899,export_uk,COPPER,"Unwrought, in Ingots, Cakes, or Slabs, and Precipitate",TOTAL,29510.0,20510.0,obs:tn_1901
as_1899,1899,export_uk,COPPER,Dutch Possessions in Indian Seas,Chile,4203.0,4903.0,inf:as_1899
as_1899,1899,export_uk,"CORDAGE, CABLES, ROPES, AND TWINE, of Hemp or like Material",West Africa,Uruguay,7553.0,7953.0,obs:tn_1901
as_1899,1899,export_uk,COTTON MANUFACTURES,"Piece Goods, Unbleached",Turkey : Asiatic,632157.0,682157.0,inf:as_1899
as_1899,1899,export_uk,"COTTON, YARN, AND TWIST",West Africa,The Gold Coast,2080.0,2689.0,inf:as_1899
as_1899,1899,export_uk,"COTTON, YARN, AND TWIST",West Africa,British East Indies : Bombay,302324.0,262404.0,obs:tn_1901
as_1899,1899,export_uk,"COTTON, YARN, AND TWIST",West Africa,British East Indies : Madras,172733.0,172573.0,obs:tn_1901
as_1899,1899,export_uk,DYE STUFFS,Products of Coal Tar,Germany,22576.0,22876.0,obs:tn_1901
as_1899,1899,export_uk,"ELECTRIC LIGHTING APPARATUS, or parts thereof (except Steam Engines)",,Gibraltar,1951.0,1051.0,obs:tn_1901
as_1899,1899,export_uk,"ELECTRIC LIGHTING APPARATUS, or parts thereof (except Steam Engines)",,Natal,31678.0,34678.0,obs:tn_1901
as_1899,1899,export_uk,"FURNITURE (Household), Cabinet and Upholstery Wares",,Gibraltar,6451.0,6043.0,obs:tn_1901
as_1899,1899,export_uk,"FURNITURE (Household), Cabinet and Upholstery Wares",East Africa,Canada,1835.0,4838.0,obs:tn_1901
as_1899,1899,export_uk,Gold,Silver,Egypt,1139.0,3554.0,obs:tn_1901
as_1899,1899,export_uk,Gold,Silver,United States of America,21779.0,19719.0,obs:tn_1901
as_1899,1899,export_uk,IMPLEMENTS AND TOOLS,"Wire of Iron and Steel (except Telegraphic Wire), and Manufactures thereof",Australasia : New South Wales,49913.0,40913.0,inf:tn_1901
as_1899,1899,export_uk,IMPLEMENTS AND TOOLS,"Wire of Iron and Steel (except Telegraphic Wire), and Manufactures thereof",Australasia : New Zealand,58601.0,62001.0,inf:tn_1901
as_1899,1899,export_uk,LEAD,"Piece Goods, Plain, Unbleached     or Bleached",United States of America : Cuba and Porto Rico,250489.0,280480.0,inf:tn_1901
as_1899,1899,export_uk,LEAD,"Piece Goods, Plain, Unbleached     or Bleached",British East Indies : New South Wales,80646.0,86646.0,obs:tn_1901
as_1899,1899,export_uk,LEAD,Pig,TOTAL,30216.0,36216.0,obs:tn_1901
as_1899,1899,export_uk,LEAD,"Rolled, Sheet, Piping, Tubing, and other Manufactures",Natal,4290.0,5501.0,obs:tn_1901
as_1899,1899,export_uk,LEAD,Unwrought,Germany,327510.0,301968.0,inf:as_1899; inf:tn_1901
as_1899,1899,export_uk,LEAD,Unwrought,Belgium,160329.0,150885.0,inf:as_1899; inf:tn_1901
as_1899,1899,export_uk,LEAD,Unwrought,Natal,9691.0,9991.0,inf:as_1899
as_1899,1899,export_uk,LEAD,"Wrought, Other Articles, Unenumerated",Russia,5073.0,78.0,obs:tn_1901
as_1899,1899,export_uk,"MEDICINES, COMPRISING DRUGS AND MEDICINAL PREPARA- TIONS",,Germany,50459.0,56459.0,obs:tn_1901
as_1899,1899,export_uk,"MUSICAL INSTRUMENTS, AND PARTS THEREOF",,France,8696.0,8096.0,obs:tn_1901
as_1899,1899,export_uk,"MUSICAL INSTRUMENTS, AND PARTS THEREOF",,United States of America,5009.0,5969.0,obs:tn_1901
as_1899,1899,export_uk,"PAINTERS' COLOURS AND MATERIALS, UNENUMERATED","Pasteboard, Millboard, Cardboard, and Cards (including Playing Cards)",TOTAL,48933.0,43938.0,obs:tn_1901
as_1899,1899,export_uk,"PAINTERS' COLOURS AND MATERIALS, UNENUMERATED",Writing or Printing and Envelopes,Australasia : Tasmania,5407.0,3407.0,inf:as_1899; inf:tn_1901
as_1899,1899,export_uk,"SILK MANUFACTURES, WHOLLY OF SILK",Broad Stuffs,France,12543.0,12843.0,inf:as_1899
as_1899,1899,export_uk,"SILK MANUFACTURES, WHOLLY OF SILK",Broad Stuffs of Silk or Satin,Other British Possessions,3020.0,3629.0,obs:tn_1901
as_1899,1899,export_uk,"SILK MANUFACTURES, WHOLLY OF SILK",Other Kinds,China,1394.0,1204.0,inf:as_1899
as_1899,1899,export_uk,"SILK MANUFACTURES, WHOLLY OF SILK",Other Kinds,Brazil,855.0,355.0,inf:as_1899
as_1899,1899,export_uk,SKINS AND FURS,"British, Unenumerated",Other Foreign Countries,4294.0,1294.0,inf:as_1899
as_1899,1899,export_uk,"STATIONERY, OTHER THAN PAPER",,Norway,2151.0,5151.0,obs:tn_1901
as_1899,1899,export_uk,"STATIONERY, OTHER THAN PAPER",,Siam,1098.0,1998.0,obs:tn_1901
as_1899,1899,export_uk,"TOBACCO AND SNUFF, MANUFACTURED IN THE UNITED KINGDOM","Cavendish or Negrohead, Manufactured in Bond from Unmanufactured Tobacco",France,1561.0,1801.0,inf:tn_1901
as_1899,1899,export_uk,"TOBACCO AND SNUFF, MANUFACTURED IN THE UNITED KINGDOM","Cavendish or Negrohead, Manufactured in Bond from Unmanufactured Tobacco",Japan,18517.0,18617.0,inf:tn_1901
as_1899,1899,export_uk,WOOD AND TIMBER,Combed or Carded and Tops,Russia,273349.0,173249.0,inf:as_1899
as_1899,1899,export_uk,WOOD AND TIMBER,"Damasks, Tapestry, and other Furniture Stuffs",Other Foreign Countries,5583.0,5863.0,obs:tn_1901
as_1899,1899,export_uk,WOOD AND TIMBER,"Damasks, Tapestry, and other Furniture Stuffs",Cape of Good Hope,2251.0,2281.0,inf:tn_1901
as_1899,1899,export_uk,WOOD AND TIMBER,Flocks and Ragwool,France,5279.0,8270.0,inf:tn_1901
as_1899,1899,export_uk,WOOD AND TIMBER,Shawls,Germany,103.0,108.0,inf:as_1899
as_1899,1899,export_uk,WOOD AND TIMBER,Wool and Mohair Plushes,Canada,410.0,419.0,obs:tn_1901
as_1899,1899,export_uk,WOOD AND TIMBER,"Woollen Tissues, Light, Broad, mixed with other Materials",Natal,1894.0,1591.0,inf:as_1899
as_1899,1899,export_uk,WOOD AND TIMBER,Woollen Yarn (Carded),Australasia,18817.0,18317.0,inf:as_1899
as_1899,1899,export_uk,WOOD AND TIMBER,Woollen Yarn (Carded),Other British Possessions,2335.0,2385.0,inf:as_1899
as_1899,1899,import,ALKALI,,Germany,79211.0,59211.0,inf:as_1899
as_1899,1899,import,"ANIMALS, LIVING","Cannon and Mortars, and parts thereof",United States of America,90.0,0.0,inf:tn_1901
as_1899,1899,import,"ANIMALS, LIVING",Mares,Holland,9533.0,6533.0,inf:tn_1901
as_1899,1899,import,"BEADS, of all Sorts",,TOTAL,108446.0,103446.0,inf:as_1899; obs:tn_1901
as_1899,1899,import,BEER AND ALE,of other Sorts,Other British Possessions,557.0,587.0,inf:tn_1901
as_1899,1899,import,BUTTER,,Germany,1947.0,1007.0,obs:tn_1901
as_1899,1899,import,"BUTTONS AND STUDS, not of Metal",,Holland,117211.0,117511.0,obs:tn_1901
as_1899,1899,import,"BUTTONS AND STUDS, not of Metal",,TOTAL,278802.0,278302.0,obs:tn_1901
as_1899,1899,import,CAOUTCHOUIC,Manufactures of,Canada,1508.0,1503.0,inf:as_1899
as_1899,1899,import,"COCOA OR CHOCOLATE, GROUND, PREPARED, OR IN ANY WAY MANUFACTURED",,TOTAL,562685.0,502935.0,obs:tn_1901
as_1899,1899,import,"COCOA OR CHOCOLATE, IN THE MANUFACTURE OF WHICH SPIRIT HAS BEEN USED",,TOTAL,19249.0,10240.0,obs:tn_1901
as_1899,1899,import,"CONFECTIONERY, in the Manufacture of which Spirit has been used",,Germany,221.0,391.0,obs:tn_1901
as_1899,1899,import,"CONFECTIONERY, in the Manufacture of which Spirit has been used","CONFECTIONERY, containing not more than 50 % Chocolate, in the Manufacture of which Spirit has been used",Holland,574.0,874.0,obs:tn_1901
as_1899,1899,import,"CONFECTIONERY, in the Manufacture of which Spirit has been used","CONFECTIONERY, containing not more than 50 % Chocolate, in the Manufacture of which Spirit has been used",Other Foreign Countries,359.0,350.0,obs:tn_1901
as_1899,1899,import,"COPPER, ORE OF",Regulus and Precipitate,United States of America,107587.0,197887.0,obs:tn_1901
as_1899,1899,import,CORDAGE,"Cables (not of Iron), Twine, and Cable Yarn",Belgium,156070.0,186070.0,inf:as_1899; inf:tn_1901
as_1899,1899,import,CORDAGE,Maize or Indian Cornmeal,United States of America,453691.0,453091.0,inf:as_1899
as_1899,1899,import,CORDAGE,"Meal, not otherwise enumerated or described",Uruguay,1516.0,1816.0,inf:as_1899
as_1899,1899,import,CORDAGE,Peas,British East Indies : Bengal,235781.0,255754.0,inf:as_1899
as_1899,1899,import,CORDAGE,Raw,United States of America : On the Atlantic,10163630.0,19163530.0,inf:as_1899; inf:tn_1901
as_1899,1899,import,CORDAGE,Rye,Russia : Southern Ports,41889.0,44889.0,obs:tn_1901
as_1899,1899,import,DRUGS,Opium,TOTAL,37901.0,37001.0,inf:tn_1901
as_1899,1899,import,DRUGS,Eastern Coast of Africa,British East Indies : Ceylon,53208.0,55208.0,inf:tn_1901
as_1899,1899,import,DRUGS,Eastern Coast of Africa,TOTAL,255637.0,255037.0,inf:tn_1901
as_1899,1899,import,DYE STUFFS (Other than Dye Woods) and Substances used in Tan- ning or Dyeing,Bark,TOTAL,25265.0,25205.0,obs:tn_1901
as_1899,1899,import,FRUIT,Figs and Fig Cake,TOTAL,213029.0,213920.0,inf:tn_1901
as_1899,1899,import,FRUIT,Raisins,Other Foreign Countries,3347.0,8347.0,inf:as_1899
as_1899,1899,import,FRUIT,Transparent in the Manufacture     of which Spirit has been used,Belgium,463.0,468.0,inf:as_1899
as_1899,1899,import,GLASS,"Manufactures, unenumerated",Sweden,63263.0,68268.0,inf:as_1899; inf:tn_1901
as_1899,1899,import,GUM,Arabic,Egypt,27013.0,27618.0,obs:tn_1901
as_1899,1899,import,IRON,"Manufactures of Iron or Steel, unenumerated",Holland,577257.0,877287.0,inf:as_1899
as_1899,1899,import,IVORY,Eastern Coast of Africa,United States of America,3651.0,3051.0,inf:as_1899
as_1899,1899,import,LARD,Imitation Lard (including all kinds of Artificial or Imitation Lard),Canada,703.0,793.0,inf:as_1899
as_1899,1899,import,LEAD,Pig and Sheet,TOTAL,2952494.0,2082404.0,inf:as_1899
as_1899,1899,import,LEATHER MANUFACTURES,Gloves,TOTAL,2062925.0,2002028.0,obs:tn_1901
as_1899,1899,import,LINEN,Yarn,Belgium,764551.0,769551.0,obs:tn_1901
as_1899,1899,import,LIQUORICE,"MANGANESE, Ore of",Brazil,50028.0,80020.0,inf:tn_1901
as_1899,1899,import,METAL,"Unenumerated, Unwrought",Chile,29585.0,20585.0,inf:as_1899
as_1899,1899,import,METAL,"Unenumerated, Unwrought",TOTAL,278135.0,258135.0,inf:as_1899
as_1899,1899,import,"MUTTON, Fresh",,TOTAL,2161001.0,2164061.0,obs:tn_1901
as_1899,1899,import,NUTS AND KERNELS,Commonly used for expressing Oil therefrom,Islands in the Pacific,30617.0,90017.0,inf:as_1899
as_1899,1899,import,NUTS AND KERNELS,Commonly used for expressing Oil therefrom,TOTAL,162666.0,162006.0,inf:as_1899
as_1899,1899,import,NUTS AND KERNELS,Seed,Other British Possessions,1138.0,1438.0,inf:tn_1901
as_1899,1899,import,NUTS AND KERNELS,Turpentine,France,2694.0,2091.0,inf:as_1899
as_1899,1899,import,SHELLS of all kinds,Dutch Possession in Indian Seas,Australasia : British West India Islands,2056.0,2956.0,inf:as_1899
as_1899,1899,import,SILK,"Knubs or Husks of Silk, and Waste",TOTAL,409050.0,400950.0,obs:tn_1901
as_1899,1899,import,SUGAR,"Glucose, Solid or Liquid",Argentine Republic,153539.0,159530.0,inf:tn_1901
as_1899,1899,import,SUGAR,"In Blocks, Ingots, Bars, or Slabs",TOTAL,2533737.0,2838737.0,inf:as_1899
as_1899,1899,import,SUGAR,"Unrefined, Cane, and other Sorts",Egypt,25390.0,28390.0,inf:tn_1901
as_1899,1899,import,TEA,,Holland,150250.0,180250.0,obs:tn_1901
as_1899,1899,import,WOOD AND TIMBER,"Sawn or Split, planed or dressed,     Fir",Victoria,2457.0,9457.0,inf:as_1899; obs:tn_1901
as_1899,1899,import,WOOL,"Alpaca, Vicuña, and Llama",TOTAL,260661.0,260061.0,inf:as_1899
as_1899,1899,import,YEAST,,Germany,30931.0,30031.0,obs:tn_1901
as_1899,1899,reexport,BUTTER,East Coast of Africa,Natal,3590.0,3890.0,inf:tn_1901
as_1899,1899,reexport,CANDLES of all Sorts,,Turkey,911.0,941.0,obs:tn_1901
as_1899,1899,reexport,"COPPER, Ore of",Unmanufactured,Belgium,1601.0,1501.0,inf:tn_1901
as_1899,1899,reexport,"COPPER, Ore of","Unwrought, in Bars, Blocks or Slabs, Cakes or Ingots",British East Indies : Hong Kong,3110.0,3140.0,inf:as_1899
as_1899,1899,reexport,"CORN; Grain, Meal, and Flour—cont.",Waste of (raw and yarn),Russia : Northern Ports,10128.0,19128.0,inf:as_1899
as_1899,1899,reexport,"CORN; Grain, Meal, and Flour—cont.",Waste of (raw and yarn),United States of America : On the Atlantic,11325.0,11355.0,inf:as_1899
as_1899,1899,reexport,Cotton,"Unenumerated, Other Sorts",Belgium,2663.0,2063.0,inf:as_1899; inf:tn_1901
as_1899,1899,reexport,Cotton,"Unenumerated, for expressing Oil   therefrom",Russia : Northern Ports,125140.0,128140.0,inf:as_1899; inf:tn_1901
as_1899,1899,reexport,EGGS,,Germany,2377.0,2877.0,inf:as_1899
as_1899,1899,reexport,EMBROIDERY AND NEEDLEWORK,Cured—Sardines,Belgium,15505.0,15805.0,inf:as_1899
as_1899,1899,reexport,EMBROIDERY AND NEEDLEWORK,Cured—Sardines,United States of America,27912.0,27012.0,inf:as_1899
as_1899,1899,reexport,FRUIT,"Plums, Dried or Preserved",Germany,1335.0,1385.0,obs:tn_1901
as_1899,1899,reexport,FRUIT,"Plums, Dried or Preserved",Belgium,1208.0,1268.0,obs:tn_1901
as_1899,1899,reexport,FRUIT,"Preserved without sugar,     other than Dried",Germany,5019.0,5949.0,inf:tn_1901
as_1899,1899,reexport,"FRUIT, Almonds",Oranges,Belgium,21765.0,24765.0,obs:tn_1901
as_1899,1899,reexport,"GUM, Unenumerated",,United States of America : On the Atlantic,93403.0,93903.0,obs:tn_1901
as_1899,1899,reexport,GUTTA PERCHA,,Holland,8608.0,8008.0,obs:tn_1901
as_1899,1899,reexport,IRON,"Girders, Beams, and Pillars",TOTAL,2121.0,2124.0,inf:as_1899
as_1899,1899,reexport,IRON,"Girders, Beams, and Pillars",East Indies,632.0,639.0,inf:as_1899
as_1899,1899,reexport,IRON,"Girders, Beams, and Pillars",Australasia,596.0,526.0,inf:as_1899
as_1899,1899,reexport,LARD,Imitation Lard (including all     kinds of Artificial or Imita-     tion Lard),Other Foreign Countries,935.0,985.0,inf:as_1899
as_1899,1899,reexport,"LEAD, Pig and Sheet","Manufactures of, unenumerated",Foreign Countries,724.0,124.0,inf:tn_1901
