flow,raw_group,canonical,method,rows,volumes,y0,y1,variants_in_family
reexport,MINERAL WATER,MINERAL WATER,identity,17,1,1900,1900,1
import,MINERAL WATER,MINERAL WATER,identity,9,1,1900,1900,1
reexport,MOSS LITTER,MOSS LITTER,identity,43,10,1889,1900,1
import,MOTHER of PEARL SHELLS,MOTHER of PEARL SHELLS,identity,6,1,1870,1870,1
reexport,MOULDINGS FOR PICTURE FRAMES AND GILT MOULDINGS,MOULDINGS FOR PICTURE FRAMES AND GILT MOULDINGS,identity,9,1,1900,1900,1
import,MOULDINGS for Picture Frames and Gilt Mouldings,MOULDINGS for Picture Frames and Gilt Mouldings,identity,7,1,1900,1900,1
reexport,MUSICAL INSTRUMENTS,MUSICAL INSTRUMENTS,identity,1646,27,1872,1900,1
import,MUSICAL INSTRUMENTS,MUSICAL INSTRUMENTS,identity,323,28,1870,1900,1
export_uk,MUSICAL INSTRUMENTS,MUSICAL INSTRUMENTS,identity,52,1,1870,1870,1
import,MYRABOLAMS,MYRABOLAMS,identity,30,6,1872,1878,1
import,MYRABOLANS,MYRABOLANS,identity,10,2,1876,1880,1
reexport,MYRABOLANS,MYRABOLANS,identity,3,1,1880,1880,1
reexport,MYRBAROLAMS,MYRBAROLAMS,identity,1,1,1873,1873,1
import,MYRBOLAMS,MYRBOLAMS,identity,5,1,1879,1879,1
reexport,MYRHABOLAMS,MYRHABOLAMS,identity,1,1,1877,1877,1
import,Meal and Flour,Meal and Flour,identity,707,20,1872,1894,1
import,NAPHTHA (Crude),NAPHTHA (Crude),identity,39,11,1870,1881,1
reexport,NAPHTHA (Crude),NAPHTHA (Crude),identity,14,10,1872,1881,1
import,"NAPHTHA or METHYLIC ALCOHOL, purified","NAPHTHA or METHYLIC ALCOHOL, purified",identity,1,1,1875,1875,1
reexport,"NAPHTHA, wood not notable","NAPHTHA, wood not notable",identity,1,1,1882,1882,1
reexport,"NAPHTHA, wood not potable","NAPHTHA, wood not potable",identity,34,9,1883,1891,1
export_uk,"NITRE, CUBIC","NITRE, CUBIC",identity,19,1,1870,1870,1
reexport,"NITRE, Cubic (Nitrate of Soda)","NITRE, Cubic (Nitrate of Soda)",identity,32,3,1887,1890,1
reexport,"NITRIC, Cubic","NITRIC, Cubic",identity,7,1,1876,1876,1
import,"NTRE, CUBIC","NTRE, CUBIC",identity,7,1,1889,1889,1
import,"NUTS and KERNELS, commonly used for expressing Oil","NUTS and KERNELS, commonly used for expressing Oil",identity,10,1,1870,1870,1
reexport,OF SILVER,OF SILVER,identity,1,1,1872,1872,1
export_uk,"OIL AND FLOOR CLOTH, IN- CLUDING INDIA RUBBER CLOTH","OIL AND FLOOR CLOTH, INCLUDING INDIA RUBBER CLOTH",dehyphen,373,2,1894,1900,1
import,"OIL, CASTOR","OIL, CASTOR",identity,78,1,1870,1870,1
reexport,"OIL, FISH","OIL, FISH",identity,229,4,1882,1885,1
reexport,OIL-SEED CAKE: Linseed Cake,OIL-SEED CAKE: Linseed Cake,identity,14,1,1900,1900,1
reexport,OILS,OILS,identity,1923,3,1894,1900,1
export_uk,OLEG-MARGARINE,OLEG-MARGARINE,identity,5,1,1895,1895,1
export_uk,OLEO-MARGARINE,OLEO-MARGARINE,identity,92,5,1892,1897,1
reexport,OLEO-MARGARINE,OLEO-MARGARINE,identity,32,5,1892,1896,1
reexport,OLEO-MARGARINE OR OLEO OIL,OLEO-MARGARINE OR OLEO OIL,identity,55,1,1900,1900,1
import,"OLEO-MARGARINE, or OLEO-OIL","OLEO-MARGARINE, or OLEO-OIL",identity,9,1,1900,1900,1
import,OLJE-MARGARINE,OLJE-MARGARINE,identity,7,1,1892,1892,1
reexport,ONIONS,ONIONS,identity,68,9,1873,1882,1
import,ONIONS,ONIONS,identity,45,3,1872,1879,1
reexport,OPTUM,OPTUM,identity,11,1,1880,1880,1
reexport,"ORE, Unenumerated","ORE, Unenumerated",identity,171,22,1873,1898,1
export_uk,Oil,Oil,identity,240,4,1870,1899,1
import,Other Sorts,Other Sorts,identity,11,1,1896,1896,1
reexport,Other sorts,Other sorts,identity,558,1,1894,1898,1
import,PAINTER'S COLOUR AND PIGMENTS,PAINTER'S COLOUR AND PIGMENTS,identity,7,1,1879,1879,1
import,PAINTERS COLOURS,PAINTERS COLOURS,identity,11,1,1872,1872,1
import,"PAINTERS' COLOURS AND PIGMENTS, Unenumerated","PAINTERS' COLOURS AND PIGMENTS, Unenumerated",identity,21,1,1900,1900,1
export_uk,PAINTERS' COLOURS and MATERIALS,PAINTERS' COLOURS and MATERIALS,identity,348,13,1872,1884,1
export_uk,PAINTERS' COLOURS and MATERIALSUnenumerated,PAINTERS' COLOURS and MATERIALSUnenumerated,identity,44,2,1872,1873,1
import,PAPER,PAPER,identity,2934,27,1872,1900,1
export_uk,PAPER,PAPER,identity,2183,23,1870,1896,1
reexport,PAPER,PAPER,identity,1045,28,1872,1899,1
import,PAPER AND PASTEBOARD,PAPER AND PASTEBOARD,identity,18,1,1896,1896,1
reexport,"PAPER, Printed or Coated","PAPER, Printed or Coated",identity,126,2,1895,1900,1
import,PAPER-MAKING MATERIALS,PAPER-MAKING MATERIALS,identity,193,4,1893,1896,1
export_uk,"PAPER: 
                    Writing or Printing, and Envelopes","PAPER: Writing or Printing, and Envelopes",dehyphen,65,2,1872,1873,1
export_uk,"PAPERPasteboard, Millboard, &c. (including Playing Cards)","PAPERPasteboard, Millboard, &c. (including Playing Cards)",identity,28,1,1873,1873,1
reexport,PARAFFINE,PARAFFINE,identity,851,27,1872,1899,1
import,PARAFFINE,PARAFFINE,identity,282,25,1872,1899,1
export_uk,PARCEL POST,PARCEL POST,identity,333,1,1894,1898,1
import,PARCEL POST (Goods Free of Duty),PARCEL POST (Goods Free of Duty),identity,53,1,1900,1900,1
reexport,PERFUMERY,PERFUMERY,identity,76,15,1872,1886,1
import,"PERFUMERY, Unenumerated","PERFUMERY, Unenumerated",identity,19,3,1872,1879,1
import,"PERFUMERY, and Articles used in the Manufacture thereof (except Perfuméd Spirits)","PERFUMERY, and Articles used in the Manufacture thereof (except Perfuméd Spirits)",identity,14,1,1896,1896,1
import,"PERFUMERY, and Articles used in the Manufacture thereof, except Perfumed Spirits","PERFUMERY, and Articles used in the Manufacture thereof, except Perfumed Spirits",identity,125,3,1893,1899,1
reexport,"PERFUMERY, and Articles used in the manufacture thereof","PERFUMERY, and Articles used in the manufacture thereof",identity,54,7,1887,1893,1
reexport,"PERFUMERY, and articles used in the manufacture thereof, except perfumed spirits","PERFUMERY, and articles used in the manufacture thereof, except perfumed spirits",identity,65,1,1895,1899,1
reexport,PETROLEUM,PETROLEUM,identity,220,16,1882,1898,1
reexport,"PETROLEUM, Illuminating","PETROLEUM, Illuminating",identity,324,1,1895,1899,1
import,"PETROLEUM, Illuminating","PETROLEUM, Illuminating",identity,10,1,1899,1899,1
import,"PETROLEUM, Lubricating","PETROLEUM, Lubricating",identity,58,1,1895,1899,1
reexport,"PETROLEUM, Refined","PETROLEUM, Refined",identity,4,1,1872,1872,1
export_uk,"PETROLEUM, Unrefined","PETROLEUM, Unrefined",identity,48,1,1870,1870,1
reexport,"PETROLEUM, Unrefined","PETROLEUM, Unrefined",identity,48,9,1873,1881,1
reexport,PI-UMBAGO,PI-UMBAGO,identity,4,1,1877,1877,1
import,PICKLES,PICKLES,identity,4,1,1880,1880,1
reexport,"PICKLES AND VEGETABLES, Preserved in Salt or Vinegar","PICKLES AND VEGETABLES, Preserved in Salt or Vinegar",identity,44,15,1882,1896,1
import,PICKLES and VEGETABLES preserved in Salt,PICKLES and VEGETABLES preserved in Salt,identity,40,8,1872,1879,1
import,PICKLES preserved in Vinegar,PICKLES preserved in Vinegar,identity,1,1,1875,1875,1
reexport,"PICKLES, Preserved in Vinegar","PICKLES, Preserved in Vinegar",identity,7,7,1872,1881,1
export_uk,"PICKLES, VINEGAR, SAUCES, CONDI- MENTS, PRESERVED FRUITS, and CONFECTIONERY'd)","PICKLES, VINEGAR, SAUCES, CONDIMENTS, PRESERVED FRUITS, and CONFECTIONERY'd)",dehyphen,27,1,1893,1893,1
export_uk,PICTURES,PICTURES,identity,439,26,1870,1896,1
import,PICTURES,PICTURES,identity,7,1,1870,1870,1
reexport,"PICTURES AND DRAWINGS, by hand","PICTURES AND DRAWINGS, by hand",identity,109,14,1883,1896,1
import,"PICTURES, DRAWINGS, and PHOTOGRAPHS","PICTURES, DRAWINGS, and PHOTOGRAPHS",identity,79,10,1872,1881,1
reexport,"PIRITES of IRON, or COPPER, or SULPHUR ORE","PIRITES of IRON, or COPPER, or SULPHUR ORE",identity,1,1,1872,1872,1
import,PITCH,PITCH,identity,209,22,1873,1899,1
reexport,PITCH,PITCH,identity,46,24,1872,1896,1
import,PITOH,PITOH,identity,10,1,1890,1890,1
import,PITON,PITON,identity,9,3,1872,1876,1
import,PIXITES of Iron and Copper or SULPHUR ORE,PIXITES of Iron and Copper or SULPHUR ORE,identity,6,1,1870,1870,1
import,"PLANTS, SHRUBS, TREES, and FLOWER- ROOTS","PLANTS, SHRUBS, TREES, and FLOWERROOTS",dehyphen,18,1,1891,1891,1
reexport,"PLANTS, SHRUPS, TREES, and FLOWER ROOTS","PLANTS, SHRUPS, TREES, and FLOWER ROOTS",identity,1,1,1872,1872,1
export_uk,PLATE,PLATE,identity,459,7,1881,1896,1
import,PLATE OF GOLD,PLATE OF GOLD,identity,20,6,1891,1896,1
import,"PLATE OF GOLD (Free from 1st May, 1890)","PLATE OF GOLD (Free from 1st May, 1890)",identity,3,1,1890,1890,1
import,PLATE OF SILVER,PLATE OF SILVER,identity,53,5,1891,1896,1
import,"PLATE OF SILVER (Free from 1st May, 1890)","PLATE OF SILVER (Free from 1st May, 1890)",identity,9,1,1890,1890,1
export_uk,"PLATE, GOLD","PLATE, GOLD",identity,132,10,1872,1881,1
reexport,PLATED AND GILT WARE,PLATED AND GILT WARE,identity,39,15,1882,1896,1
import,PLATED and GIFT WARE,PLATED and GIFT WARE,identity,7,1,1888,1888,1
export_uk,PLATED and GIFT WARES,PLATED and GIFT WARES,identity,12,1,1876,1876,1
export_uk,PLATED and GILT WARES,PLATED and GILT WARES,identity,360,12,1873,1888,1
reexport,PLATINA,PLATINA,identity,53,25,1872,1896,1
import,"PLATINA, Wrought and Unwrought","PLATINA, Wrought and Unwrought",identity,43,10,1872,1881,1
import,"PLATINUM, wrought or unwrought","PLATINUM, wrought or unwrought",identity,100,3,1893,1899,1
import,"PLATTING, or other Manufactures to be used in, or proper for making Hats or Bonnets, viz.","PLATTING, or other Manufactures to be used in, or proper for making Hats or Bonnets, viz.",identity,11,1,1870,1870,1
reexport,PLUMAGE,PLUMAGE,identity,8,1,1893,1893,1
reexport,PLUMBAGE,PLUMBAGE,identity,4,1,1881,1881,1
reexport,PLUMBAGO,PLUMBAGO,identity,213,23,1872,1900,1
export_uk,PLUMBAGO,PLUMBAGO,identity,120,10,1872,1881,1
import,PORK,PORK,identity,1019,27,1872,1899,1
import,"PORK, Salted (except Hams)","PORK, Salted (except Hams)",identity,16,1,1870,1870,1
reexport,"PORK, Salted (not Hams)","PORK, Salted (not Hams)",identity,81,14,1872,1893,1
import,POTASH,POTASH,identity,5,1,1870,1870,1
export_uk,POTATOES,POTATOES,identity,842,5,1892,1896,1
import,POTATUES,POTATUES,identity,8,1,1875,1875,1
reexport,"POULTRY AND GAME, Alive or Dead","POULTRY AND GAME, Alive or Dead",identity,134,13,1887,1900,1
import,"POULTRY and GAME, alive or dead","POULTRY and GAME, alive or dead",identity,153,11,1886,1896,1
import,PRECIOUS STONES,PRECIOUS STONES,identity,16,2,1893,1894,1
reexport,"PRECIOUS STONES, Unset","PRECIOUS STONES, Unset",identity,308,28,1872,1899,1
import,"PRECIOUS STONES, uncut","PRECIOUS STONES, uncut",identity,11,1,1890,1890,1
import,PRINTS and DRAWINGS,PRINTS and DRAWINGS,identity,11,1,1870,1870,1
import,PRINTS and ENGRAVINGS,PRINTS and ENGRAVINGS,identity,46,10,1872,1881,1
import,"PRINTS, ENGRAVINGS and PHOTO-GRAPHS","PRINTS, ENGRAVINGS and PHOTO-GRAPHS",identity,20,2,1886,1896,1
import,"PRINTS, ENGRAVINGS, & PHOTOGRAPHS","PRINTS, ENGRAVINGS, & PHOTOGRAPHS",identity,18,2,1883,1884,1
reexport,"PRINTS, ENGRAVINGS, AND PHOTO-GRAPHS","PRINTS, ENGRAVINGS, AND PHOTO-GRAPHS",identity,3,1,1892,1892,1
export_uk,"PRINTS, ENGRAVINGS, DRAWINGS, &c.","PRINTS, ENGRAVINGS, DRAWINGS, &c.",identity,125,13,1872,1891,1
reexport,PYRITES OF IRON AND COPPER,PYRITES OF IRON AND COPPER,identity,4,4,1882,1885,1
import,PYRITES of IRON or COPPER or SULPHUR,PYRITES of IRON or COPPER or SULPHUR,identity,5,1,1873,1873,1
import,PYRITES of IRON or COPPER or SULPHUR ORE,PYRITES of IRON or COPPER or SULPHUR ORE,identity,6,1,1872,1872,1
reexport,Plate,Plate,identity,46,1,1900,1900,1
reexport,Pork,Pork,identity,14,1,1900,1900,1
reexport,QUICKSILVER,QUICKSILVER,identity,620,26,1872,1898,1
import,QUICKSILVER,QUICKSILVER,identity,145,17,1880,1899,1
export_uk,QUICKSILVER,QUICKSILVER,identity,99,1,1870,1870,1
import,"QUIKKSILVER, Metallic","QUIKKSILVER, Metallic",identity,6,1,1872,1872,1
import,RABBITS,RABBITS,identity,99,11,1886,1896,1
reexport,RABBITS,RABBITS,identity,6,1,1894,1894,1
export_uk,RAGS (except Woollen) and other Materials for making Paper,RAGS (except Woollen) and other Materials for making Paper,identity,99,14,1872,1892,1
import,"RAGS, WOOLLEN, applicable to other uses than Manure","RAGS, WOOLLEN, applicable to other uses than Manure",identity,71,4,1890,1894,1
reexport,"RAGS, Woollen, applicable to other uses than Manure","RAGS, Woollen, applicable to other uses than Manure",identity,3,1,1893,1893,1
import,RHUBARB,RHUBARB,identity,5,1,1870,1870,1
import,RIBBONS,RIBBONS,identity,40,1,1870,1870,1
import,RICE,RICE,identity,447,23,1870,1899,1
reexport,ROBIN,ROBIN,identity,8,2,1874,1877,1
reexport,ROSEN,ROSEN,identity,19,5,1872,1885,1
import,ROSEN,ROSEN,identity,15,2,1872,1883,1
import,ROSIN,ROSIN,identity,343,27,1870,1900,1
import,Rough and in the Husk,Rough and in the Husk,identity,26,3,1870,1873,1
export_uk,SADDLERY and HANESS,SADDLERY and HANESS,identity,19,1,1880,1880,1
export_uk,SADDLERY and HARNESS'd),SADDLERY and HARNESS'd),identity,11,1,1892,1892,1
import,SAGO and Flour and Meal thereof,SAGO and Flour and Meal thereof,identity,8,1,1893,1893,1
import,SAGO and SAGO FLOUR,SAGO and SAGO FLOUR,identity,48,12,1872,1890,1
reexport,"SAGO, and Flour or Meal thereof","SAGO, and Flour or Meal thereof",identity,382,3,1893,1899,1
import,SALT,SALT,identity,42,10,1872,1881,1
reexport,SALT,SALT,identity,30,9,1872,1881,1
reexport,SALTPETRE,SALTPETRE,identity,52,10,1872,1885,1
import,SALTPETRE,SALTPETRE,identity,8,1,1872,1872,1
import,SALTPETRE (Nitrate of Potash) Cont,SALTPETRE (Nitrate of Potash) Cont,identity,4,1,1887,1887,1
export_uk,SAPFLOWER,SAPFLOWER,identity,44,1,1870,1870,1
reexport,SAPFLOWER,SAPFLOWER,identity,23,4,1872,1876,1
reexport,"SAUCES OR CONDIMENTS, Unnume- rated","SAUCES OR CONDIMENTS, Unnumerated",dehyphen,3,1,1896,1896,1
import,"SAUCES and CONDIMENTS, unenumerated","SAUCES and CONDIMENTS, unenumerated",identity,15,1,1893,1893,1
import,"SAVOES or CONDIMENTS, Unenumerated","SAVOES or CONDIMENTS, Unenumerated",identity,5,1,1877,1877,1
reexport,SAWN,SAWN,identity,14,1,1885,1885,1
reexport,SECCADES,SECCADES,identity,8,1,1891,1891,1
export_uk,SEEDS,SEEDS,identity,62,1,1870,1870,1
import,SHEWMACH,SHEWMACH,identity,8,2,1874,1877,1
reexport,SHEWMACH,SHEWMACH,identity,1,1,1877,1877,1
export_uk,SHIPS AND BOATS,SHIPS AND BOATS,identity,163,2,1895,1900,1
import,"SHIPS, with their Tackle, Apparel, and Furniture","SHIPS, with their Tackle, Apparel, and Furniture",identity,21,6,1872,1878,1
export_uk,SILK MANUFACTURES,SILK MANUFACTURES,identity,2032,23,1870,1894,1
reexport,SILK MANUFACTURES,SILK MANUFACTURES,identity,834,22,1872,1896,1
import,SILK MANUFACTURES,SILK MANUFACTURES,identity,809,23,1870,1894,1
export_uk,SILK MANUFACTURES'd),SILK MANUFACTURES'd),identity,146,1,1892,1892,1
export_uk,"SILK MANUFACTURES, WHOLLY OF SILK","SILK MANUFACTURES, WHOLLY OF SILK",identity,2874,4,1893,1900,1
export_uk,"SILK MANUFACTURES, of Silk only","SILK MANUFACTURES, of Silk only",identity,330,2,1895,1896,1
import,"SILVER ORE, or ORE the greater part of which in value is Silver","SILVER ORE, or ORE the greater part of which in value is Silver",identity,14,1,1882,1882,1
import,"SILVER ORE, or Ore of which the greater part is Silver","SILVER ORE, or Ore of which the greater part is Silver",identity,24,1,1888,1888,1
import,"SILVER, Ore of, or Ore of which the greater part in Value is Silver","SILVER, Ore of, or Ore of which the greater part in Value is Silver",identity,1075,1,1894,1898,1
reexport,"SKINE, FURS, and PELTS","SKINE, FURS, and PELTS",identity,52,1,1888,1888,1
reexport,SKINS AND FURS,SKINS AND FURS,identity,179,1,1900,1900,1
import,"SKINS, FURS, and PEATS","SKINS, FURS, and PEATS",identity,21,1,1889,1889,1
import,SLATES,SLATES,identity,2311,4,1893,1899,1
reexport,SLATES,SLATES,identity,13,2,1895,1896,1
import,SLATES for roofing purposes,SLATES for roofing purposes,identity,7,1,1900,1900,1
export_uk,SOAP,SOAP,identity,472,16,1875,1896,1
import,SOAP AND SOAP POWDER,SOAP AND SOAP POWDER,identity,9,1,1900,1900,1
import,"SPECIMENS illustrative of NATURAL SCIENCE in any Department, not otherwise enumerated","SPECIMENS illustrative of NATURAL SCIENCE in any Department, not otherwise enumerated",identity,11,1,1896,1896,1
export_uk,SPICES,SPICES,identity,24,1,1870,1870,1
export_uk,SPIRITS,SPIRITS,identity,398,7,1870,1896,1
export_uk,"SPIRITS, British and Irish, Methy- lated","SPIRITS, British and Irish, Methylated",dehyphen,15,1,1895,1899,1
export_uk,"SPIRITS, Foreign, Methylated in the United Kingdom","SPIRITS, Foreign, Methylated in the United Kingdom",identity,8,1,1895,1897,1
reexport,"SPIRITS, Geneva","SPIRITS, Geneva",identity,1013,2,1893,1899,1
export_uk,"SPIRITS, Perfumed, in Bond","SPIRITS, Perfumed, in Bond",identity,60,1,1897,1899,1
reexport,"SPIRITS, Unenumerated","SPIRITS, Unenumerated",identity,1113,1,1893,1897,1
reexport,SPRITS,SPRITS,identity,26,1,1876,1876,1
export_uk,"SPRITS, British and Irish","SPRITS, British and Irish",identity,16,1,1884,1884,1
reexport,"STATIONERY, other than Paper, including Ink","STATIONERY, other than Paper, including Ink",identity,17,1,1900,1900,1
import,"STONES, MARBLE, and SLATE","STONES, MARBLE, and SLATE",identity,117,5,1888,1893,1
reexport,"STONES, Marble and Slate, Rough, Hewn, or Manufactured","STONES, Marble and Slate, Rough, Hewn, or Manufactured",identity,33,8,1876,1886,1
reexport,"STONES, Slabs and Marble, rough, hewn, or manufactured (other than Works of Art)","STONES, Slabs and Marble, rough, hewn, or manufactured (other than Works of Art)",identity,18,1,1900,1900,1
export_uk,STORES,STORES,identity,25,1,1891,1891,1
import,STRAW ENVELOPES for BOTTLES,STRAW ENVELOPES for BOTTLES,identity,4,1,1900,1900,1
reexport,"STRAW ENVELOPES, for Bottles","STRAW ENVELOPES, for Bottles",identity,1,1,1900,1900,1
reexport,STRAW PLATTING,STRAW PLATTING,identity,79,1,1895,1899,1
reexport,STRAW for Agricultural Purposes,STRAW for Agricultural Purposes,identity,3,3,1888,1891,1
import,SUCCADES,SUCCADES,identity,125,7,1888,1894,1
reexport,SUCCADES,SUCCADES,identity,60,2,1892,1893,1
import,SUCCADES (including Fruits and Vegetables pre- served in Sugar),SUCCADES (including Fruits and Vegetables preserved in Sugar),dehyphen,12,2,1876,1877,1
reexport,SUCCADES (including all Fruits and Vegetables preserved in Sugar),SUCCADES (including all Fruits and Vegetables preserved in Sugar),identity,34,5,1887,1895,1
reexport,SUGAR Refined,SUGAR Refined,identity,30,1,1882,1882,1
import,SUGAR'd),SUGAR'd),identity,29,1,1893,1893,1
import,"SUGAR, Refined","SUGAR, Refined",identity,49,1,1888,1888,1
import,"SUGAR, Unrefined","SUGAR, Unrefined",identity,11,1,1888,1888,1
import,"SUGAR, Unrefined : Total of","SUGAR, Unrefined : Total of",identity,43,1,1888,1888,1
reexport,"SUGAR. Refined, or rendered by any process equal thereto, in Lumps and Leaves","SUGAR. Refined, or rendered by any process equal thereto, in Lumps and Leaves",identity,39,1,1888,1888,1
reexport,SUGARADES,SUGARADES,identity,7,1,1894,1894,1
reexport,SUGARADES (including Fruits and Vegetables preserved in Sugar),SUGARADES (including Fruits and Vegetables preserved in Sugar),identity,5,1,1885,1885,1
import,"SUGARRefined, or rendered by any process equal thereto; 
                    Other Sorts, including Candy","SUGARRefined, or rendered by any process equal thereto; Other Sorts, including Candy",dehyphen,99,1,1883,1883,1
import,"Silk or Satin, plain","Silk or Satin, plain",identity,22,1,1870,1870,1
export_uk,Slates,Slates,identity,1146,7,1893,1899,1
reexport,Stirr,Stirr,identity,30,1,1877,1877,1
reexport,"Sweetened or Mixed, Unenumerated","Sweetened or Mixed, Unenumerated",identity,10,2,1877,1880,1
reexport,"Sweetened or Mixed, Un- enumerated (tested)","Sweetened or Mixed, Unenumerated (tested)",dehyphen,14,1,1890,1890,1
reexport,TAB,TAB,identity,3,1,1896,1896,1
import,TALLOW and STEARINE,TALLOW and STEARINE,identity,454,26,1872,1900,1
import,TAN,TAN,identity,15,2,1877,1883,1
reexport,TAN,TAN,identity,10,2,1874,1890,1
import,TAR,TAR,identity,266,24,1870,1900,1
reexport,TAR,TAR,identity,192,21,1875,1900,1
reexport,TEA,TEA,identity,919,24,1872,1896,1
import,TEA,TEA,identity,814,14,1872,1900,1
export_uk,TEA,TEA,identity,32,1,1870,1870,1
reexport,TEETH,TEETH,identity,49,8,1872,1881,1
reexport,"TEHPENTINE, Rough","TEHPENTINE, Rough",identity,2,1,1874,1874,1
export_uk,TELEGRAPH WIRES AND APPARATUS,TELEGRAPH WIRES AND APPARATUS,identity,21,1,1880,1880,1
reexport,TELETH,TELETH,identity,6,1,1879,1879,1
import,"THROWN, NOT DYED","THROWN, NOT DYED",identity,5,1,1870,1870,1
import,TIN,TIN,identity,610,26,1870,1896,1
reexport,TIN,TIN,identity,297,23,1872,1896,1
export_uk,TIN,TIN,identity,73,1,1870,1870,1
reexport,"TIN, Manufactures of, unenumerated","TIN, Manufactures of, unenumerated",identity,6,1,1895,1899,1
reexport,TIN: Ore of,TIN: Ore of,identity,238,2,1893,1898,1
reexport,TOTAL,TOTAL,identity,323,1,1893,1897,1
import,TOYS AND GAMES,TOYS AND GAMES,identity,10,1,1900,1900,1
reexport,TOYS and GAMES,TOYS and GAMES,identity,18,1,1900,1900,1
import,TRUFFLES,TRUFFLES,identity,3,1,1870,1870,1
import,TURMERIC,TURMERIC,identity,11,1,1870,1870,1
import,TURPENTINE (Rough),TURPENTINE (Rough),identity,30,6,1874,1879,1
export_uk,"TURPENTINE, OIL or SPIRIT of, and TURPENTINE SUBSTITUTE","TURPENTINE, OIL or SPIRIT of, and TURPENTINE SUBSTITUTE",identity,10,10,1872,1881,1
reexport,"TURPENTINE, Rough","TURPENTINE, Rough",identity,9,2,1873,1875,1
reexport,Tea: of British East India,Tea: of British East India,identity,766,1,1895,1899,1
reexport,Tea: of China,Tea: of China,identity,185,1,1900,1900,1
export_uk,Tobacco,Tobacco,identity,45,1,1870,1870,1
import,"Torn up, to be used as Wool","Torn up, to be used as Wool",identity,10,1,1870,1870,1
reexport,Total of Wine of all kinds,Total of Wine of all kinds,identity,303,1,1895,1899,1
import,Tram,Tram,identity,16,1,1870,1870,1
import,ULTRAMARINE,ULTRAMARINE,identity,11,1,1870,1870,1
reexport,UNIONS,UNIONS,identity,4,2,1883,1884,1
reexport,"Unmanufactured, Total of","Unmanufactured, Total of",identity,101,1,1893,1897,1
import,Unrefined,Unrefined,identity,135,1,1872,1872,1
reexport,"Unrefined, Beetroot","Unrefined, Beetroot",identity,215,1,1895,1899,1
import,VALUE of ARTICLES imported by PARCEL POST,VALUE of ARTICLES imported by PARCEL POST,identity,5,1,1885,1885,1
reexport,VARNISH,VARNISH,identity,78,24,1872,1896,1
import,VARNISH,VARNISH,identity,24,3,1892,1894,1
import,"VARNISH, not containing Spirit","VARNISH, not containing Spirit",identity,48,2,1894,1900,1
reexport,"VARNISH, not containing Spirit","VARNISH, not containing Spirit",identity,7,2,1895,1900,1
import,"VEGETABLES, RAW","VEGETABLES, RAW",identity,17,1,1900,1900,1
reexport,"VEGETABLES, Raw","VEGETABLES, Raw",identity,12,1,1900,1900,1
import,"VEGETABLES, Raw ; Uncenumerated","VEGETABLES, Raw ; Uncenumerated",identity,15,1,1883,1883,1
reexport,"VEGETABLES, Raw, Unenumerated, not preserved in Sugar","VEGETABLES, Raw, Unenumerated, not preserved in Sugar",identity,19,3,1882,1885,1
import,"VEGETABLES, Unenumerated","VEGETABLES, Unenumerated",identity,60,10,1872,1881,1
reexport,"VEGETABLES, Unenumerated","VEGETABLES, Unenumerated",identity,42,9,1872,1881,1
import,VENEERS,VENEERS,identity,3,1,1870,1870,1
import,VINEGAR,VINEGAR,identity,309,18,1875,1900,1
reexport,VINEGAR,VINEGAR,identity,95,23,1872,1900,1
reexport,WATCHES,WATCHES,identity,72,15,1872,1900,1
reexport,"WATCHES, Complete","WATCHES, Complete",identity,25,1,1899,1899,1
reexport,WAX,WAX,identity,383,25,1872,1899,1
reexport,WAX (including Ozokerit and Earth Wax),WAX (including Ozokerit and Earth Wax),identity,14,1,1900,1900,1
import,"WAX, BEES'","WAX, BEES'",identity,22,1,1870,1870,1
import,WHALE FINS,WHALE FINS,identity,10,1,1870,1870,1
import,WHALEBONE,WHALEBONE,identity,300,5,1893,1899,1
reexport,WHALEBONE,WHALEBONE,identity,112,4,1893,1899,1
import,WHALEBONE (Whalefins),WHALEBONE (Whalefins),identity,220,13,1882,1894,1
import,WHALEBONE (including Finners),WHALEBONE (including Finners),identity,18,1,1900,1900,1
reexport,WHALEBONE (including Finners),WHALEBONE (including Finners),identity,8,1,1900,1900,1
reexport,WHALEFINS,WHALEFINS,identity,21,11,1872,1885,1
import,WHALEFINS,WHALEFINS,identity,20,5,1875,1879,1
reexport,WHALEPINS,WHALEPINS,identity,4,1,1877,1877,1
import,"WILLOWS and RODS, for Basket-making","WILLOWS and RODS, for Basket-making",identity,7,1,1900,1900,1
reexport,"WILLOWS and RODS, for Basket-making","WILLOWS and RODS, for Basket-making",identity,6,1,1900,1900,1
export_uk,WINE,WINE,identity,135,1,1870,1870,1
reexport,WINE'd),WINE'd),identity,177,2,1891,1893,1
reexport,"WINE, Red","WINE, Red",identity,735,8,1889,1896,1
reexport,"WINE, White","WINE, White",identity,1183,8,1889,1896,1
export_uk,WOOD,WOOD,identity,28,1,1884,1884,1
export_uk,WOOD and TIMBER'd),WOOD and TIMBER'd),identity,72,2,1891,1892,1
reexport,WOOD and TIMBER'd),WOOD and TIMBER'd),identity,35,1,1892,1892,1
reexport,"WOOD and TIMBER, viz.","WOOD and TIMBER, viz.",identity,166,1,1900,1900,1
import,WOOL'd),WOOL'd),identity,9,1,1894,1894,1
