measure,fiscal_year,country,value,source_volume,source_fy,table_seq
exports,1875,Belgium,59563,oocihm.9_08052_19_1_2,1885,5
exports,1875,Newfound-land,1901831,oocihm.9_08052_19_1_2,1885,5
exports,1875,West Indies,3945506,oocihm.9_08052_19_1_2,1885,5
exports,1875,South America,785797,oocihm.9_08052_19_1_2,1885,5
exports,1875,China and Japan,37046,oocihm.9_08052_19_1_2,1885,5
exports,1875,Australia,181938,oocihm.9_08052_19_1_2,1885,5
exports,1875,Other Countries,349411,oocihm.9_08052_19_1_2,1885,5
exports,1875,Total,77886979,oocihm.9_08052_19_1_2,1885,5
exports,1876,Belgium,13825,oocihm.9_08052_19_1_2,1885,5
exports,1876,Newfound-land,1900891,oocihm.9_08052_19_1_2,1885,5
exports,1876,West Indies,3675320,oocihm.9_08052_19_1_2,1885,5
exports,1876,South America,688209,oocihm.9_08052_19_1_2,1885,5
exports,1876,China and Japan,23075,oocihm.9_08052_19_1_2,1885,5
exports,1876,Australia,79643,oocihm.9_08052_19_1_2,1885,5
exports,1876,Other Countries,938273,oocihm.9_08052_19_1_2,1885,5
exports,1876,Total,80986435,oocihm.9_08052_19_1_2,1885,5
exports,1877,Belgium,66912,oocihm.9_08052_19_1_2,1885,5
exports,1877,Newfound-land,2112106,oocihm.9_08052_19_1_2,1885,5
exports,1877,West Indies,3788858,oocihm.9_08052_19_1_2,1885,5
exports,1877,South America,651625,oocihm.9_08052_19_1_2,1885,5
exports,1877,China and Japan,37149,oocihm.9_08052_19_1_2,1885,5
exports,1877,Australia,185610,oocihm.9_08052_19_1_2,1885,5
exports,1877,Other Countries,836151,oocihm.9_08052_19_1_2,1885,5
exports,1877,Total,75875393,oocihm.9_08052_19_1_2,1885,5
exports,1878,Belgium,49998,oocihm.9_08052_19_1_2,1885,5
exports,1878,Newfound-land,2094682,oocihm.9_08052_19_1_2,1885,5
exports,1878,West Indies,3414147,oocihm.9_08052_19_1_2,1885,5
exports,1878,South America,654357,oocihm.9_08052_19_1_2,1885,5
exports,1878,China and Japan,102568,oocihm.9_08052_19_1_2,1885,5
exports,1878,Australia,370723,oocihm.9_08052_19_1_2,1885,5
exports,1878,Other Countries,651655,oocihm.9_08052_19_1_2,1885,5
exports,1878,Total,79323667,oocihm.9_08052_19_1_2,1885,5
exports,1879,Belgium,40430,oocihm.9_08052_19_1_2,1885,5
exports,1879,Newfound-land,1641417,oocihm.9_08052_19_1_2,1885,5
exports,1879,West Indies,3500670,oocihm.9_08052_19_1_2,1885,5
exports,1879,South America,741442,oocihm.9_08052_19_1_2,1885,5
exports,1879,China and Japan,56551,oocihm.9_08052_19_1_2,1885,5
exports,1879,Australia,290762,oocihm.9_08052_19_1_2,1885,5
exports,1879,Other Countries,587270,oocihm.9_08052_19_1_2,1885,5
exports,1879,Total,71491255,oocihm.9_08052_19_1_2,1885,5
exports,1880,Belgium,688811,oocihm.9_08052_19_1_2,1885,5
exports,1880,Newfound-land,1510300,oocihm.9_08052_19_1_2,1885,5
exports,1880,West Indies,3544103,oocihm.9_08052_19_1_2,1885,5
exports,1880,South America,789940,oocihm.9_08052_19_1_2,1885,5
exports,1880,China and Japan,37546,oocihm.9_08052_19_1_2,1885,5
exports,1880,Australia,139901,oocihm.9_08052_19_1_2,1885,5
exports,1880,Other Countries,616829,oocihm.9_08052_19_1_2,1885,5
exports,1880,Total,87911458,oocihm.9_08052_19_1_2,1885,5
exports,1881,Belgium,258433,oocihm.9_08052_19_1_2,1885,5
exports,1881,Newfound-land,1523469,oocihm.9_08052_19_1_2,1885,5
exports,1881,West Indies,3147369,oocihm.9_08052_19_1_2,1885,5
exports,1881,South America,732111,oocihm.9_08052_19_1_2,1885,5
exports,1881,China and Japan,19781,oocihm.9_08052_19_1_2,1885,5
exports,1881,Australia,146363,oocihm.9_08052_19_1_2,1885,5
exports,1881,Other Countries,580881,oocihm.9_08052_19_1_2,1885,5
exports,1881,Total,98290823,oocihm.9_08052_19_1_2,1885,5
exports,1882,Belgium,142358,oocihm.9_08052_19_1_2,1885,5
exports,1882,Newfound-land,1974923,oocihm.9_08052_19_1_2,1885,5
exports,1882,West Indies,2995572,oocihm.9_08052_19_1_2,1885,5
exports,1882,South America,941162,oocihm.9_08052_19_1_2,1885,5
exports,1882,China and Japan,106675,oocihm.9_08052_19_1_2,1885,5
exports,1882,Australia,340608,oocihm.9_08052_19_1_2,1885,5
exports,1882,Other Countries,655267,oocihm.9_08052_19_1_2,1885,5
exports,1882,Total,102137203,oocihm.9_08052_19_1_2,1885,5
exports,1883,Belgium,195705,oocihm.9_08052_19_1_2,1885,5
exports,1883,Newfound-land,2187338,oocihm.9_08052_19_1_2,1885,5
exports,1883,West Indies,3125031,oocihm.9_08052_19_1_2,1885,5
exports,1883,South America,1489957,oocihm.9_08052_19_1_2,1885,5
exports,1883,China and Japan,105388,oocihm.9_08052_19_1_2,1885,5
exports,1883,Australia,375065,oocihm.9_08052_19_1_2,1885,5
exports,1883,Other Countries,451473,oocihm.9_08052_19_1_2,1885,5
exports,1883,Total,98085804,oocihm.9_08052_19_1_2,1885,5
exports,1884,Belgium,287378,oocihm.9_08052_19_1_2,1885,5
exports,1884,Newfound-land,1920450,oocihm.9_08052_19_1_2,1885,5
exports,1884,West Indies,3119569,oocihm.9_08052_19_1_2,1885,5
exports,1884,South America,1277983,oocihm.9_08052_19_1_2,1885,5
exports,1884,China and Japan,60979,oocihm.9_08052_19_1_2,1885,5
exports,1884,Australia,502181,oocihm.9_08052_19_1_2,1885,5
exports,1884,Other Countries,496264,oocihm.9_08052_19_1_2,1885,5
exports,1884,Total,91406496,oocihm.9_08052_19_1_2,1885,5
exports,1885,Belgium,72385,oocihm.9_08052_19_1_2,1885,5
exports,1885,Newfound-land,1670968,oocihm.9_08052_19_1_2,1885,5
exports,1885,West Indies,2535283,oocihm.9_08052_19_1_2,1885,5
exports,1885,South America,1461206,oocihm.9_08052_19_1_2,1885,5
exports,1885,China and Japan,29918,oocihm.9_08052_19_1_2,1885,5
exports,1885,Australia,415887,oocihm.9_08052_19_1_2,1885,5
exports,1885,Other Countries,383822,oocihm.9_08052_19_1_2,1885,5
exports,1885,Total,89238361,oocihm.9_08052_19_1_2,1885,5
efc,1873,Great Britain,68522776,oocihm.9_08052_19_1_2,1885,6
efc,1873,United States,47735678,oocihm.9_08052_19_1_2,1885,6
efc,1873,France,2023288,oocihm.9_08052_19_1_2,1885,6
efc,1873,Germany,1099925,oocihm.9_08052_19_1_2,1885,6
efc,1873,Spain,477886,oocihm.9_08052_19_1_2,1885,6
efc,1873,Portugal,75032,oocihm.9_08052_19_1_2,1885,6
efc,1873,Italy,52425,oocihm.9_08052_19_1_2,1885,6
efc,1873,Holland,216628,oocihm.9_08052_19_1_2,1885,6
efc,1874,Great Britain,63076437,oocihm.9_08052_19_1_2,1885,6
efc,1874,United States,54283072,oocihm.9_08052_19_1_2,1885,6
efc,1874,France,2302500,oocihm.9_08052_19_1_2,1885,6
efc,1874,Germany,956917,oocihm.9_08052_19_1_2,1885,6
efc,1874,Spain,458067,oocihm.9_08052_19_1_2,1885,6
efc,1874,Portugal,100544,oocihm.9_08052_19_1_2,1885,6
efc,1874,Italy,46085,oocihm.9_08052_19_1_2,1885,6
efc,1874,Holland,256138,oocihm.9_08052_19_1_2,1885,6
efc,1875,Great Britain,60347067,oocihm.9_08052_19_1_2,1885,6
efc,1875,United States,50805820,oocihm.9_08052_19_1_2,1885,6
efc,1875,France,1941298,oocihm.9_08052_19_1_2,1885,6
efc,1875,Germany,748423,oocihm.9_08052_19_1_2,1885,6
efc,1875,Spain,383484,oocihm.9_08052_19_1_2,1885,6
efc,1875,Portugal,68006,oocihm.9_08052_19_1_2,1885,6
efc,1875,Italy,43958,oocihm.9_08052_19_1_2,1885,6
efc,1875,Holland,231779,oocihm.9_08052_19_1_2,1885,6
efc,1876,Great Britain,40734260,oocihm.9_08052_19_1_2,1885,6
efc,1876,United States,46070033,oocihm.9_08052_19_1_2,1885,6
efc,1876,France,1840877,oocihm.9_08052_19_1_2,1885,6
efc,1876,Germany,482587,oocihm.9_08052_19_1_2,1885,6
efc,1876,Spain,436034,oocihm.9_08052_19_1_2,1885,6
efc,1876,Portugal,71655,oocihm.9_08052_19_1_2,1885,6
efc,1876,Italy,40412,oocihm.9_08052_19_1_2,1885,6
efc,1876,Holland,267079,oocihm.9_08052_19_1_2,1885,6
efc,1877,Great Britain,39672239,oocihm.9_08052_19_1_2,1885,6
efc,1877,United States,51312669,oocihm.9_08052_19_1_2,1885,6
efc,1877,France,1410732,oocihm.9_08052_19_1_2,1885,6
efc,1877,Germany,370594,oocihm.9_08052_19_1_2,1885,6
efc,1877,Spain,278098,oocihm.9_08052_19_1_2,1885,6
efc,1877,Portugal,45465,oocihm.9_08052_19_1_2,1885,6
efc,1877,Italy,29250,oocihm.9_08052_19_1_2,1885,6
efc,1877,Holland,202557,oocihm.9_08052_19_1_2,1885,6
efc,1878,Great Britain,37431180,oocihm.9_08052_19_1_2,1885,6
efc,1878,United States,48631739,oocihm.9_08052_19_1_2,1885,6
efc,1878,France,1386003,oocihm.9_08052_19_1_2,1885,6
efc,1878,Germany,399326,oocihm.9_08052_19_1_2,1885,6
efc,1878,Spain,277429,oocihm.9_08052_19_1_2,1885,6
efc,1878,Portugal,41913,oocihm.9_08052_19_1_2,1885,6
efc,1878,Italy,53310,oocihm.9_08052_19_1_2,1885,6
efc,1878,Holland,213014,oocihm.9_08052_19_1_2,1885,6
efc,1879,Great Britain,30993130,oocihm.9_08052_19_1_2,1885,6
efc,1879,United States,43739219,oocihm.9_08052_19_1_2,1885,6
efc,1879,France,1532191,oocihm.9_08052_19_1_2,1885,6
efc,1879,Germany,440909,oocihm.9_08052_19_1_2,1885,6
efc,1879,Spain,343849,oocihm.9_08052_19_1_2,1885,6
efc,1879,Portugal,25510,oocihm.9_08052_19_1_2,1885,6
efc,1879,Italy,33461,oocihm.9_08052_19_1_2,1885,6
efc,1879,Holland,200575,oocihm.9_08052_19_1_2,1885,6
efc,1880,Great Britain,34461224,oocihm.9_08052_19_1_2,1885,6
efc,1880,United States,29346948,oocihm.9_08052_19_1_2,1885,6
efc,1880,France,1115841,oocihm.9_08052_19_1_2,1885,6
efc,1880,Germany,149791,oocihm.9_08052_19_1_2,1885,6
efc,1880,Spain,236618,oocihm.9_08052_19_1_2,1885,6
efc,1880,Portugal,35767,oocihm.9_08052_19_1_2,1885,6
efc,1880,Italy,459608,oocihm.9_08052_19_1_2,1885,6
efc,1880,Holland,171245,oocihm.9_08052_19_1_2,1885,6
efc,1881,Great Britain,43583808,oocihm.9_08052_19_1_2,1885,6
efc,1881,United States,36704112,oocihm.9_08052_19_1_2,1885,6
efc,1881,France,1631332,oocihm.9_08052_19_1_2,1885,6
efc,1881,Germany,934266,oocihm.9_08052_19_1_2,1885,6
efc,1881,Spain,399684,oocihm.9_08052_19_1_2,1885,6
efc,1881,Portugal,56893,oocihm.9_08052_19_1_2,1885,6
efc,1881,Italy,88726,oocihm.9_08052_19_1_2,1885,6
efc,1881,Holland,225190,oocihm.9_08052_19_1_2,1885,6
efc,1882,Great Britain,50597341,oocihm.9_08052_19_1_2,1885,6
efc,1882,United States,48289052,oocihm.9_08052_19_1_2,1885,6
efc,1882,France,2097358,oocihm.9_08052_19_1_2,1885,6
efc,1882,Germany,1480004,oocihm.9_08052_19_1_2,1885,6
efc,1882,Spain,462219,oocihm.9_08052_19_1_2,1885,6
efc,1882,Portugal,51912,oocihm.9_08052_19_1_2,1885,6
efc,1882,Italy,93086,oocihm.9_08052_19_1_2,1885,6
efc,1882,Holland,248043,oocihm.9_08052_19_1_2,1885,6
efc,1883,Great Britain,52052485,oocihm.9_08052_19_1_2,1885,6
efc,1883,United States,56032333,oocihm.9_08052_19_1_2,1885,6
efc,1883,France,2316480,oocihm.9_08052_19_1_2,1885,6
efc,1883,Germany,1809154,oocihm.9_08052_19_1_2,1885,6
efc,1883,Spain,584972,oocihm.9_08052_19_1_2,1885,6
efc,1883,Portugal,63349,oocihm.9_08052_19_1_2,1885,6
efc,1883,Italy,104441,oocihm.9_08052_19_1_2,1885,6
efc,1883,Holland,297201,oocihm.9_08052_19_1_2,1885,6
efc,1884,Great Britain,43418015,oocihm.9_08052_19_1_2,1885,6
efc,1884,United States,50492826,oocihm.9_08052_19_1_2,1885,6
efc,1884,France,1769849,oocihm.9_08052_19_1_2,1885,6
efc,1884,Germany,1975771,oocihm.9_08052_19_1_2,1885,6
efc,1884,Spain,504477,oocihm.9_08052_19_1_2,1885,6
efc,1884,Portugal,67983,oocihm.9_08052_19_1_2,1885,6
efc,1884,Italy,75348,oocihm.9_08052_19_1_2,1885,6
efc,1884,Holland,318477,oocihm.9_08052_19_1_2,1885,6
efc,1885,Great Britain,41406777,oocihm.9_08052_19_1_2,1885,6
efc,1885,United States,47151201,oocihm.9_08052_19_1_2,1885,6
efc,1885,France,1935581,oocihm.9_08052_19_1_2,1885,6
efc,1885,Germany,2121269,oocihm.9_08052_19_1_2,1885,6
efc,1885,Spain,319215,oocihm.9_08052_19_1_2,1885,6
efc,1885,Portugal,60366,oocihm.9_08052_19_1_2,1885,6
efc,1885,Italy,108162,oocihm.9_08052_19_1_2,1885,6
efc,1885,Holland,337785,oocihm.9_08052_19_1_2,1885,6
efc,1873,Belgium,346702,oocihm.9_08052_19_1_2,1885,7
efc,1873,Newfound-land,1803997,oocihm.9_08052_19_1_2,1885,7
efc,1873,West Indies,2174933,oocihm.9_08052_19_1_2,1885,7
efc,1873,South America,416193,oocihm.9_08052_19_1_2,1885,7
efc,1873,China and Japan,1663390,oocihm.9_08052_19_1_2,1885,7
efc,1873,Switzer-land,120514,oocihm.9_08052_19_1_2,1885,7
efc,1873,Other Countries,780222,oocihm.9_08052_19_1_2,1885,7
efc,1873,Total,127514594,oocihm.9_08052_19_1_2,1885,7
efc,1874,Belgium,293659,oocihm.9_08052_19_1_2,1885,7
efc,1874,Newfound-land,1088468,oocihm.9_08052_19_1_2,1885,7
efc,1874,West Indies,2507733,oocihm.9_08052_19_1_2,1885,7
efc,1874,South America,473530,oocihm.9_08052_19_1_2,1885,7
efc,1874,China and Japan,1224506,oocihm.9_08052_19_1_2,1885,7
efc,1874,Switzer-land,139674,oocihm.9_08052_19_1_2,1885,7
efc,1874,Other Countries,396839,oocihm.9_08052_19_1_2,1885,7
efc,1874,Total,127404169,oocihm.9_08052_19_1_2,1885,7
efc,1875,Belgium,278111,oocihm.9_08052_19_1_2,1885,7
efc,1875,Newfound-land,904224,oocihm.9_08052_19_1_2,1885,7
efc,1875,West Indies,2194404,oocihm.9_08052_19_1_2,1885,7
efc,1875,South America,278796,oocihm.9_08052_19_1_2,1885,7
efc,1875,China and Japan,657426,oocihm.9_08052_19_1_2,1885,7
efc,1875,Switzer-land,116128,oocihm.9_08052_19_1_2,1885,7
efc,1875,Other Countries,621733,oocihm.9_08052_19_1_2,1885,7
efc,1875,Total,119618657,oocihm.9_08052_19_1_2,1885,7
efc,1876,Belgium,361055,oocihm.9_08052_19_1_2,1885,7
efc,1876,Newfound-land,774586,oocihm.9_08052_19_1_2,1885,7
efc,1876,West Indies,1616113,oocihm.9_08052_19_1_2,1885,7
efc,1876,South America,287553,oocihm.9_08052_19_1_2,1885,7
efc,1876,China and Japan,948239,oocihm.9_08052_19_1_2,1885,7
efc,1876,Switzer-land,56168,oocihm.9_08052_19_1_2,1885,7
efc,1876,Other Countries,746567,oocihm.9_08052_19_1_2,1885,7
efc,1876,Total,94733218,oocihm.9_08052_19_1_2,1885,7
efc,1877,Belgium,251812,oocihm.9_08052_19_1_2,1885,7
efc,1877,Newfound-land,641642,oocihm.9_08052_19_1_2,1885,7
efc,1877,West Indies,1242809,oocihm.9_08052_19_1_2,1885,7
efc,1877,South America,4971,oocihm.9_08052_19_1_2,1885,7
efc,1877,China and Japan,418608,oocihm.9_08052_19_1_2,1885,7
efc,1877,Switzer-land,69066,oocihm.9_08052_19_1_2,1885,7
efc,1877,Other Countries,449973,oocihm.9_08052_19_1_2,1885,7
efc,1877,Total,96303483,oocihm.9_08052_19_1_2,1885,7
efc,1878,Belgium,255694,oocihm.9_08052_19_1_2,1885,7
efc,1878,Newfound-land,674665,oocihm.9_08052_19_1_2,1885,7
efc,1878,West Indies,1033849,oocihm.9_08052_19_1_2,1885,7
efc,1878,South America,15447,oocihm.9_08052_19_1_2,1885,7
efc,1878,China and Japan,383676,oocihm.9_08052_19_1_2,1885,7
efc,1878,Switzer-land,61178,oocihm.9_08052_19_1_2,1885,7
efc,1878,Other Countries,344154,oocihm.9_08052_19_1_2,1885,7
efc,1878,Total,91199577,oocihm.9_08052_19_1_2,1885,7
efc,1879,Belgium,179031,oocihm.9_08052_19_1_2,1885,7
efc,1879,Newfound-land,639406,oocihm.9_08052_19_1_2,1885,7
efc,1879,West Indies,1252429,oocihm.9_08052_19_1_2,1885,7
efc,1879,South America,4388,oocihm.9_08052_19_1_2,1885,7
efc,1879,China and Japan,448962,oocihm.9_08052_19_1_2,1885,7
efc,1879,Switzer-land,94781,oocihm.9_08052_19_1_2,1885,7
efc,1879,Other Countries,413767,oocihm.9_08052_19_1_2,1885,7
efc,1879,Total,80341608,oocihm.9_08052_19_1_2,1885,7
efc,1880,Belgium,149086,oocihm.9_08052_19_1_2,1885,7
efc,1880,Newfound-land,581961,oocihm.9_08052_19_1_2,1885,7
efc,1880,West Indies,2945154,oocihm.9_08052_19_1_2,1885,7
efc,1880,South America,283481,oocihm.9_08052_19_1_2,1885,7
efc,1880,China and Japan,893911,oocihm.9_08052_19_1_2,1885,7
efc,1880,Switzer-land,94225,oocihm.9_08052_19_1_2,1885,7
efc,1880,Other Countries,557689,oocihm.9_08052_19_1_2,1885,7
efc,1880,Total,71782349,oocihm.9_08052_19_1_2,1885,7
efc,1881,Belgium,412834,oocihm.9_08052_19_1_2,1885,7
efc,1881,Newfound-land,652304,oocihm.9_08052_19_1_2,1885,7
efc,1881,West Indies,3816147,oocihm.9_08052_19_1_2,1885,7
efc,1881,South America,637620,oocihm.9_08052_19_1_2,1885,7
efc,1881,China and Japan,1410973,oocihm.9_08052_19_1_2,1885,7
efc,1881,Switzer-land,141789,oocihm.9_08052_19_1_2,1885,7
efc,1881,Other Countries,916926,oocihm.9_08052_19_1_2,1885,7
efc,1881,Total,91611604,oocihm.9_08052_19_1_2,1885,7
efc,1882,Belgium,503210,oocihm.9_08052_19_1_2,1885,7
efc,1882,Newfound-land,493509,oocihm.9_08052_19_1_2,1885,7
efc,1882,West Indies,4023384,oocihm.9_08052_19_1_2,1885,7
efc,1882,South America,1373617,oocihm.9_08052_19_1_2,1885,7
efc,1882,China and Japan,1529042,oocihm.9_08052_19_1_2,1885,7
efc,1882,Switzer-land,268093,oocihm.9_08052_19_1_2,1885,7
efc,1882,Other Countries,1139057,oocihm.9_08052_19_1_2,1885,7
efc,1882,Total,112648927,oocihm.9_08052_19_1_2,1885,7
efc,1883,Belgium,415407,oocihm.9_08052_19_1_2,1885,7
efc,1883,Newfound-land,765935,oocihm.9_08052_19_1_2,1885,7
efc,1883,West Indies,4369260,oocihm.9_08052_19_1_2,1885,7
efc,1883,South America,1464671,oocihm.9_08052_19_1_2,1885,7
efc,1883,China and Japan,1645254,oocihm.9_08052_19_1_2,1885,7
efc,1883,Switzer-land,336040,oocihm.9_08052_19_1_2,1885,7
efc,1883,Other Countries,880057,oocihm.9_08052_19_1_2,1885,7
efc,1883,Total,123137019,oocihm.9_08052_19_1_2,1885,7
efc,1884,Belgium,459150,oocihm.9_08052_19_1_2,1885,7
efc,1884,Newfound-land,780670,oocihm.9_08052_19_1_2,1885,7
efc,1884,West Indies,3606917,oocihm.9_08052_19_1_2,1885,7
efc,1884,South America,1478988,oocihm.9_08052_19_1_2,1885,7
efc,1884,China and Japan,1909562,oocihm.9_08052_19_1_2,1885,7
efc,1884,Switzer-land,242380,oocihm.9_08052_19_1_2,1885,7
efc,1884,Other Countries,1080231,oocihm.9_08052_19_1_2,1885,7
efc,1884,Total,108180644,oocihm.9_08052_19_1_2,1885,7
efc,1885,Belgium,479260,oocihm.9_08052_19_1_2,1885,7
efc,1885,Newfound-land,351105,oocihm.9_08052_19_1_2,1885,7
efc,1885,West Indies,3163774,oocihm.9_08052_19_1_2,1885,7
efc,1885,South America,1340836,oocihm.9_08052_19_1_2,1885,7
efc,1885,China and Japan,2498451,oocihm.9_08052_19_1_2,1885,7
efc,1885,Switzer-land,217666,oocihm.9_08052_19_1_2,1885,7
efc,1885,Other Countries,1189571,oocihm.9_08052_19_1_2,1885,7
efc,1885,Total,102710019,oocihm.9_08052_19_1_2,1885,7
duty,1873,Great Britain,7398460.17,oocihm.9_08052_19_1_2,1885,8
duty,1873,United States,2966119.34,oocihm.9_08052_19_1_2,1885,8
duty,1873,France,627831.95,oocihm.9_08052_19_1_2,1885,8
duty,1873,Germany,334415.51,oocihm.9_08052_19_1_2,1885,8
duty,1873,Spain,102711.21,oocihm.9_08052_19_1_2,1885,8
duty,1873,Portugal,21245.21,oocihm.9_08052_19_1_2,1885,8
duty,1873,Italy,9320.8,oocihm.9_08052_19_1_2,1885,8
duty,1873,Holland,294569.02,oocihm.9_08052_19_1_2,1885,8
duty,1874,Great Britain,7867481.41,oocihm.9_08052_19_1_2,1885,8
duty,1874,United States,3695564.03,oocihm.9_08052_19_1_2,1885,8
duty,1874,France,744059.1,oocihm.9_08052_19_1_2,1885,8
duty,1874,Germany,273234.68,oocihm.9_08052_19_1_2,1885,8
duty,1874,Spain,112918.73,oocihm.9_08052_19_1_2,1885,8
duty,1874,Portugal,27674.63,oocihm.9_08052_19_1_2,1885,8
duty,1874,Italy,13626.76,oocihm.9_08052_19_1_2,1885,8
duty,1874,Holland,361153.47,oocihm.9_08052_19_1_2,1885,8
duty,1875,Great Britain,8881997.81,oocihm.9_08052_19_1_2,1885,8
duty,1875,United States,3860877.1,oocihm.9_08052_19_1_2,1885,8
duty,1875,France,604092.47,oocihm.9_08052_19_1_2,1885,8
duty,1875,Germany,173427.65,oocihm.9_08052_19_1_2,1885,8
duty,1875,Spain,113599.78,oocihm.9_08052_19_1_2,1885,8
duty,1875,Portugal,28421.97,oocihm.9_08052_19_1_2,1885,8
duty,1875,Italy,8502.45,oocihm.9_08052_19_1_2,1885,8
duty,1875,Holland,394017.97,oocihm.9_08052_19_1_2,1885,8
duty,1876,Great Britain,6075759.82,oocihm.9_08052_19_1_2,1885,8
duty,1876,United States,4117223.4,oocihm.9_08052_19_1_2,1885,8
duty,1876,France,723368.24,oocihm.9_08052_19_1_2,1885,8
duty,1876,Germany,134282.11,oocihm.9_08052_19_1_2,1885,8
duty,1876,Spain,157287.53,oocihm.9_08052_19_1_2,1885,8
duty,1876,Portugal,29302.21,oocihm.9_08052_19_1_2,1885,8
duty,1876,Italy,24629.25,oocihm.9_08052_19_1_2,1885,8
duty,1876,Holland,459887.63,oocihm.9_08052_19_1_2,1885,8
duty,1877,Great Britain,6377596.23,oocihm.9_08052_19_1_2,1885,8
duty,1877,United States,4426394.79,oocihm.9_08052_19_1_2,1885,8
duty,1877,France,480340.56,oocihm.9_08052_19_1_2,1885,8
duty,1877,Germany,75762.93,oocihm.9_08052_19_1_2,1885,8
duty,1877,Spain,79515.38,oocihm.9_08052_19_1_2,1885,8
duty,1877,Portugal,20322.2,oocihm.9_08052_19_1_2,1885,8
duty,1877,Italy,15783.1,oocihm.9_08052_19_1_2,1885,8
duty,1877,Holland,316156.0,oocihm.9_08052_19_1_2,1885,8
duty,1878,Great Britain,6445985.38,oocihm.9_08052_19_1_2,1885,8
duty,1878,United States,4794599.63,oocihm.9_08052_19_1_2,1885,8
duty,1878,France,400600.04,oocihm.9_08052_19_1_2,1885,8
duty,1878,Germany,79673.1,oocihm.9_08052_19_1_2,1885,8
duty,1878,Spain,87755.88,oocihm.9_08052_19_1_2,1885,8
duty,1878,Portugal,13452.55,oocihm.9_08052_19_1_2,1885,8
duty,1878,Italy,19652.43,oocihm.9_08052_19_1_2,1885,8
duty,1878,Holland,308153.3,oocihm.9_08052_19_1_2,1885,8
duty,1879,Great Britain,5561933.02,oocihm.9_08052_19_1_2,1885,8
duty,1879,United States,5529150.64,oocihm.9_08052_19_1_2,1885,8
duty,1879,France,501747.9,oocihm.9_08052_19_1_2,1885,8
duty,1879,Germany,104211.8,oocihm.9_08052_19_1_2,1885,8
duty,1879,Spain,120385.81,oocihm.9_08052_19_1_2,1885,8
duty,1879,Portugal,7970.14,oocihm.9_08052_19_1_2,1885,8
duty,1879,Italy,19474.58,oocihm.9_08052_19_1_2,1885,8
duty,1879,Holland,329634.07,oocihm.9_08052_19_1_2,1885,8
duty,1880,Great Britain,6737997.05,oocihm.9_08052_19_1_2,1885,8
duty,1880,United States,4521311.08,oocihm.9_08052_19_1_2,1885,8
duty,1880,France,427937.89,oocihm.9_08052_19_1_2,1885,8
duty,1880,Germany,103156.82,oocihm.9_08052_19_1_2,1885,8
duty,1880,Spain,106720.56,oocihm.9_08052_19_1_2,1885,8
duty,1880,Portugal,14935.79,oocihm.9_08052_19_1_2,1885,8
duty,1880,Italy,30031.12,oocihm.9_08052_19_1_2,1885,8
duty,1880,Holland,301570.5,oocihm.9_08052_19_1_2,1885,8
duty,1881,Great Britain,8772949.97,oocihm.9_08052_19_1_2,1885,8
duty,1881,United States,5657292.75,oocihm.9_08052_19_1_2,1885,8
duty,1881,France,597948.79,oocihm.9_08052_19_1_2,1885,8
duty,1881,Germany,215108.04,oocihm.9_08052_19_1_2,1885,8
duty,1881,Spain,167412.55,oocihm.9_08052_19_1_2,1885,8
duty,1881,Portugal,25307.99,oocihm.9_08052_19_1_2,1885,8
duty,1881,Italy,40956.25,oocihm.9_08052_19_1_2,1885,8
duty,1881,Holland,372335.63,oocihm.9_08052_19_1_2,1885,8
duty,1882,Great Britain,10011811.0,oocihm.9_08052_19_1_2,1885,8
duty,1882,United States,7082722.29,oocihm.9_08052_19_1_2,1885,8
duty,1882,France,742774.93,oocihm.9_08052_19_1_2,1885,8
duty,1882,Germany,338691.39,oocihm.9_08052_19_1_2,1885,8
duty,1882,Spain,210766.86,oocihm.9_08052_19_1_2,1885,8
duty,1882,Portugal,29105.63,oocihm.9_08052_19_1_2,1885,8
duty,1882,Italy,34283.98,oocihm.9_08052_19_1_2,1885,8
duty,1882,Holland,420607.91,oocihm.9_08052_19_1_2,1885,8
duty,1883,Great Britain,9897785.16,oocihm.9_08052_19_1_2,1885,8
duty,1883,United States,8158023.35,oocihm.9_08052_19_1_2,1885,8
duty,1883,France,824963.17,oocihm.9_08052_19_1_2,1885,8
duty,1883,Germany,388556.85,oocihm.9_08052_19_1_2,1885,8
duty,1883,Spain,231866.95,oocihm.9_08052_19_1_2,1885,8
duty,1883,Portugal,34135.5,oocihm.9_08052_19_1_2,1885,8
duty,1883,Italy,44340.03,oocihm.9_08052_19_1_2,1885,8
duty,1883,Holland,535741.81,oocihm.9_08052_19_1_2,1885,8
duty,1884,Great Britain,8001370.74,oocihm.9_08052_19_1_2,1885,8
duty,1884,United States,7420461.79,oocihm.9_08052_19_1_2,1885,8
duty,1884,France,645152.71,oocihm.9_08052_19_1_2,1885,8
duty,1884,Germany,554181.88,oocihm.9_08052_19_1_2,1885,8
duty,1884,Spain,192946.21,oocihm.9_08052_19_1_2,1885,8
duty,1884,Portugal,34228.8,oocihm.9_08052_19_1_2,1885,8
duty,1884,Italy,32186.8,oocihm.9_08052_19_1_2,1885,8
duty,1884,Holland,493807.39,oocihm.9_08052_19_1_2,1885,8
duty,1885,Great Britain,7617249.45,oocihm.9_08052_19_1_2,1885,8
duty,1885,United States,6636405.83,oocihm.9_08052_19_1_2,1885,8
