volume,year,flow,article_group,article,country_raw,old_value,new_value,witnesses
as_1898,1898,import,Iron,,"Lead, Ore of - - - - - Tons",500.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,import,Iron,,"Pig and Sheet - - - - - """,2934.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,import,Iron,,"Bar - - - - - """,101.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,import,Iron,,Jute - - - - - Tons,673.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,import,Iron,,"Pig and Puddled . . . . . """,3006.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,import,Iron,,Jute . . . . . Tons,102.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,import,Iron,,"Pig and Sheet . . . . . """,53.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,import,Iron,,Pig and Puddled,9312.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,import,Iron,,Pig and Sheet,583.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,import,Leather Manufactures,,"Gloves - - - - - """,1957.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,import,Leather Manufactures,,"Manganese, Ore of - - - - - Tons",9.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,import,Leather Manufactures,,"Manures : Nitrate of Soda - - - - - """,7500.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,import,Leather Manufactures,,"Phosphate of Lime and Rock """,18149.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,import,Leather Manufactures,,"Preserved, not Salted - - - - - """,19498.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,import,Leather Manufactures,,"Metal, Unenumerated, Wrought - Tons",110.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,import,Leather Manufactures,,"Manures : Nitrate of Soda - - - - - """,1970.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,import,Leather Manufactures,,"Phosphate of Lime and Rock - - - - - """,3510.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,import,Leather Manufactures,,"Manures : Nitrate of Soda . . . . . """,1.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,import,Leather Manufactures,,"Phosphate of Lime and Rock . . . . . """,7919.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,import,Leather Manufactures,,"Preserved, not Salted . . . . . """,3123.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,import,Leather Manufactures,,"Metal, Unenumerated, Wrought . . . . . Tons",21.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,import,Leather Manufactures,,Manures: Nitrate of Soda,7.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,import,Leather Manufactures,,Phosphate of Lime and Rock,9926.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,import,Leather Manufactures,,"Preserved, not Salted",9405.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,import,SHELLS of all kinds,,Holland,1042.0,3459.0,inf:as_1898 slip run 7 rows offset -1
as_1898,1898,import,SHELLS of all kinds,,France,3290,1042.0,inf:as_1898 slip run 7 rows offset -1
as_1898,1898,import,SHELLS of all kinds,,Italy,2061.0,3230.0,inf:as_1898 slip run 7 rows offset -1
as_1898,1898,import,SHELLS of all kinds,,Austrian Territories,3.0,2001.0,inf:as_1898 slip run 7 rows offset -1
as_1898,1898,import,SHELLS of all kinds,,"Turkey, Asiatic",10540.0,3.0,inf:as_1898 slip run 7 rows offset -1
as_1898,1898,import,SHELLS of all kinds,,Egypt,5787.0,10540.0,inf:as_1898 slip run 7 rows offset -1
as_1898,1898,import,SHELLS of all kinds,,Persia,47316.0,5787.0,inf:as_1898 slip run 7 rows offset -1
as_1898,1898,import,"SILVER, Ore of, or Ore of which the greater part in Value is Silver","Skins, Unenumerated, undressed",Germany,320.0,3353.0,inf:as_1898 slip run 6 rows offset +1
as_1898,1898,import,"SILVER, Ore of, or Ore of which the greater part in Value is Silver","Skins, Unenumerated, undressed",Holland,3353.0,,inf:as_1898 slip run 6 rows offset +1
as_1898,1898,import,"SILVER, Ore of, or Ore of which the greater part in Value is Silver","Skins, Unenumerated, undressed",France,104.0,2449.0,inf:as_1898 slip run 6 rows offset +1
as_1898,1898,import,"SILVER, Ore of, or Ore of which the greater part in Value is Silver","Skins, Unenumerated, undressed",Spain,2449.0,55.0,inf:as_1898 slip run 6 rows offset +1
as_1898,1898,import,"SILVER, Ore of, or Ore of which the greater part in Value is Silver","Skins, Unenumerated, undressed","Turkey, European",55.0,,inf:as_1898 slip run 6 rows offset +1
as_1898,1898,import,"SILVER, Ore of, or Ore of which the greater part in Value is Silver","Skins, Unenumerated, undressed",Other Foreign Countries,567.0,518.0,inf:as_1898 slip run 6 rows offset +1
as_1898,1898,import,Silk,Skins,Slates,16893.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,import,Wool,Woollen,Manufactures of all kinds (including Manufactures of Goats' Wool),590.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,reexport,Drugs,Dyes and Dyeing Stuffs,Cochineal,1082.0,,inf:as_1898 duplicate label inside slip run
as_1898,1898,reexport,Drugs,Dyes and Dyeing Stuffs,Cutch and Gambier,23926.0,,inf:as_1898 duplicate label inside slip run
as_1898,1898,reexport,Drugs,Dyes and Dyeing Stuffs,Indigo,83645.0,,inf:as_1898 duplicate label inside slip run
as_1898,1898,reexport,Drugs,Dyes and Dyeing Stuffs,"Feathers, ornamental",248176.0,,inf:as_1898 duplicate label inside slip run
as_1898,1898,reexport,Drugs,Dyes and Dyeing Stuffs,"Fish, Cured or Salted",171642.0,,inf:as_1898 duplicate label inside slip run
as_1898,1898,reexport,Drugs,Dyes and Dyeing Stuffs,Cochineal,7.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,reexport,Drugs,Dyes and Dyeing Stuffs,Cutch and Gambier,4.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,reexport,Drugs,Dyes and Dyeing Stuffs,Indigo,23449.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,reexport,Drugs,Dyes and Dyeing Stuffs,"Feathers, Ornamental",18233.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,reexport,Drugs,Dyes and Dyeing Stuffs,Cochineal,1947.0,,inf:as_1898 duplicate label inside slip run
as_1898,1898,reexport,Drugs,Dyes and Dyeing Stuffs,Cutch and Gambier,174.0,,inf:as_1898 duplicate label inside slip run
as_1898,1898,reexport,Drugs,Dyes and Dyeing Stuffs,Indigo,10592.0,,inf:as_1898 duplicate label inside slip run
as_1898,1898,reexport,Drugs,Dyes and Dyeing Stuffs,Farinaceous Substances and Manufactures thereof (including Sago),3053.0,,inf:as_1898 duplicate label inside slip run
as_1898,1898,reexport,Drugs,Dyes and Dyeing Stuffs,"Feathers, Ornamental",27580.0,,inf:as_1898 duplicate label inside slip run
as_1898,1898,reexport,Drugs,Dyes and Dyeing Stuffs,"Fish, Cured or Salted",14850.0,,inf:as_1898 duplicate label inside slip run
as_1898,1898,reexport,Fruit,,"Currants - - - - - """,3625.0,,inf:as_1898 duplicate label inside slip run
as_1898,1898,reexport,Fruit,,"Dried, not otherwise Enumerated - """,1464.0,,inf:as_1898 duplicate label inside slip run
as_1898,1898,reexport,Fruit,,"Ivory, Teeth, Elephants' - - - - - """,1053.0,,inf:as_1898 duplicate label inside slip run
as_1898,1898,reexport,Fruit,,"Leather - - - - - """,19860.0,,inf:as_1898 duplicate label inside slip run
as_1898,1898,reexport,Fruit,,Bacon and Hams,149729.0,,inf:as_1898 duplicate label inside slip run
as_1898,1898,reexport,Fruit,,Butter,30130.0,,inf:as_1898 duplicate label inside slip run
as_1898,1898,reexport,Fruit,,Margarine,1176.0,,inf:as_1898 duplicate label inside slip run
as_1898,1898,reexport,Fruit,,Caoutchouc,3238434.0,,inf:as_1898 duplicate label inside slip run
as_1898,1898,reexport,Fruit,,Cheese,31123.0,,inf:as_1898 duplicate label inside slip run
as_1898,1898,reexport,Fruit,,Chemical Manufactures,127080.0,,inf:as_1898 duplicate label inside slip run
as_1898,1898,reexport,Fruit,,China or Porcelain and Earthenware,5373.0,,inf:as_1898 duplicate label inside slip run
as_1898,1898,reexport,Fruit,,Currants,3627.0,,inf:as_1898 duplicate label inside slip run
as_1898,1898,reexport,Fruit,,Oranges,31306.0,,inf:as_1898 duplicate label inside slip run
as_1898,1898,reexport,Fruit,,Raisins,3850.0,,inf:as_1898 duplicate label inside slip run
as_1898,1898,reexport,Fruit,,"Dried, not otherwise Enumerated",1524.0,,inf:as_1898 duplicate label inside slip run
as_1898,1898,reexport,Fruit,,"Preserved, without Sugar, other than Dried",97532.0,,inf:as_1898 duplicate label inside slip run
as_1898,1898,reexport,Fruit,,"Gum, of all sorts",17527.0,,inf:as_1898 duplicate label inside slip run
as_1898,1898,reexport,Fruit,,"Hemp, Dressed and Undressed, and Tow",113450.0,,inf:as_1898 duplicate label inside slip run
as_1898,1898,reexport,Fruit,,"Hides, Raw",71764.0,,inf:as_1898 duplicate label inside slip run
as_1898,1898,reexport,Fruit,,"Ivory, Teeth, Elephants'",53463.0,,inf:as_1898 duplicate label inside slip run
as_1898,1898,reexport,Fruit,,Manufactures of,994332.0,,inf:as_1898 duplicate label inside slip run
as_1898,1898,reexport,Fruit,,Lace,205697.0,,inf:as_1898 duplicate label inside slip run
as_1898,1898,reexport,Fruit,,Leather,132367.0,,inf:as_1898 duplicate label inside slip run
as_1898,1898,reexport,Fruit,,Manufactures of all kinds,57427.0,,inf:as_1898 duplicate label inside slip run
as_1898,1898,reexport,Fruit,,"Meat, Preserved, otherwise than by Salting",34557.0,,inf:as_1898 duplicate label inside slip run
as_1898,1898,reexport,Fruit,,"Currants - - - - - """,5.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,reexport,Fruit,,Oranges - - - - - Bushels,3055.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,reexport,Fruit,,"Dried, not otherwise Enumerated - """,41.0,,inf:as_1898 duplicate label inside slip run
as_1898,1898,reexport,Fruit,,"Ivory, Teeth, Elephants' - - - - - """,59.0,,inf:as_1898 duplicate label inside slip run
as_1898,1898,reexport,Fruit,,"Leather - - - - - """,77.0,,inf:as_1898 duplicate label inside slip run
as_1898,1898,reexport,Fruit,,Bacon and Hams,73.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,reexport,Fruit,,Butter,46572.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,reexport,Fruit,,Margarine,2449.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,reexport,Fruit,,Cheese,1116.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,reexport,Fruit,,Chemical Manufactures,47232.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,reexport,Fruit,,Coffee,107.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,reexport,Fruit,,Wheatmeal and Flour,42.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,reexport,Fruit,,Currants,5.0,,inf:as_1898 duplicate label inside slip run
as_1898,1898,reexport,Fruit,,Oranges,1313.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,reexport,Fruit,,Raisins,1.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,reexport,Fruit,,"Dried, not otherwise enumerated",58.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,reexport,Fruit,,"Preserved without Sugar, other than Dried",30.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,reexport,Fruit,,Gum of all sorts,3927.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,reexport,Fruit,,"Hemp, Dressed and Undressed, and Tow",362.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,reexport,Fruit,,"Ivory, Teeth, Elephants'",2880.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,reexport,Fruit,,Lard,15.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,reexport,Fruit,,Leather,537.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,reexport,Fruit,,Manufactures of all kinds,902.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,reexport,Fruit,,"Meat Preserved, otherwise than by Salting",1522.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,reexport,Fruit,,Bacon and Hams,15806.0,,inf:as_1898 duplicate label inside slip run
as_1898,1898,reexport,Fruit,,Butter,75531.0,,inf:as_1898 duplicate label inside slip run
as_1898,1898,reexport,Fruit,,Margarine,7063.0,,inf:as_1898 duplicate label inside slip run
as_1898,1898,reexport,Fruit,,Caoutchouc,48457.0,,inf:as_1898 duplicate label inside slip run
as_1898,1898,reexport,Fruit,,Cheese,84716.0,,inf:as_1898 duplicate label inside slip run
as_1898,1898,reexport,Fruit,,Chemical Manufactures,5616.0,,inf:as_1898 duplicate label inside slip run
as_1898,1898,reexport,Fruit,,China or Porcelain and Earthenware,55404.0,,inf:as_1898 duplicate label inside slip run
as_1898,1898,reexport,Fruit,,Cocoa,1467.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,reexport,Fruit,,Coffee,27638.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,reexport,Fruit,,"Corn, Wheat",15867.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,reexport,Fruit,,Maize or Indian Corn,3654.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,reexport,Fruit,,Wheatmeal and Flour,1378.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,reexport,Fruit,,"Cotton, Raw",575.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,reexport,Fruit,,Almonds,4193.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,reexport,Fruit,,Currants,70.0,,inf:as_1898 duplicate label inside slip run
as_1898,1898,reexport,Fruit,,Oranges,924.0,,inf:as_1898 duplicate label inside slip run
as_1898,1898,reexport,Fruit,,Raisins,182.0,,inf:as_1898 duplicate label inside slip run
as_1898,1898,reexport,Fruit,,"Dried, not otherwise enumerated",10345.0,,inf:as_1898 duplicate label inside slip run
as_1898,1898,reexport,Fruit,,"Preserved without Sugar, other than dried",334.0,,inf:as_1898 duplicate label inside slip run
as_1898,1898,reexport,Fruit,,Guano,10.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,reexport,Fruit,,"Gum, of all Sorts",46481.0,,inf:as_1898 duplicate label inside slip run
as_1898,1898,reexport,Fruit,,"Hemp, Dressed and Undressed, and Tow",9337.0,,inf:as_1898 duplicate label inside slip run
as_1898,1898,reexport,Fruit,,"Hides, Raw",108701.0,,inf:as_1898 duplicate label inside slip run
as_1898,1898,reexport,Fruit,,"Ivory, Teeth, Elephants'",5704.0,,inf:as_1898 duplicate label inside slip run
as_1898,1898,reexport,Fruit,,Manufactures of,5426.0,,inf:as_1898 duplicate label inside slip run
as_1898,1898,reexport,Fruit,,Lace,232165.0,,inf:as_1898 duplicate label inside slip run
as_1898,1898,reexport,Fruit,,Lan,1981.0,,inf:as_1898 slip run 6 rows offset -32
as_1898,1898,reexport,Fruit,,Leather,5580.0,,inf:as_1898 duplicate label inside slip run
as_1898,1898,reexport,Fruit,,"Manufactures, of all kinds",20703.0,,inf:as_1898 duplicate label inside slip run
as_1898,1898,reexport,Fruit,,"Meat, Preserved, otherwise than by salting",5780.0,,inf:as_1898 duplicate label inside slip run
as_1898,1898,reexport,Fruit,Metals,"Copper, Unwrought, Part Wrought, and old } (Copper . . . . . }",389.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,reexport,Fruit,Metals,"Manufactures, Machinery",2110.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,reexport,Fruit,Metals,"Milk, Condensed",138.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,reexport,Fruit,Metals,"Copper, Unwrought, part Wrought, and Old Copper",3005.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,reexport,Fruit,Metals,"Iron Bar, Angle, Bolt and Rod",116.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,reexport,Fruit,Metals,"Manufactures, Machinery",7176.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,reexport,Fruit,Metals,"Milk, Condensed",24132.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,reexport,Oil,,Coco-nut,174.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,reexport,Oil,,Rice,4.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,reexport,Oil,,Coconut,1412.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,reexport,Oil,,Paper making materials,40.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,reexport,Oil,,Quicksilver,11037.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,reexport,Oil,,Rice,1881.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,reexport,Silk,,Raw,12062.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,reexport,Silk,,Thrown,3639.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,reexport,Silk,,Raw,1225.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,reexport,Silk,Skins,"Goat, Undressed",2989.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,reexport,Silk,Skins,"Sheep, Undressed",80.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,reexport,Silk,Skins,All other sorts,213647.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,reexport,Spices,,Cinnamon,189.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,reexport,Spices,,Pepper,166.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,reexport,Spices,,Not otherwise enumerated,90.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,reexport,Spices,,Cinnamon,855.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,reexport,Spices,,Pepper,3229.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,reexport,Spices,,Not otherwise enumerated,5350.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,reexport,Spirits,,Brandy,47.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,reexport,Spirits,,Rum,49.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,reexport,Spirits,,Geneva,145.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,reexport,Spirits,,Other Unsweetened Spirits,78.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,reexport,Spirits,,Brandy,862.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,reexport,Spirits,,Rum,18.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,reexport,Spirits,,Geneva,26.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,reexport,Spirits,,Other Unsweetened Spirits,334.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,reexport,Sugar,,Refined and Candy,70.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,reexport,Sugar,,Molasses,1.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,reexport,Sugar,,Tea,819.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,reexport,Sugar,,Refined and Candy,7706.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,reexport,Sugar,,Unrefined,36.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,reexport,Sugar,,Molasses,2.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,reexport,Sugar,,Tallow and Stearine,383.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
as_1898,1898,reexport,Sugar,,Tea,1066.0,,"inf:as_1898 duplicate label, value belongs elsewhere"
tn_1871,1870,export_uk,BRASS,"Wire of all Sorts, and Manufactures of Wire",Straits Settlements,6953.0,9051.0,inf:tn_1871 slip run 3 rows offset +1
tn_1871,1870,export_uk,BRASS,"Wire of all Sorts, and Manufactures of Wire",Canada,9081.0,1153.0,inf:tn_1871 slip run 3 rows offset +1
tn_1871,1870,export_uk,BRASS,"Wire of all Sorts, and Manufactures of Wire",Other Countries,1153.0,6678.0,inf:tn_1871 slip run 3 rows offset +1
tn_1871,1870,export_uk,BRASS,"Wrought, of all other Sorts, not being Ordnance, and not otherwise described",Australia,2724.0,11043.0,inf:tn_1871 slip run 3 rows offset +2
tn_1871,1870,export_uk,BRASS,"Wrought, of all other Sorts, not being Ordnance, and not otherwise described",British North America,5504.0,1627.0,inf:tn_1871 slip run 3 rows offset +2
tn_1871,1870,export_uk,BRASS,"Wrought, of all other Sorts, not being Ordnance, and not otherwise described",Other Countries,11043.0,11527.0,inf:tn_1871 slip run 3 rows offset +2
tn_1871,1870,export_uk,BRICKS,,Australia,3723.0,,"inf:tn_1871 duplicate label, value belongs elsewhere"
tn_1871,1870,export_uk,BRIMSTONE,,Australia,2232.0,,"inf:tn_1871 duplicate label, value belongs elsewhere"
tn_1871,1870,export_uk,BUTTER (British),,Brazil,17891.0,,"inf:tn_1871 duplicate label, value belongs elsewhere"
tn_1871,1870,export_uk,CEMENT,CHEESE (British),France,6191.0,40566.0,inf:tn_1871 slip run 7 rows offset -1
tn_1871,1870,export_uk,CEMENT,CHEESE (British),Spain and Canaries,34208.0,6191.0,inf:tn_1871 slip run 7 rows offset -1
tn_1871,1870,export_uk,CEMENT,CHEESE (British),Brazil,1582.0,34208.0,inf:tn_1871 slip run 7 rows offset -1
tn_1871,1870,export_uk,CEMENT,CHEESE (British),Gibraltar,1790.0,1582.0,inf:tn_1871 slip run 7 rows offset -1
tn_1871,1870,export_uk,CEMENT,CHEESE (British),Malta,2004.0,1790.0,inf:tn_1871 slip run 7 rows offset -1
tn_1871,1870,export_uk,CEMENT,CHEESE (British),British Possessions in South Africa,10371.0,2004.0,inf:tn_1871 slip run 7 rows offset -1
tn_1871,1870,export_uk,CEMENT,CHEESE (British),Other Countries,96712.0,10371.0,inf:tn_1871 slip run 7 rows offset -1
tn_1871,1870,export_uk,COFFEE,CONFECTIONERY (Foreign),Australia,1344.0,,"inf:tn_1871 duplicate label, value belongs elsewhere"
tn_1871,1870,export_uk,COPPER,"Unwrought, in Bricks or Pigs, Rose Copper, and all Cast Copper (Foreign)",Brazil,8676.0,,"inf:tn_1871 duplicate label, value belongs elsewhere"
tn_1871,1870,export_uk,GLASS,Looking-glasses and Mirrors in Frames,British Possessions in South Africa,694.0,703.0,inf:tn_1871 slip run 10 rows offset +1
tn_1871,1870,export_uk,GLASS,Looking-glasses and Mirrors in Frames,British India: Bombay and Scinde,703.0,631.0,inf:tn_1871 slip run 10 rows offset +1
tn_1871,1870,export_uk,GLASS,Looking-glasses and Mirrors in Frames,Madras,631.0,308.0,inf:tn_1871 slip run 10 rows offset +1
tn_1871,1870,export_uk,GLASS,Looking-glasses and Mirrors in Frames,Bengal and Pegu,308.0,1206.0,inf:tn_1871 slip run 10 rows offset +1
tn_1871,1870,export_uk,GLASS,Looking-glasses and Mirrors in Frames,Straits Settlements,1206.0,318.0,inf:tn_1871 slip run 10 rows offset +1
tn_1871,1870,export_uk,GLASS,Looking-glasses and Mirrors in Frames,Hong Kong,348.0,554.0,inf:tn_1871 slip run 10 rows offset +1
tn_1871,1870,export_uk,GLASS,Looking-glasses and Mirrors in Frames,Australia,554.0,6864.0,inf:tn_1871 slip run 10 rows offset +1
tn_1871,1870,export_uk,GLASS,Looking-glasses and Mirrors in Frames,British North America,6864.0,1004.0,inf:tn_1871 slip run 10 rows offset +1
tn_1871,1870,export_uk,GLASS,Looking-glasses and Mirrors in Frames,British West India Islands and British Guiana,1004.0,1480.0,inf:tn_1871 slip run 10 rows offset +1
tn_1871,1870,export_uk,GLASS,Looking-glasses and Mirrors in Frames,Other Countries,1480.0,2702.0,inf:tn_1871 slip run 10 rows offset +1
tn_1871,1870,export_uk,GUM,Cutlery (Ordinary),Pacific Ports,14267.0,131.0,inf:tn_1871 slip run 6 rows offset -1
tn_1871,1870,export_uk,GUM,Cutlery (Ordinary),New Granada,6028.0,14267.0,inf:tn_1871 slip run 6 rows offset -1
tn_1871,1870,export_uk,GUM,Cutlery (Ordinary),Chili,23995.0,6028.0,inf:tn_1871 slip run 6 rows offset -1
tn_1871,1870,export_uk,GUM,Cutlery (Ordinary),Brazil,12218.0,23995.0,inf:tn_1871 slip run 6 rows offset -1
tn_1871,1870,export_uk,GUM,Cutlery (Ordinary),Argentine Confederation,13429.0,12218.0,inf:tn_1871 slip run 6 rows offset -1
tn_1871,1870,export_uk,GUM,Cutlery (Ordinary),British Possessions in South Africa,7610.0,13429.0,inf:tn_1871 slip run 6 rows offset -1
tn_1871,1870,export_uk,HATS,Other Kinds,Brazil,815.0,2699.0,inf:tn_1871 slip run 6 rows offset -1
tn_1871,1870,export_uk,HATS,Other Kinds,Argentine Confederation,1352.0,815.0,inf:tn_1871 slip run 6 rows offset -1
tn_1871,1870,export_uk,HATS,Other Kinds,Channel Islands,377.0,1352.0,inf:tn_1871 slip run 6 rows offset -1
tn_1871,1870,export_uk,HATS,Other Kinds,British India: Bombay and Scinde Bengal and Pegu,1354.0,,inf:tn_1871 slip run 6 rows offset -1
tn_1871,1870,export_uk,HATS,Other Kinds,Australia,525.0,1354.0,inf:tn_1871 slip run 6 rows offset -1
tn_1871,1870,export_uk,HATS,Other Kinds,British North America,1357.0,525.0,inf:tn_1871 slip run 6 rows offset -1
tn_1871,1870,export_uk,HATS,of Felt,Hong Kong,17207.0,5219.0,inf:tn_1871 slip run 3 rows offset -2
tn_1871,1870,export_uk,HATS,of Felt,Australia,17943.0,127806.0,inf:tn_1871 slip run 3 rows offset -2
tn_1871,1870,export_uk,HATS,of Felt,British North America,39053.0,17207.0,inf:tn_1871 slip run 3 rows offset -2
tn_1871,1870,export_uk,IRON,Angle,United States: N. Atlantic Ports,62.0,6707.0,inf:tn_1871 slip run 3 rows offset -1
tn_1871,1870,export_uk,IRON,Angle,Pacific Ports,1615.0,62.0,inf:tn_1871 slip run 3 rows offset -1
tn_1871,1870,export_uk,IRON,Angle,Australia,9631.0,1615.0,inf:tn_1871 slip run 3 rows offset -1
tn_1871,1870,export_uk,LEATHER,Other Sorts not specifically described,S. Atlantic Ports,1853.0,58.0,inf:tn_1871 slip run 12 rows offset -1
tn_1871,1870,export_uk,LEATHER,Other Sorts not specifically described,New Granada,1895.0,1853.0,inf:tn_1871 slip run 12 rows offset -1
tn_1871,1870,export_uk,LEATHER,Other Sorts not specifically described,Peru,2183.0,1895.0,inf:tn_1871 slip run 12 rows offset -1
tn_1871,1870,export_uk,LEATHER,Other Sorts not specifically described,Chili,1242.0,2183.0,inf:tn_1871 slip run 12 rows offset -1
